LEHGKMME_00001	1202	2279
LEHGKMME_00002	2271	4401
LEHGKMME_00003	4465	5317
LEHGKMME_00004	5313	6522
LEHGKMME_00005	6571	7543
LEHGKMME_00006	8183	9674
LEHGKMME_00007	9734	10709
LEHGKMME_00008	10821	11895
LEHGKMME_00009	11975	12959
LEHGKMME_00010	13256	14252
LEHGKMME_00011	14430	15684
LEHGKMME_00012	15687	16599
LEHGKMME_00013	16614	17049
LEHGKMME_00014	17045	17711
LEHGKMME_00015	17997	19092
LEHGKMME_00016	19359	20004
LEHGKMME_00017	20105	20999
LEHGKMME_00018	21096	22161
LEHGKMME_00019	22163	23615
LEHGKMME_00020	23629	25429
LEHGKMME_00021	25425	26892
LEHGKMME_00022	27011	28460
LEHGKMME_00023	28459	29368
LEHGKMME_00024	29401	30901
LEHGKMME_00025	30914	31376
LEHGKMME_00026	31479	32457
LEHGKMME_00027	32914	34465
LEHGKMME_00028	34657	36307
LEHGKMME_00029	36719	37841
LEHGKMME_00030	37893	38340
LEHGKMME_00031	38353	39292
LEHGKMME_00032	39357	41064
LEHGKMME_00033	41060	42164
LEHGKMME_00034	42196	42547
LEHGKMME_00035	42644	43652
LEHGKMME_00036	43644	44550
LEHGKMME_00037	44551	45373
LEHGKMME_00038	45369	46227
LEHGKMME_00039	46239	47343
LEHGKMME_00040	47339	48437
LEHGKMME_00041	48809	50003
LEHGKMME_00042	50002	50977
LEHGKMME_00043	51464	52421
LEHGKMME_00044	53211	53607
LEHGKMME_00045	53603	53843
LEHGKMME_00046	54046	55228
LEHGKMME_00047	55224	56334
LEHGKMME_00048	56330	57092
LEHGKMME_00049	57066	57690
LEHGKMME_00050	57759	58305
LEHGKMME_00051	58301	58979
LEHGKMME_00052	58975	59923
LEHGKMME_00053	60145	60889
LEHGKMME_00054	61247	61694
LEHGKMME_00055	61697	63887
LEHGKMME_00056	64103	64727
LEHGKMME_00057	64856	66035
LEHGKMME_00058	66099	66969
LEHGKMME_00059	66973	67957
LEHGKMME_00060	67953	68718
LEHGKMME_00061	68704	69424
LEHGKMME_00062	69439	70408
LEHGKMME_00063	70472	71198
LEHGKMME_00064	71344	73402
LEHGKMME_00065	73398	75120
LEHGKMME_00066	75181	76177
LEHGKMME_00067	76173	76749
LEHGKMME_00068	76770	78084
LEHGKMME_00069	78178	79219
LEHGKMME_00070	79238	80321
LEHGKMME_00071	80327	81566
LEHGKMME_00072	81815	82607
LEHGKMME_00073	82914	85476
LEHGKMME_00074	85596	86481
LEHGKMME_00075	86509	87442
LEHGKMME_00076	87462	88212
LEHGKMME_00077	88522	89569
LEHGKMME_00078	89626	91267
LEHGKMME_00079	91836	93090
LEHGKMME_00080	93106	93409
LEHGKMME_00081	93405	96396
LEHGKMME_00082	96406	96961
LEHGKMME_00083	96982	98257
LEHGKMME_00084	98260	99673
LEHGKMME_00085	99695	100580
LEHGKMME_00086	100628	102194
LEHGKMME_00087	102190	103315
LEHGKMME_00088	103434	104097
LEHGKMME_00089	104106	104880
LEHGKMME_00090	104876	105689
LEHGKMME_00091	105890	106835
LEHGKMME_00092	106957	107992
LEHGKMME_00093	107988	110037
LEHGKMME_00094	110033	110915
LEHGKMME_00095	110922	113373
LEHGKMME_00096	113466	114225
LEHGKMME_00097	114224	115154
LEHGKMME_00098	115155	116058
LEHGKMME_00099	116099	116990
LEHGKMME_00100	117237	117990
LEHGKMME_00101	117982	119344
LEHGKMME_00102	119345	120722
LEHGKMME_00103	120725	121874
LEHGKMME_00104	121974	123240
LEHGKMME_00105	123243	124632
LEHGKMME_00106	124645	125251
LEHGKMME_00107	125290	127537
LEHGKMME_00108	127533	128340
LEHGKMME_00109	128580	129528
LEHGKMME_00110	129603	130632
LEHGKMME_00111	130628	132623
LEHGKMME_00112	132647	135014
LEHGKMME_00113	135079	135829
LEHGKMME_00114	135832	136594
LEHGKMME_00115	136740	139164
LEHGKMME_00116	139239	140175
LEHGKMME_00117	140385	141762
LEHGKMME_00118	141807	143346
LEHGKMME_00119	143363	143780
LEHGKMME_00120	144244	145201
LEHGKMME_00121	145282	146752
LEHGKMME_00122	146753	148031
LEHGKMME_00123	148178	148751
LEHGKMME_00124	148772	149888
