DJDALNJA_00001	111	828
DJDALNJA_00002	1608	2004
DJDALNJA_00003	2014	2305
DJDALNJA_00004	2358	3183
DJDALNJA_00005	3393	3957
DJDALNJA_00006	4507	6883
DJDALNJA_00007	7401	7590
DJDALNJA_00008	7659	8073
DJDALNJA_00009	8764	9583
DJDALNJA_00010	9633	9930
DJDALNJA_00011	10302	10866
DJDALNJA_00012	10890	13854
DJDALNJA_00013	14063	14816
DJDALNJA_00014	14855	15371
DJDALNJA_00015	15382	15613
DJDALNJA_00016	15693	16011
DJDALNJA_00017	16010	16790
DJDALNJA_00018	16988	17132
DJDALNJA_00019	17128	17368
DJDALNJA_00020	17459	18320
DJDALNJA_00021	18301	19807
DJDALNJA_00022	19803	21147
DJDALNJA_00023	21146	21545
DJDALNJA_00024	21611	22742
DJDALNJA_00025	22834	23488
DJDALNJA_00026	23484	25293
DJDALNJA_00027	25297	26608
DJDALNJA_00028	26604	28401
DJDALNJA_00029	29150	29780
DJDALNJA_00030	29888	30209
DJDALNJA_00031	30240	30444
DJDALNJA_00032	30548	33071
DJDALNJA_00033	33128	33575
DJDALNJA_00034	33876	34335
DJDALNJA_00035	34453	34819
DJDALNJA_00036	34878	35163
DJDALNJA_00037	35353	35578
DJDALNJA_00038	35630	36236
DJDALNJA_00039	36281	36677
DJDALNJA_00040	37279	38320
DJDALNJA_00041	38539	39187
DJDALNJA_00042	39186	39480
