GeneID	ContigID	Start	End
DLCPGACG_00001	NZ_CP014235.1	77	194
DLCPGACG_00002	NZ_CP014235.1	371	1742
DLCPGACG_00003	NZ_CP014235.1	2550	3183
DLCPGACG_00004	NZ_CP014235.1	3193	3409
DLCPGACG_00005	NZ_CP014235.1	3832	4318
DLCPGACG_00006	NZ_CP014235.1	4877	5168
DLCPGACG_00007	NZ_CP014235.1	5164	5434
DLCPGACG_00008	NZ_CP014235.1	5484	6135
DLCPGACG_00009	NZ_CP014235.1	6103	7237
DLCPGACG_00010	NZ_CP014235.1	7537	8146
DLCPGACG_00011	NZ_CP014235.1	8309	8633
DLCPGACG_00012	NZ_CP014235.1	8619	8907
DLCPGACG_00013	NZ_CP014235.1	9131	9674
DLCPGACG_00014	NZ_CP014235.1	9715	10501
DLCPGACG_00015	NZ_CP014235.1	10560	11229
DLCPGACG_00016	NZ_CP014235.1	11298	11487
DLCPGACG_00017	NZ_CP014235.1	11686	14650
DLCPGACG_00018	NZ_CP014235.1	14674	15238
DLCPGACG_00019	NZ_CP014235.1	15613	24328
DLCPGACG_00020	NZ_CP014235.1	24398	25253
DLCPGACG_00021	NZ_CP014235.1	25368	25770
DLCPGACG_00022	NZ_CP014235.1	25781	27560
DLCPGACG_00023	NZ_CP014235.1	27661	28033
DLCPGACG_00024	NZ_CP014235.1	28029	28488
DLCPGACG_00025	NZ_CP014235.1	28739	29129
DLCPGACG_00026	NZ_CP014235.1	29125	29866
DLCPGACG_00027	NZ_CP014235.1	30057	30255
DLCPGACG_00028	NZ_CP014235.1	30432	30999
DLCPGACG_00029	NZ_CP014235.1	31586	32786
DLCPGACG_00030	NZ_CP014235.1	32880	34017
DLCPGACG_00031	NZ_CP014235.1	34045	34300
DLCPGACG_00032	NZ_CP014235.1	34282	34810
DLCPGACG_00033	NZ_CP014235.1	35503	36325
DLCPGACG_00034	NZ_CP014235.1	36645	37788
DLCPGACG_00035	NZ_CP014235.1	37923	38664
DLCPGACG_00036	NZ_CP014235.1	38795	39086
DLCPGACG_00037	NZ_CP014235.1	39443	40244
DLCPGACG_00038	NZ_CP014235.1	40397	41417
DLCPGACG_00039	NZ_CP014235.1	41634	44145
DLCPGACG_00040	NZ_CP014235.1	44149	44551
DLCPGACG_00041	NZ_CP014235.1	45266	45632
DLCPGACG_00042	NZ_CP014235.1	45691	45976
DLCPGACG_00043	NZ_CP014235.1	46153	46393
DLCPGACG_00044	NZ_CP014235.1	46445	47099
DLCPGACG_00045	NZ_CP014235.1	47105	47786
DLCPGACG_00046	NZ_CP014235.1	47806	49180
DLCPGACG_00047	NZ_CP014235.1	49261	49714
DLCPGACG_00048	NZ_CP014235.1	49772	50729
DLCPGACG_00049	NZ_CP014235.1	51286	53503
DLCPGACG_00050	NZ_CP014235.1	53466	54294
DLCPGACG_00051	NZ_CP014235.1	54271	54493
DLCPGACG_00052	NZ_CP014235.1	54544	55528
DLCPGACG_00053	NZ_CP014235.1	55640	56567
DLCPGACG_00054	NZ_CP014235.1	56559	57408
DLCPGACG_00055	NZ_CP014235.1	58017	58623
DLCPGACG_00056	NZ_CP014235.1	58725	58917
DLCPGACG_00057	NZ_CP014235.1	58913	59042
DLCPGACG_00058	NZ_CP014235.1	59032	59362
DLCPGACG_00059	NZ_CP014235.1	59564	61064
DLCPGACG_00060	NZ_CP014235.1	61293	62016
DLCPGACG_00061	NZ_CP014235.1	62053	62746
DLCPGACG_00062	NZ_CP014235.1	62775	63768
DLCPGACG_00063	NZ_CP014235.1	63783	64809
DLCPGACG_00064	NZ_CP014235.1	64823	65351
DLCPGACG_00065	NZ_CP014235.1	65599	66925
DLCPGACG_00066	NZ_CP014235.1	66965	68345
DLCPGACG_00067	NZ_CP014235.1	68386	68734
DLCPGACG_00068	NZ_CP014235.1	68730	69234
DLCPGACG_00069	NZ_CP014235.1	69423	70593
DLCPGACG_00070	NZ_CP014235.1	70715	71741
DLCPGACG_00071	NZ_CP014235.1	71763	74196
DLCPGACG_00072	NZ_CP014235.1	74238	75744
DLCPGACG_00073	NZ_CP014235.1	75962	77336
DLCPGACG_00074	NZ_CP014235.1	77364	79143
DLCPGACG_00075	NZ_CP014235.1	79244	79616
DLCPGACG_00076	NZ_CP014235.1	79612	80041
DLCPGACG_00077	NZ_CP014235.1	80117	80660
