IEMCJKLJ_00001	326	1070
IEMCJKLJ_00002	1265	2486
IEMCJKLJ_00003	2500	3178
IEMCJKLJ_00004	3212	4199
IEMCJKLJ_00005	4246	5644
IEMCJKLJ_00006	6119	7118
IEMCJKLJ_00007	7204	7774
IEMCJKLJ_00008	7770	8823
IEMCJKLJ_00009	8840	9713
IEMCJKLJ_00010	9736	10612
IEMCJKLJ_00011	10614	11562
IEMCJKLJ_00012	11558	13418
IEMCJKLJ_00013	13422	15108
IEMCJKLJ_00014	15215	16262
IEMCJKLJ_00015	16266	18276
IEMCJKLJ_00016	18760	19882
IEMCJKLJ_00017	19894	20707
IEMCJKLJ_00018	20786	21722
IEMCJKLJ_00019	21688	23074
IEMCJKLJ_00020	23185	23953
IEMCJKLJ_00021	24025	24811
IEMCJKLJ_00022	25018	26440
IEMCJKLJ_00023	26505	27681
IEMCJKLJ_00024	27708	28749
IEMCJKLJ_00025	28732	29122
IEMCJKLJ_00026	29142	29490
IEMCJKLJ_00027	29553	30066
IEMCJKLJ_00028	30191	39458
IEMCJKLJ_00029	39716	40973
IEMCJKLJ_00030	40981	42805
IEMCJKLJ_00031	42817	43933
IEMCJKLJ_00032	44054	45074
IEMCJKLJ_00033	45015	47823
IEMCJKLJ_00034	47834	48401
IEMCJKLJ_00035	48632	50132
IEMCJKLJ_00036	50245	51709
IEMCJKLJ_00037	51837	52503
IEMCJKLJ_00038	52609	55447
IEMCJKLJ_00039	55520	56723
IEMCJKLJ_00040	56817	58851
IEMCJKLJ_00041	58866	59937
IEMCJKLJ_00042	60083	61148
IEMCJKLJ_00043	61184	62159
IEMCJKLJ_00044	62151	62523
IEMCJKLJ_00045	62797	62926
IEMCJKLJ_00046	62993	63392
IEMCJKLJ_00047	63472	63586
IEMCJKLJ_00048	63600	63987
