GeneID	ContigID	Start	End
HEADHAKK_00001	NC_009339.1	27	1518
HEADHAKK_00002	NC_009339.1	1523	1868
HEADHAKK_00003	NC_009339.1	1867	2284
HEADHAKK_00004	NC_009339.1	2420	2897
HEADHAKK_00005	NC_009339.1	3094	3742
HEADHAKK_00006	NC_009339.1	3974	4091
HEADHAKK_00007	NC_009339.1	4031	5228
HEADHAKK_00008	NC_009339.1	5262	10047
HEADHAKK_00009	NC_009339.1	10614	11070
HEADHAKK_00010	NC_009339.1	11238	12645
HEADHAKK_00011	NC_009339.1	12775	13495
HEADHAKK_00012	NC_009339.1	13637	14027
HEADHAKK_00013	NC_009339.1	14703	15558
HEADHAKK_00014	NC_009339.1	15694	16687
HEADHAKK_00015	NC_009339.1	17025	18249
HEADHAKK_00016	NC_009339.1	18771	19545
HEADHAKK_00017	NC_009339.1	19662	20226
HEADHAKK_00018	NC_009339.1	20730	21651
HEADHAKK_00019	NC_009339.1	21647	22013
HEADHAKK_00020	NC_009339.1	22393	23803
HEADHAKK_00021	NC_009339.1	24163	24442
HEADHAKK_00022	NC_009339.1	25584	26007
HEADHAKK_00023	NC_009339.1	26654	26882
HEADHAKK_00024	NC_009339.1	26918	27680
HEADHAKK_00025	NC_009339.1	27676	28408
HEADHAKK_00026	NC_009339.1	28388	29888
HEADHAKK_00027	NC_009339.1	29887	30295
HEADHAKK_00028	NC_009339.1	30443	30971
HEADHAKK_00029	NC_009339.1	31198	31492
HEADHAKK_00030	NC_009339.1	31654	31897
HEADHAKK_00031	NC_009339.1	31937	34286
HEADHAKK_00032	NC_009339.1	34368	34623
HEADHAKK_00033	NC_009339.1	34765	36322
HEADHAKK_00034	NC_009339.1	36318	36546
HEADHAKK_00035	NC_009339.1	36672	37413
HEADHAKK_00036	NC_009339.1	37409	38555
HEADHAKK_00037	NC_009339.1	38616	39330
HEADHAKK_00038	NC_009339.1	39549	39963
HEADHAKK_00039	NC_009339.1	39999	42387
HEADHAKK_00040	NC_009339.1	42858	43698
HEADHAKK_00041	NC_009339.1	43748	44048
HEADHAKK_00042	NC_009339.1	44460	45042
HEADHAKK_00043	NC_009339.1	45038	45380
HEADHAKK_00044	NC_009339.1	45413	47546
HEADHAKK_00045	NC_009339.1	47538	47922
HEADHAKK_00046	NC_009339.1	48077	49046
HEADHAKK_00047	NC_009339.1	49093	49876
