ACPGPALK_00001	180	963
ACPGPALK_00002	1028	1262
ACPGPALK_00003	1794	2733
ACPGPALK_00004	2753	2963
ACPGPALK_00005	2959	4759
ACPGPALK_00006	4761	6336
ACPGPALK_00007	6350	7550
ACPGPALK_00008	7564	8752
ACPGPALK_00009	8800	9181
ACPGPALK_00010	9196	10702
ACPGPALK_00011	10705	11248
ACPGPALK_00012	11231	12719
ACPGPALK_00013	12720	13422
ACPGPALK_00014	13447	15892
ACPGPALK_00015	15950	16124
ACPGPALK_00016	16440	17142
ACPGPALK_00017	17191	17791
ACPGPALK_00018	17894	19046
ACPGPALK_00019	19110	21285
ACPGPALK_00020	21345	22281
ACPGPALK_00021	22383	23193
ACPGPALK_00022	23202	23358
ACPGPALK_00023	23925	25200
ACPGPALK_00024	25202	25784
ACPGPALK_00025	25798	26272
ACPGPALK_00026	26294	26474
ACPGPALK_00027	26479	26692
ACPGPALK_00028	26781	26973
ACPGPALK_00029	27129	27480
ACPGPALK_00030	27484	27760
ACPGPALK_00031	27808	28477
ACPGPALK_00032	28492	28864
ACPGPALK_00033	28905	29229
ACPGPALK_00034	29247	29490
ACPGPALK_00035	29486	29666
ACPGPALK_00036	29704	29875
ACPGPALK_00037	29902	30268
ACPGPALK_00038	30364	30541
ACPGPALK_00039	30575	30842
ACPGPALK_00040	30879	31032
ACPGPALK_00041	31078	31282
ACPGPALK_00042	31327	31573
ACPGPALK_00043	31604	31769
ACPGPALK_00044	31807	32050
ACPGPALK_00045	32088	32256
ACPGPALK_00046	32291	32474
ACPGPALK_00047	32490	32673
ACPGPALK_00048	32718	32892
ACPGPALK_00049	32927	33113
ACPGPALK_00050	33105	33465
ACPGPALK_00051	33493	33724
ACPGPALK_00052	33752	33929
ACPGPALK_00053	33964	34138
ACPGPALK_00054	34154	34400
ACPGPALK_00055	34420	34567
ACPGPALK_00056	34583	34772
ACPGPALK_00057	34858	35089
ACPGPALK_00058	35108	35279
ACPGPALK_00059	35282	35603
ACPGPALK_00060	35618	35810
ACPGPALK_00061	35941	36544
ACPGPALK_00062	36540	36756
ACPGPALK_00063	36777	37029
ACPGPALK_00064	37021	37279
ACPGPALK_00065	37512	37752
ACPGPALK_00066	37756	38332
ACPGPALK_00067	38332	39052
ACPGPALK_00068	39029	45992
ACPGPALK_00069	46008	54828
ACPGPALK_00070	54843	60462
ACPGPALK_00071	60507	61248
ACPGPALK_00072	61250	61646
ACPGPALK_00073	61642	62461
ACPGPALK_00074	62474	63119
ACPGPALK_00075	63115	64177
ACPGPALK_00076	64188	66507
ACPGPALK_00077	66518	67166
ACPGPALK_00078	67225	68335
ACPGPALK_00079	68350	75286
ACPGPALK_00080	75305	75764
ACPGPALK_00081	75869	77117
ACPGPALK_00082	77121	83874
ACPGPALK_00083	83929	84946
ACPGPALK_00084	84962	85454
ACPGPALK_00085	85464	87588
ACPGPALK_00086	87603	89310
ACPGPALK_00087	89296	91321
ACPGPALK_00088	91326	91557
ACPGPALK_00089	91556	92735
ACPGPALK_00090	92800	93436
ACPGPALK_00091	93413	94430
ACPGPALK_00092	94476	97650
ACPGPALK_00093	97729	98839
ACPGPALK_00094	98850	99231
ACPGPALK_00095	99236	99626
