GeneID	ContigID	Start	End
OEMCOGCB_00001	NZ_CP016487.1	0	621
OEMCOGCB_00002	NZ_CP016487.1	617	887
OEMCOGCB_00003	NZ_CP016487.1	936	4122
OEMCOGCB_00004	NZ_CP016487.1	4253	4934
OEMCOGCB_00005	NZ_CP016487.1	4957	5551
OEMCOGCB_00006	NZ_CP016487.1	5563	6004
OEMCOGCB_00007	NZ_CP016487.1	6000	7395
OEMCOGCB_00008	NZ_CP016487.1	7464	7803
OEMCOGCB_00009	NZ_CP016487.1	7799	8093
OEMCOGCB_00010	NZ_CP016487.1	8171	8600
OEMCOGCB_00011	NZ_CP016487.1	8590	8806
OEMCOGCB_00012	NZ_CP016487.1	8828	10400
OEMCOGCB_00013	NZ_CP016487.1	10411	10570
OEMCOGCB_00014	NZ_CP016487.1	10648	11350
OEMCOGCB_00015	NZ_CP016487.1	11346	11772
OEMCOGCB_00016	NZ_CP016487.1	11814	12759
OEMCOGCB_00017	NZ_CP016487.1	12817	16150
OEMCOGCB_00018	NZ_CP016487.1	16233	16422
OEMCOGCB_00019	NZ_CP016487.1	16834	17725
