GeneID	ContigID	Start	End
ILHMGAHC_00001	NZ_CP014236.1	221	1088
ILHMGAHC_00002	NZ_CP014236.1	1081	1750
ILHMGAHC_00003	NZ_CP014236.1	1877	3257
ILHMGAHC_00004	NZ_CP014236.1	3284	3857
ILHMGAHC_00005	NZ_CP014236.1	3995	4379
ILHMGAHC_00006	NZ_CP014236.1	4435	5149
ILHMGAHC_00007	NZ_CP014236.1	5160	6267
ILHMGAHC_00008	NZ_CP014236.1	6579	7203
ILHMGAHC_00009	NZ_CP014236.1	7297	8071
ILHMGAHC_00010	NZ_CP014236.1	8110	8710
ILHMGAHC_00011	NZ_CP014236.1	8932	11443
ILHMGAHC_00012	NZ_CP014236.1	11482	11965
ILHMGAHC_00013	NZ_CP014236.1	12575	12941
ILHMGAHC_00014	NZ_CP014236.1	13000	13285
ILHMGAHC_00015	NZ_CP014236.1	13458	13686
ILHMGAHC_00016	NZ_CP014236.1	13707	15252
ILHMGAHC_00017	NZ_CP014236.1	15248	15728
ILHMGAHC_00018	NZ_CP014236.1	15724	15976
ILHMGAHC_00019	NZ_CP014236.1	15972	16176
ILHMGAHC_00020	NZ_CP014236.1	16172	17252
ILHMGAHC_00021	NZ_CP014236.1	17433	18453
ILHMGAHC_00022	NZ_CP014236.1	18720	18828
ILHMGAHC_00023	NZ_CP014236.1	18899	22046
ILHMGAHC_00024	NZ_CP014236.1	22157	23129
ILHMGAHC_00025	NZ_CP014236.1	23646	25032
ILHMGAHC_00026	NZ_CP014236.1	25110	25872
ILHMGAHC_00027	NZ_CP014236.1	25868	26204
ILHMGAHC_00028	NZ_CP014236.1	26528	26813
ILHMGAHC_00029	NZ_CP014236.1	26839	27121
ILHMGAHC_00030	NZ_CP014236.1	27333	27972
ILHMGAHC_00031	NZ_CP014236.1	28078	28375
ILHMGAHC_00032	NZ_CP014236.1	28346	28661
ILHMGAHC_00033	NZ_CP014236.1	28942	29353
ILHMGAHC_00034	NZ_CP014236.1	29349	29721
ILHMGAHC_00035	NZ_CP014236.1	29805	31551
ILHMGAHC_00036	NZ_CP014236.1	31703	32375
ILHMGAHC_00037	NZ_CP014236.1	32381	33854
ILHMGAHC_00038	NZ_CP014236.1	33855	34590
ILHMGAHC_00039	NZ_CP014236.1	35127	35364
ILHMGAHC_00040	NZ_CP014236.1	35425	36016
ILHMGAHC_00041	NZ_CP014236.1	36181	36820
ILHMGAHC_00042	NZ_CP014236.1	36914	38621
ILHMGAHC_00043	NZ_CP014236.1	38652	39822
ILHMGAHC_00044	NZ_CP014236.1	39954	40335
ILHMGAHC_00045	NZ_CP014236.1	40638	43029
ILHMGAHC_00046	NZ_CP014236.1	43109	43394
ILHMGAHC_00047	NZ_CP014236.1	43449	43836
ILHMGAHC_00048	NZ_CP014236.1	43832	44702
ILHMGAHC_00049	NZ_CP014236.1	44792	46082
ILHMGAHC_00050	NZ_CP014236.1	46580	46784
ILHMGAHC_00051	NZ_CP014236.1	46962	47766
ILHMGAHC_00052	NZ_CP014236.1	47865	47991
ILHMGAHC_00053	NZ_CP014236.1	48218	48560
ILHMGAHC_00054	NZ_CP014236.1	49121	50123
ILHMGAHC_00055	NZ_CP014236.1	50202	50682
ILHMGAHC_00056	NZ_CP014236.1	51051	52605
ILHMGAHC_00057	NZ_CP014236.1	52944	53220
ILHMGAHC_00058	NZ_CP014236.1	53212	53509
ILHMGAHC_00059	NZ_CP014236.1	53591	54653
ILHMGAHC_00060	NZ_CP014236.1	54659	55394
ILHMGAHC_00061	NZ_CP014236.1	55356	55860
ILHMGAHC_00062	NZ_CP014236.1	56150	56690
ILHMGAHC_00063	NZ_CP014236.1	56954	57449
