FHPINOKH_00001	358	823
FHPINOKH_00002	1049	1916
FHPINOKH_00003	2243	2984
FHPINOKH_00004	3057	3276
FHPINOKH_00005	3362	4109
FHPINOKH_00006	4363	4636
FHPINOKH_00007	5054	5147
FHPINOKH_00008	5492	5987
FHPINOKH_00009	5973	6396
FHPINOKH_00010	6431	6734
FHPINOKH_00011	7423	9133
FHPINOKH_00012	9497	10403
FHPINOKH_00013	10360	10726
FHPINOKH_00014	10900	11548
FHPINOKH_00015	11612	11957
FHPINOKH_00016	11963	12368
FHPINOKH_00017	12739	13318
FHPINOKH_00018	13546	13666
FHPINOKH_00019	13722	13953
FHPINOKH_00020	14113	14386
FHPINOKH_00021	14288	14690
FHPINOKH_00022	14992	15166
FHPINOKH_00023	15232	15640
FHPINOKH_00024	15639	15987
FHPINOKH_00025	16081	17314
FHPINOKH_00026	17987	18122
FHPINOKH_00027	18118	18289
FHPINOKH_00028	18876	19554
FHPINOKH_00029	19617	19848
FHPINOKH_00030	20035	20260
FHPINOKH_00031	20661	21228
FHPINOKH_00032	21799	22099
FHPINOKH_00033	22095	22965
FHPINOKH_00034	23304	23577
FHPINOKH_00035	23752	23845
FHPINOKH_00036	23819	24908
FHPINOKH_00037	24879	25521
FHPINOKH_00038	25700	25934
FHPINOKH_00039	26267	27467
FHPINOKH_00040	27466	28447
FHPINOKH_00041	28702	29188
FHPINOKH_00042	29476	30709
FHPINOKH_00043	31383	32043
FHPINOKH_00044	32656	34381
FHPINOKH_00045	34808	36506
FHPINOKH_00046	37325	37700
FHPINOKH_00047	37677	38133
FHPINOKH_00048	39574	40090
FHPINOKH_00049	40228	40396
FHPINOKH_00050	40413	42141
FHPINOKH_00051	42528	42795
FHPINOKH_00052	43259	43349
FHPINOKH_00053	43632	43935
FHPINOKH_00054	44505	44778
FHPINOKH_00055	44972	45620
FHPINOKH_00056	46207	46537
FHPINOKH_00057	46612	46786
FHPINOKH_00058	47796	49209
FHPINOKH_00059	49283	49442
FHPINOKH_00060	49517	51215
FHPINOKH_00061	51933	52206
FHPINOKH_00062	52420	52549
FHPINOKH_00063	52644	53223
FHPINOKH_00064	53207	53498
FHPINOKH_00065	53487	53664
FHPINOKH_00066	54046	54934
FHPINOKH_00067	55274	56927
FHPINOKH_00068	56995	57268
FHPINOKH_00069	58104	58854
FHPINOKH_00070	59023	59539
FHPINOKH_00071	59639	59924
FHPINOKH_00072	60292	61747
FHPINOKH_00073	61896	62412
FHPINOKH_00074	62786	63161
FHPINOKH_00075	63346	63742
FHPINOKH_00076	63741	64701
FHPINOKH_00077	64751	64919
FHPINOKH_00078	65115	65511
FHPINOKH_00079	65507	66221
FHPINOKH_00080	66386	66740
FHPINOKH_00081	67138	67441
FHPINOKH_00082	67502	67601
FHPINOKH_00083	68075	68261
FHPINOKH_00084	68348	68987
FHPINOKH_00085	69342	69615
FHPINOKH_00086	69950	70184
FHPINOKH_00087	70235	70526
FHPINOKH_00088	70532	70745
FHPINOKH_00089	71196	71481
FHPINOKH_00090	71480	71756
FHPINOKH_00091	71887	72025
FHPINOKH_00092	72116	72482
FHPINOKH_00093	72513	73011
FHPINOKH_00094	73117	73771
FHPINOKH_00095	73770	74151
FHPINOKH_00096	74947	75220
FHPINOKH_00097	75459	75678
FHPINOKH_00098	75679	75985
FHPINOKH_00099	76243	76516
FHPINOKH_00100	77151	78789
FHPINOKH_00101	78996	79266
FHPINOKH_00102	79517	80108
FHPINOKH_00103	80512	80755
FHPINOKH_00104	80811	82140
FHPINOKH_00105	82696	85546
FHPINOKH_00106	86112	86934
FHPINOKH_00107	86936	88025
FHPINOKH_00108	88029	88980
FHPINOKH_00109	89044	89989
FHPINOKH_00110	90162	90831
FHPINOKH_00111	91341	91545
FHPINOKH_00112	91636	92329
FHPINOKH_00113	92369	93188
FHPINOKH_00114	93223	93526
FHPINOKH_00115	93564	95079
FHPINOKH_00116	95065	95374
FHPINOKH_00117	95382	95781
FHPINOKH_00118	95780	96008
FHPINOKH_00119	96089	96509
FHPINOKH_00120	96471	100710
FHPINOKH_00121	100658	101351
FHPINOKH_00122	101370	102117
FHPINOKH_00123	102171	102732
FHPINOKH_00124	102862	103075
FHPINOKH_00125	103318	103561
FHPINOKH_00126	104289	104520
FHPINOKH_00127	104602	104746
FHPINOKH_00128	104849	104963
FHPINOKH_00129	105381	105654
FHPINOKH_00130	105713	106214
FHPINOKH_00131	106453	106714
FHPINOKH_00132	107106	107862
FHPINOKH_00133	108971	110180
FHPINOKH_00134	110426	111971
FHPINOKH_00135	112010	112199
FHPINOKH_00136	112234	112537
FHPINOKH_00137	112604	113087
FHPINOKH_00138	113077	113368
FHPINOKH_00139	113793	114456
FHPINOKH_00140	114510	115803
FHPINOKH_00141	116075	116663
FHPINOKH_00142	117313	118768
FHPINOKH_00143	119106	119409
FHPINOKH_00144	119444	120263
FHPINOKH_00145	120387	120630
FHPINOKH_00146	120684	121038
FHPINOKH_00147	121227	122343
FHPINOKH_00148	122431	123628
FHPINOKH_00149	123819	124746
FHPINOKH_00150	124720	124813
FHPINOKH_00151	125051	125252
FHPINOKH_00152	126009	126264
FHPINOKH_00153	126215	126944
FHPINOKH_00154	127573	127663
FHPINOKH_00155	127893	128823
FHPINOKH_00156	129029	129266
FHPINOKH_00157	129269	131171
FHPINOKH_00158	131179	132178
FHPINOKH_00159	132228	133320
FHPINOKH_00160	133339	135082
FHPINOKH_00161	135087	135555
FHPINOKH_00162	135612	136239
FHPINOKH_00163	136254	136644
FHPINOKH_00164	136656	138141
FHPINOKH_00165	138454	140071
FHPINOKH_00166	140080	140443
FHPINOKH_00167	140442	140901
FHPINOKH_00168	140909	142025
FHPINOKH_00169	142032	142284
FHPINOKH_00170	142296	142590
FHPINOKH_00171	142634	143321
FHPINOKH_00172	143317	143845
FHPINOKH_00173	143801	144482
FHPINOKH_00174	144474	144882
FHPINOKH_00175	144865	145294
FHPINOKH_00176	145423	146056
FHPINOKH_00177	146042	147743
FHPINOKH_00178	147761	148829
FHPINOKH_00179	148841	150902
FHPINOKH_00180	150914	151316
FHPINOKH_00181	151319	152612
FHPINOKH_00182	152755	153043
FHPINOKH_00183	153029	153908
FHPINOKH_00184	153901	154783
FHPINOKH_00185	154787	155438
FHPINOKH_00186	155452	155713
FHPINOKH_00187	155712	156483
FHPINOKH_00188	156489	157518
FHPINOKH_00189	157539	157773
FHPINOKH_00190	157889	158159
FHPINOKH_00191	158349	159063
FHPINOKH_00192	159178	159607
FHPINOKH_00193	159578	159797
FHPINOKH_00194	159859	160270
FHPINOKH_00195	160753	160846
FHPINOKH_00196	160814	161531
FHPINOKH_00197	162114	162237
FHPINOKH_00198	162251	162452
FHPINOKH_00199	162683	163034
FHPINOKH_00200	163621	164269
FHPINOKH_00201	164746	165148
FHPINOKH_00202	165210	165468
FHPINOKH_00203	166109	166490
FHPINOKH_00204	166573	166816
FHPINOKH_00205	166788	167112
FHPINOKH_00206	167272	167593
FHPINOKH_00207	167851	169054
FHPINOKH_00208	169810	170083
FHPINOKH_00209	170356	173665
FHPINOKH_00210	173890	174796
FHPINOKH_00211	174753	175119
FHPINOKH_00212	175252	175876
FHPINOKH_00213	176116	176233
FHPINOKH_00214	176277	176538
FHPINOKH_00215	176941	177697
FHPINOKH_00216	178244	178718
FHPINOKH_00217	179126	179819
FHPINOKH_00218	181027	181117
FHPINOKH_00219	181407	182355
FHPINOKH_00220	182323	182491
