PAEKPNHJ_00001	0	1317
PAEKPNHJ_00002	1481	2621
PAEKPNHJ_00003	2842	3061
PAEKPNHJ_00004	3070	4192
PAEKPNHJ_00005	4191	6141
PAEKPNHJ_00006	6166	8677
PAEKPNHJ_00007	8883	9177
PAEKPNHJ_00008	9217	9943
PAEKPNHJ_00009	9981	10218
PAEKPNHJ_00010	10342	12376
PAEKPNHJ_00011	12375	12828
PAEKPNHJ_00012	12872	14276
PAEKPNHJ_00013	14359	15535
PAEKPNHJ_00014	15546	15879
PAEKPNHJ_00016	16334	17042
PAEKPNHJ_00017	17053	18913
PAEKPNHJ_00018	18896	20195
PAEKPNHJ_00019	20196	20997
PAEKPNHJ_00020	21011	21827
PAEKPNHJ_00021	21901	23173
PAEKPNHJ_00022	23680	24160
PAEKPNHJ_00023	24371	24800
PAEKPNHJ_00024	24805	25741
PAEKPNHJ_00025	26120	27464
PAEKPNHJ_00026	27476	29723
PAEKPNHJ_00027	29869	30538
PAEKPNHJ_00028	30620	31286
PAEKPNHJ_00029	31336	32314
PAEKPNHJ_00030	32368	33304
PAEKPNHJ_00031	33606	34599
PAEKPNHJ_00032	34614	35799
PAEKPNHJ_00033	36147	36378
PAEKPNHJ_00034	36472	38566
PAEKPNHJ_00035	38866	40327
PAEKPNHJ_00036	40809	44547
PAEKPNHJ_00037	44553	48567
PAEKPNHJ_00038	48566	49430
PAEKPNHJ_00039	49668	51294
PAEKPNHJ_00040	51587	51944
PAEKPNHJ_00041	51981	53097
PAEKPNHJ_00042	53089	53821
PAEKPNHJ_00043	53959	54514
PAEKPNHJ_00044	54594	54891
PAEKPNHJ_00045	54832	55570
PAEKPNHJ_00046	55766	57056
PAEKPNHJ_00047	57382	58738
PAEKPNHJ_00048	59047	59587
PAEKPNHJ_00049	59705	60437
PAEKPNHJ_00050	60436	61063
PAEKPNHJ_00051	61101	61794
PAEKPNHJ_00052	62124	63411
PAEKPNHJ_00053	63750	64143
PAEKPNHJ_00054	64285	65824
PAEKPNHJ_00055	65823	67320
PAEKPNHJ_00056	67729	68572
PAEKPNHJ_00057	68597	69662
PAEKPNHJ_00058	69654	70356
PAEKPNHJ_00059	70481	71630
PAEKPNHJ_00060	71929	73354
PAEKPNHJ_00061	74079	74346
PAEKPNHJ_00062	74342	75506
PAEKPNHJ_00063	75734	76259
PAEKPNHJ_00064	76376	77669
PAEKPNHJ_00065	77682	77919
PAEKPNHJ_00066	77948	79175
PAEKPNHJ_00067	79174	80704
PAEKPNHJ_00068	80718	80850
PAEKPNHJ_00069	81075	82209
PAEKPNHJ_00070	82205	85310
PAEKPNHJ_00071	85597	86896
PAEKPNHJ_00073	87381	88395
PAEKPNHJ_00075	90373	91828
PAEKPNHJ_00076	91831	92575
PAEKPNHJ_00077	93081	94455
PAEKPNHJ_00078	94778	96029
PAEKPNHJ_00079	96107	96560
PAEKPNHJ_00080	97270	98470
PAEKPNHJ_00081	98704	98935
PAEKPNHJ_00082	98909	99626
PAEKPNHJ_00083	99814	100552
PAEKPNHJ_00084	100570	101506
PAEKPNHJ_00085	101519	102353
PAEKPNHJ_00086	102365	102566
PAEKPNHJ_00087	102581	103679
