GeneID	ContigID	Start	End
DIBIDIPA_00001	NC_011887.1	36	2001
DIBIDIPA_00002	NC_011887.1	1997	3122
DIBIDIPA_00003	NC_011887.1	3121	4210
DIBIDIPA_00004	NC_011887.1	4206	4665
DIBIDIPA_00005	NC_011887.1	4955	5936
DIBIDIPA_00006	NC_011887.1	6127	7060
DIBIDIPA_00007	NC_011887.1	7196	7925
DIBIDIPA_00008	NC_011887.1	8555	8867
DIBIDIPA_00009	NC_011887.1	8897	9125
DIBIDIPA_00010	NC_011887.1	9408	10266
DIBIDIPA_00011	NC_011887.1	10378	11383
DIBIDIPA_00012	NC_011887.1	11379	12660
DIBIDIPA_00013	NC_011887.1	13466	14294
DIBIDIPA_00014	NC_011887.1	14523	14658
DIBIDIPA_00015	NC_011887.1	14673	14997
DIBIDIPA_00016	NC_011887.1	15054	15381
DIBIDIPA_00017	NC_011887.1	15480	16524
DIBIDIPA_00018	NC_011887.1	16520	17738
DIBIDIPA_00019	NC_011887.1	18244	18373
DIBIDIPA_00020	NC_011887.1	18430	19450
DIBIDIPA_00021	NC_011887.1	19540	20875
DIBIDIPA_00022	NC_011887.1	21087	21408
DIBIDIPA_00023	NC_011887.1	21389	22133
DIBIDIPA_00024	NC_011887.1	22206	22473
DIBIDIPA_00025	NC_011887.1	22478	22688
DIBIDIPA_00026	NC_011887.1	22866	24117
DIBIDIPA_00027	NC_011887.1	24961	26095
DIBIDIPA_00028	NC_011887.1	26478	27672
DIBIDIPA_00029	NC_011887.1	27668	28136
DIBIDIPA_00030	NC_011887.1	28901	29894
DIBIDIPA_00031	NC_011887.1	30106	30922
DIBIDIPA_00032	NC_011887.1	31015	32854
DIBIDIPA_00033	NC_011887.1	32850	34773
DIBIDIPA_00034	NC_011887.1	34803	35703
DIBIDIPA_00035	NC_011887.1	35815	36739
DIBIDIPA_00036	NC_011887.1	36820	37606
DIBIDIPA_00037	NC_011887.1	37615	38626
DIBIDIPA_00038	NC_011887.1	38741	39776
DIBIDIPA_00039	NC_011887.1	39801	41340
DIBIDIPA_00040	NC_011887.1	41422	42448
DIBIDIPA_00041	NC_011887.1	42752	43781
DIBIDIPA_00042	NC_011887.1	44172	45126
DIBIDIPA_00043	NC_011887.1	45384	46632
DIBIDIPA_00044	NC_011887.1	46943	47990
DIBIDIPA_00045	NC_011887.1	47992	49321
DIBIDIPA_00046	NC_011887.1	49352	49994
DIBIDIPA_00047	NC_011887.1	49990	50380
DIBIDIPA_00048	NC_011887.1	50648	51002
DIBIDIPA_00049	NC_011887.1	51619	52456
DIBIDIPA_00050	NC_011887.1	52452	52944
DIBIDIPA_00051	NC_011887.1	52931	53144
DIBIDIPA_00052	NC_011887.1	53531	54347
DIBIDIPA_00053	NC_011887.1	54725	54974
DIBIDIPA_00054	NC_011887.1	55098	55377
DIBIDIPA_00055	NC_011887.1	55423	55552
DIBIDIPA_00056	NC_011887.1	55793	56318
DIBIDIPA_00057	NC_011887.1	56831	57179
DIBIDIPA_00058	NC_011887.1	57304	57445
DIBIDIPA_00059	NC_011887.1	58494	58704
DIBIDIPA_00060	NC_011887.1	59062	59350
DIBIDIPA_00061	NC_011887.1	59441	61091
DIBIDIPA_00062	NC_011887.1	61103	61586
DIBIDIPA_00063	NC_011887.1	61784	61949
DIBIDIPA_00064	NC_011887.1	62163	62364
DIBIDIPA_00065	NC_011887.1	62977	64960
DIBIDIPA_00066	NC_011887.1	64956	65907
DIBIDIPA_00067	NC_011887.1	65903	67271
DIBIDIPA_00068	NC_011887.1	67308	68130
DIBIDIPA_00069	NC_011887.1	68262	68448
DIBIDIPA_00070	NC_011887.1	68745	68919
DIBIDIPA_00071	NC_011887.1	68938	69262
DIBIDIPA_00072	NC_011887.1	69534	69789
DIBIDIPA_00073	NC_011887.1	70107	71745
DIBIDIPA_00074	NC_011887.1	71859	72309
DIBIDIPA_00075	NC_011887.1	72363	74871
DIBIDIPA_00076	NC_011887.1	75046	75748
DIBIDIPA_00077	NC_011887.1	76022	76886
DIBIDIPA_00078	NC_011887.1	78181	78886
DIBIDIPA_00079	NC_011887.1	79079	79259
DIBIDIPA_00080	NC_011887.1	79183	79366
DIBIDIPA_00081	NC_011887.1	79435	80137
DIBIDIPA_00082	NC_011887.1	80039	80351
DIBIDIPA_00083	NC_011887.1	80493	81264
DIBIDIPA_00084	NC_011887.1	81385	81883
DIBIDIPA_00085	NC_011887.1	82446	82605
DIBIDIPA_00086	NC_011887.1	82601	83336
DIBIDIPA_00087	NC_011887.1	83328	85683
DIBIDIPA_00088	NC_011887.1	85806	87045
DIBIDIPA_00089	NC_011887.1	87312	88503
DIBIDIPA_00090	NC_011887.1	88617	89952
DIBIDIPA_00091	NC_011887.1	90142	90928
DIBIDIPA_00092	NC_011887.1	90939	92124
DIBIDIPA_00093	NC_011887.1	92127	93339
DIBIDIPA_00094	NC_011887.1	93463	94489
DIBIDIPA_00095	NC_011887.1	95155	95977
DIBIDIPA_00096	NC_011887.1	96122	97355
DIBIDIPA_00097	NC_011887.1	97363	98683
DIBIDIPA_00098	NC_011887.1	98863	99091
DIBIDIPA_00099	NC_011887.1	98976	99357
DIBIDIPA_00100	NC_011887.1	99432	100380
DIBIDIPA_00101	NC_011887.1	100564	101368
DIBIDIPA_00102	NC_011887.1	101675	101876
DIBIDIPA_00103	NC_011887.1	101968	102670
DIBIDIPA_00104	NC_011887.1	102838	103069
DIBIDIPA_00105	NC_011887.1	103840	104125
DIBIDIPA_00106	NC_011887.1	104149	104620
DIBIDIPA_00107	NC_011887.1	104632	106027
DIBIDIPA_00108	NC_011887.1	106040	107492
DIBIDIPA_00109	NC_011887.1	107488	107710
DIBIDIPA_00110	NC_011887.1	108530	108740
DIBIDIPA_00111	NC_011887.1	109152	110604
DIBIDIPA_00112	NC_011887.1	110617	112984
DIBIDIPA_00113	NC_011887.1	113066	113462
DIBIDIPA_00114	NC_011887.1	113364	114060
DIBIDIPA_00115	NC_011887.1	114064	114832
DIBIDIPA_00116	NC_011887.1	115060	116296
DIBIDIPA_00117	NC_011887.1	117145	118939
DIBIDIPA_00118	NC_011887.1	119640	119931
DIBIDIPA_00119	NC_011887.1	119993	120182
DIBIDIPA_00120	NC_011887.1	120387	120795
DIBIDIPA_00121	NC_011887.1	120897	121797
DIBIDIPA_00122	NC_011887.1	121793	122678
DIBIDIPA_00123	NC_011887.1	122713	123091
DIBIDIPA_00124	NC_011887.1	123078	124050
DIBIDIPA_00125	NC_011887.1	124726	125896
DIBIDIPA_00126	NC_011887.1	126369	126585
DIBIDIPA_00127	NC_011887.1	126964	127384
DIBIDIPA_00128	NC_011887.1	127535	128231
DIBIDIPA_00129	NC_011887.1	128292	128652
DIBIDIPA_00130	NC_011887.1	128879	129188
DIBIDIPA_00131	NC_011887.1	129184	129478
DIBIDIPA_00132	NC_011887.1	130043	130379
DIBIDIPA_00133	NC_011887.1	130526	131762
DIBIDIPA_00134	NC_011887.1	131936	132998
DIBIDIPA_00135	NC_011887.1	133594	134050
DIBIDIPA_00136	NC_011887.1	134053	134395
DIBIDIPA_00137	NC_011887.1	134288	134924
DIBIDIPA_00138	NC_011887.1	135137	135875
DIBIDIPA_00139	NC_011887.1	136231	136888
DIBIDIPA_00140	NC_011887.1	136884	137151
DIBIDIPA_00141	NC_011887.1	137163	138498
DIBIDIPA_00142	NC_011887.1	138711	140289
DIBIDIPA_00143	NC_011887.1	140844	141411
DIBIDIPA_00144	NC_011887.1	141417	141969
DIBIDIPA_00145	NC_011887.1	141985	142261
DIBIDIPA_00146	NC_011887.1	142257	142614
DIBIDIPA_00147	NC_011887.1	142837	143830
DIBIDIPA_00148	NC_011887.1	144050	145202
DIBIDIPA_00149	NC_011887.1	145265	145655
DIBIDIPA_00150	NC_011887.1	145852	146581
DIBIDIPA_00151	NC_011887.1	146625	147234
DIBIDIPA_00152	NC_011887.1	147241	148018
DIBIDIPA_00153	NC_011887.1	148071	148800
DIBIDIPA_00154	NC_011887.1	148815	149586
DIBIDIPA_00155	NC_011887.1	149700	149952
DIBIDIPA_00156	NC_011887.1	150097	151816
DIBIDIPA_00157	NC_011887.1	151867	152713
DIBIDIPA_00158	NC_011887.1	153047	154472
DIBIDIPA_00159	NC_011887.1	154602	155409
DIBIDIPA_00160	NC_011887.1	155405	156374
DIBIDIPA_00161	NC_011887.1	156392	157400
DIBIDIPA_00162	NC_011887.1	157428	158196
DIBIDIPA_00163	NC_011887.1	158396	159248
DIBIDIPA_00164	NC_011887.1	159250	160027
