GeneID	ContigID	Start	End
ODBMIHDN_00001	NZ_CP008788.1	0	2676
ODBMIHDN_00002	NZ_CP008788.1	3025	3658
ODBMIHDN_00003	NZ_CP008788.1	4508	4748
ODBMIHDN_00004	NZ_CP008788.1	4936	6310
ODBMIHDN_00005	NZ_CP008788.1	6346	6457
ODBMIHDN_00006	NZ_CP008788.1	6568	7978
ODBMIHDN_00007	NZ_CP008788.1	7986	9036
ODBMIHDN_00008	NZ_CP008788.1	9224	10634
ODBMIHDN_00009	NZ_CP008788.1	11012	12836
ODBMIHDN_00010	NZ_CP008788.1	12969	13569
ODBMIHDN_00011	NZ_CP008788.1	13562	14423
ODBMIHDN_00012	NZ_CP008788.1	14419	14857
ODBMIHDN_00013	NZ_CP008788.1	14901	15843
ODBMIHDN_00014	NZ_CP008788.1	15860	16778
ODBMIHDN_00015	NZ_CP008788.1	16973	17903
ODBMIHDN_00016	NZ_CP008788.1	18245	18881
ODBMIHDN_00017	NZ_CP008788.1	18877	19780
ODBMIHDN_00018	NZ_CP008788.1	19792	22207
ODBMIHDN_00019	NZ_CP008788.1	22255	22843
ODBMIHDN_00020	NZ_CP008788.1	22999	23836
ODBMIHDN_00021	NZ_CP008788.1	23964	24177
ODBMIHDN_00022	NZ_CP008788.1	24322	25834
ODBMIHDN_00023	NZ_CP008788.1	25880	26579
ODBMIHDN_00024	NZ_CP008788.1	26802	27645
ODBMIHDN_00025	NZ_CP008788.1	27637	28441
ODBMIHDN_00026	NZ_CP008788.1	28452	28950
ODBMIHDN_00027	NZ_CP008788.1	28963	30142
ODBMIHDN_00028	NZ_CP008788.1	30138	30621
ODBMIHDN_00029	NZ_CP008788.1	30795	33399
ODBMIHDN_00030	NZ_CP008788.1	33947	34928
ODBMIHDN_00031	NZ_CP008788.1	34939	35254
ODBMIHDN_00032	NZ_CP008788.1	35246	36614
ODBMIHDN_00033	NZ_CP008788.1	36594	37443
ODBMIHDN_00034	NZ_CP008788.1	37500	37770
ODBMIHDN_00035	NZ_CP008788.1	37779	38217
ODBMIHDN_00036	NZ_CP008788.1	38213	38768
ODBMIHDN_00037	NZ_CP008788.1	38855	39179
ODBMIHDN_00038	NZ_CP008788.1	39178	39868
ODBMIHDN_00039	NZ_CP008788.1	39938	40487
ODBMIHDN_00040	NZ_CP008788.1	40545	41463
ODBMIHDN_00041	NZ_CP008788.1	41459	42794
ODBMIHDN_00042	NZ_CP008788.1	42835	45244
ODBMIHDN_00043	NZ_CP008788.1	45245	46373
ODBMIHDN_00044	NZ_CP008788.1	46409	47669
ODBMIHDN_00045	NZ_CP008788.1	48204	49200
