DJKJFKFD_00001	19	1495
DJKJFKFD_00002	1575	2187
DJKJFKFD_00003	2280	4347
DJKJFKFD_00004	4382	4949
DJKJFKFD_00005	5303	5945
DJKJFKFD_00006	5905	7204
DJKJFKFD_00007	7367	8525
DJKJFKFD_00008	8625	11328
DJKJFKFD_00009	11407	14230
DJKJFKFD_00010	14239	14848
DJKJFKFD_00011	14966	16598
DJKJFKFD_00012	16759	17794
DJKJFKFD_00013	17966	19235
DJKJFKFD_00014	19354	19930
DJKJFKFD_00015	20006	20594
DJKJFKFD_00016	20670	21306
DJKJFKFD_00017	21309	21954
DJKJFKFD_00018	21950	22403
DJKJFKFD_00019	22449	22857
DJKJFKFD_00020	22919	24266
DJKJFKFD_00021	24262	25207
DJKJFKFD_00022	25223	25697
DJKJFKFD_00023	25705	26626
DJKJFKFD_00024	26622	28215
DJKJFKFD_00025	28249	28672
DJKJFKFD_00026	28776	30000
DJKJFKFD_00027	30089	30770
DJKJFKFD_00028	30809	31343
DJKJFKFD_00029	31590	32181
DJKJFKFD_00030	32183	33866
DJKJFKFD_00031	33933	34584
DJKJFKFD_00032	34726	35833
DJKJFKFD_00033	35853	37848
DJKJFKFD_00034	38052	38565
DJKJFKFD_00035	38561	39128
DJKJFKFD_00036	39186	39972
DJKJFKFD_00037	40081	40528
DJKJFKFD_00038	40530	41463
DJKJFKFD_00039	41477	41747
DJKJFKFD_00040	41996	44135
DJKJFKFD_00041	44259	44463
DJKJFKFD_00042	44521	45328
DJKJFKFD_00043	45455	46292
DJKJFKFD_00044	46433	47138
DJKJFKFD_00045	47204	47837
DJKJFKFD_00046	48105	50418
DJKJFKFD_00047	50567	51251
DJKJFKFD_00048	51343	54076
DJKJFKFD_00049	54141	54423
DJKJFKFD_00050	54422	55796
DJKJFKFD_00051	55792	56701
DJKJFKFD_00052	57171	57627
DJKJFKFD_00053	57623	59798
DJKJFKFD_00054	59869	60088
DJKJFKFD_00055	60059	60704
DJKJFKFD_00056	60733	61777
DJKJFKFD_00057	61779	62019
DJKJFKFD_00058	62015	62459
DJKJFKFD_00059	62473	63028
DJKJFKFD_00060	63041	63515
DJKJFKFD_00061	63528	63873
DJKJFKFD_00062	63969	65769
DJKJFKFD_00063	65889	66255
DJKJFKFD_00064	66259	66541
DJKJFKFD_00065	66556	67555
DJKJFKFD_00066	67551	68655
DJKJFKFD_00067	68693	69695
DJKJFKFD_00068	69698	70385
DJKJFKFD_00069	70733	71318
DJKJFKFD_00070	71314	72850
DJKJFKFD_00072	73057	73387
DJKJFKFD_00073	73817	74345
DJKJFKFD_00074	74370	75750
DJKJFKFD_00075	75782	76397
DJKJFKFD_00076	76456	77104
DJKJFKFD_00077	77236	78712
DJKJFKFD_00078	79457	80663
DJKJFKFD_00079	80729	81113
DJKJFKFD_00080	81109	82273
DJKJFKFD_00081	82275	84069
DJKJFKFD_00082	84156	84636
DJKJFKFD_00083	84833	85478
DJKJFKFD_00084	85497	85707
