GeneID	ContigID	Start	End
KECOFNPO_00001	NZ_CP016898.1	205	415
KECOFNPO_00002	NZ_CP016898.1	380	1163
KECOFNPO_00003	NZ_CP016898.1	1167	1902
KECOFNPO_00004	NZ_CP016898.1	1852	2056
KECOFNPO_00005	NZ_CP016898.1	2074	2578
KECOFNPO_00006	NZ_CP016898.1	2889	3435
KECOFNPO_00007	NZ_CP016898.1	3468	3750
KECOFNPO_00008	NZ_CP016898.1	3938	4205
KECOFNPO_00009	NZ_CP016898.1	4217	4850
KECOFNPO_00010	NZ_CP016898.1	5110	5401
KECOFNPO_00011	NZ_CP016898.1	5411	6161
KECOFNPO_00012	NZ_CP016898.1	6233	6674
KECOFNPO_00013	NZ_CP016898.1	6803	7490
KECOFNPO_00014	NZ_CP016898.1	7720	8005
KECOFNPO_00015	NZ_CP016898.1	8029	8989
KECOFNPO_00016	NZ_CP016898.1	8989	9931
KECOFNPO_00017	NZ_CP016898.1	9942	10719
KECOFNPO_00018	NZ_CP016898.1	10715	11546
KECOFNPO_00019	NZ_CP016898.1	11532	12456
KECOFNPO_00020	NZ_CP016898.1	12814	13516
KECOFNPO_00021	NZ_CP016898.1	13566	14619
KECOFNPO_00022	NZ_CP016898.1	15504	16773
KECOFNPO_00023	NZ_CP016898.1	16892	17327
KECOFNPO_00024	NZ_CP016898.1	17399	18650
KECOFNPO_00025	NZ_CP016898.1	18736	19018
KECOFNPO_00026	NZ_CP016898.1	19014	19191
KECOFNPO_00027	NZ_CP016898.1	19589	19802
KECOFNPO_00028	NZ_CP016898.1	19885	20545
KECOFNPO_00029	NZ_CP016898.1	20541	22188
KECOFNPO_00030	NZ_CP016898.1	22206	23874
KECOFNPO_00031	NZ_CP016898.1	24341	24674
KECOFNPO_00032	NZ_CP016898.1	24814	25468
KECOFNPO_00033	NZ_CP016898.1	25477	26431
KECOFNPO_00034	NZ_CP016898.1	26485	26653
KECOFNPO_00035	NZ_CP016898.1	26685	28686
KECOFNPO_00036	NZ_CP016898.1	28747	29278
KECOFNPO_00037	NZ_CP016898.1	29297	29639
KECOFNPO_00038	NZ_CP016898.1	29883	30366
KECOFNPO_00039	NZ_CP016898.1	30376	31366
KECOFNPO_00040	NZ_CP016898.1	31365	31899
KECOFNPO_00041	NZ_CP016898.1	31885	32263
KECOFNPO_00042	NZ_CP016898.1	32237	32588
KECOFNPO_00043	NZ_CP016898.1	32584	32914
KECOFNPO_00044	NZ_CP016898.1	33053	34556
KECOFNPO_00045	NZ_CP016898.1	34615	34840
KECOFNPO_00046	NZ_CP016898.1	35390	37679
KECOFNPO_00047	NZ_CP016898.1	37766	38612
KECOFNPO_00048	NZ_CP016898.1	38624	39419
KECOFNPO_00049	NZ_CP016898.1	39415	39961
KECOFNPO_00050	NZ_CP016898.1	39972	41967
KECOFNPO_00051	NZ_CP016898.1	42037	43447
KECOFNPO_00052	NZ_CP016898.1	43518	43809
KECOFNPO_00053	NZ_CP016898.1	43798	44866
KECOFNPO_00054	NZ_CP016898.1	44875	45439
KECOFNPO_00055	NZ_CP016898.1	45531	47397
KECOFNPO_00056	NZ_CP016898.1	47415	48045
KECOFNPO_00057	NZ_CP016898.1	48048	49353
KECOFNPO_00058	NZ_CP016898.1	49356	50127
KECOFNPO_00059	NZ_CP016898.1	50190	50694
KECOFNPO_00060	NZ_CP016898.1	50695	51319
KECOFNPO_00061	NZ_CP016898.1	51322	51883
KECOFNPO_00062	NZ_CP016898.1	51875	52319
KECOFNPO_00063	NZ_CP016898.1	52393	52759
KECOFNPO_00064	NZ_CP016898.1	52832	53366
KECOFNPO_00065	NZ_CP016898.1	53310	53736
KECOFNPO_00066	NZ_CP016898.1	53725	54067
KECOFNPO_00067	NZ_CP016898.1	54026	55505
KECOFNPO_00068	NZ_CP016898.1	55489	56113
KECOFNPO_00069	NZ_CP016898.1	56301	56937
KECOFNPO_00070	NZ_CP016898.1	56930	57395
KECOFNPO_00071	NZ_CP016898.1	57396	58299
KECOFNPO_00072	NZ_CP016898.1	58295	58832
KECOFNPO_00073	NZ_CP016898.1	58897	59269
KECOFNPO_00074	NZ_CP016898.1	59404	60991
KECOFNPO_00075	NZ_CP016898.1	60987	61668
KECOFNPO_00076	NZ_CP016898.1	61677	62190
KECOFNPO_00077	NZ_CP016898.1	62176	62380
KECOFNPO_00078	NZ_CP016898.1	62506	67435
KECOFNPO_00079	NZ_CP016898.1	68051	68207
KECOFNPO_00080	NZ_CP016898.1	68234	68963
KECOFNPO_00081	NZ_CP016898.1	69024	69660
KECOFNPO_00082	NZ_CP016898.1	69745	70291
KECOFNPO_00083	NZ_CP016898.1	70583	71492
KECOFNPO_00084	NZ_CP016898.1	71914	72238
KECOFNPO_00085	NZ_CP016898.1	72188	72494
KECOFNPO_00086	NZ_CP016898.1	72714	73917
KECOFNPO_00087	NZ_CP016898.1	73936	74608
KECOFNPO_00088	NZ_CP016898.1	74829	75504
KECOFNPO_00089	NZ_CP016898.1	75777	76374
KECOFNPO_00090	NZ_CP016898.1	76395	76944
KECOFNPO_00091	NZ_CP016898.1	77253	78105
KECOFNPO_00092	NZ_CP016898.1	78201	78579
