GeneID	ContigID	Start	End
NAHCNIFP_00001	NZ_CP015089.1	554	1340
NAHCNIFP_00002	NZ_CP015089.1	1304	2369
NAHCNIFP_00003	NZ_CP015089.1	2383	3799
NAHCNIFP_00004	NZ_CP015089.1	3820	5122
NAHCNIFP_00005	NZ_CP015089.1	5319	7071
NAHCNIFP_00006	NZ_CP015089.1	7279	8029
NAHCNIFP_00007	NZ_CP015089.1	8044	8830
NAHCNIFP_00008	NZ_CP015089.1	8833	9496
NAHCNIFP_00009	NZ_CP015089.1	9492	10254
NAHCNIFP_00010	NZ_CP015089.1	10262	10499
NAHCNIFP_00011	NZ_CP015089.1	10499	10961
NAHCNIFP_00012	NZ_CP015089.1	10971	11640
NAHCNIFP_00013	NZ_CP015089.1	11657	13295
NAHCNIFP_00014	NZ_CP015089.1	13291	14083
NAHCNIFP_00015	NZ_CP015089.1	14114	14882
NAHCNIFP_00016	NZ_CP015089.1	15313	16297
NAHCNIFP_00017	NZ_CP015089.1	16311	16728
NAHCNIFP_00018	NZ_CP015089.1	16872	17136
NAHCNIFP_00019	NZ_CP015089.1	17271	17943
NAHCNIFP_00020	NZ_CP015089.1	17943	19794
NAHCNIFP_00021	NZ_CP015089.1	19790	21140
NAHCNIFP_00022	NZ_CP015089.1	21136	22183
NAHCNIFP_00023	NZ_CP015089.1	22321	23188
NAHCNIFP_00024	NZ_CP015089.1	23184	23439
NAHCNIFP_00025	NZ_CP015089.1	23428	23857
NAHCNIFP_00026	NZ_CP015089.1	23890	24688
NAHCNIFP_00027	NZ_CP015089.1	24689	25487
NAHCNIFP_00028	NZ_CP015089.1	25522	26266
NAHCNIFP_00029	NZ_CP015089.1	26288	27290
NAHCNIFP_00030	NZ_CP015089.1	27522	28131
NAHCNIFP_00031	NZ_CP015089.1	28171	28807
NAHCNIFP_00032	NZ_CP015089.1	28901	29933
NAHCNIFP_00033	NZ_CP015089.1	29968	30760
NAHCNIFP_00034	NZ_CP015089.1	30770	31520
NAHCNIFP_00035	NZ_CP015089.1	31701	32247
NAHCNIFP_00036	NZ_CP015089.1	32319	33876
NAHCNIFP_00037	NZ_CP015089.1	34076	35438
NAHCNIFP_00038	NZ_CP015089.1	35778	36819
NAHCNIFP_00039	NZ_CP015089.1	36815	37685
NAHCNIFP_00040	NZ_CP015089.1	37684	38674
NAHCNIFP_00041	NZ_CP015089.1	38670	39672
NAHCNIFP_00042	NZ_CP015089.1	39668	41051
NAHCNIFP_00043	NZ_CP015089.1	41047	42370
NAHCNIFP_00044	NZ_CP015089.1	42393	43617
NAHCNIFP_00045	NZ_CP015089.1	43918	44578
NAHCNIFP_00046	NZ_CP015089.1	45121	46912
NAHCNIFP_00047	NZ_CP015089.1	46908	47844
NAHCNIFP_00048	NZ_CP015089.1	47833	48031
NAHCNIFP_00049	NZ_CP015089.1	48032	48791
NAHCNIFP_00050	NZ_CP015089.1	48787	49399
NAHCNIFP_00051	NZ_CP015089.1	49395	50310
NAHCNIFP_00052	NZ_CP015089.1	50476	51760
NAHCNIFP_00053	NZ_CP015089.1	52108	53707
NAHCNIFP_00054	NZ_CP015089.1	53746	54820
NAHCNIFP_00055	NZ_CP015089.1	54816	55692
NAHCNIFP_00056	NZ_CP015089.1	55688	56483
NAHCNIFP_00057	NZ_CP015089.1	56552	57566
NAHCNIFP_00058	NZ_CP015089.1	57649	58078
NAHCNIFP_00059	NZ_CP015089.1	58082	58757
NAHCNIFP_00060	NZ_CP015089.1	58734	60276
NAHCNIFP_00061	NZ_CP015089.1	60302	61295
NAHCNIFP_00062	NZ_CP015089.1	61230	62055
NAHCNIFP_00063	NZ_CP015089.1	62167	63517
NAHCNIFP_00064	NZ_CP015089.1	63541	64687
NAHCNIFP_00065	NZ_CP015089.1	64792	65020
NAHCNIFP_00066	NZ_CP015089.1	65020	65410
NAHCNIFP_00067	NZ_CP015089.1	65414	66542
NAHCNIFP_00068	NZ_CP015089.1	66545	67301
NAHCNIFP_00069	NZ_CP015089.1	67301	69398
NAHCNIFP_00070	NZ_CP015089.1	69397	70198
NAHCNIFP_00071	NZ_CP015089.1	70197	70467
NAHCNIFP_00072	NZ_CP015089.1	70495	70822
NAHCNIFP_00073	NZ_CP015089.1	70833	71244
NAHCNIFP_00074	NZ_CP015089.1	71254	71656
NAHCNIFP_00075	NZ_CP015089.1	71723	73061
NAHCNIFP_00076	NZ_CP015089.1	73271	74456
NAHCNIFP_00077	NZ_CP015089.1	74455	75424
NAHCNIFP_00078	NZ_CP015089.1	75671	76967
NAHCNIFP_00079	NZ_CP015089.1	77582	78443
NAHCNIFP_00080	NZ_CP015089.1	78799	79465
NAHCNIFP_00081	NZ_CP015089.1	79633	82012
NAHCNIFP_00082	NZ_CP015089.1	82245	83265
NAHCNIFP_00083	NZ_CP015089.1	83418	83880
NAHCNIFP_00084	NZ_CP015089.1	83902	85138
NAHCNIFP_00085	NZ_CP015089.1	85162	85495
NAHCNIFP_00086	NZ_CP015089.1	85516	87016
NAHCNIFP_00087	NZ_CP015089.1	87012	88338
NAHCNIFP_00088	NZ_CP015089.1	88334	89147
NAHCNIFP_00089	NZ_CP015089.1	89150	90539
NAHCNIFP_00090	NZ_CP015089.1	90561	92133
NAHCNIFP_00091	NZ_CP015089.1	92129	93794
NAHCNIFP_00092	NZ_CP015089.1	93793	94702
NAHCNIFP_00093	NZ_CP015089.1	94718	95636
NAHCNIFP_00094	NZ_CP015089.1	95698	97207
NAHCNIFP_00095	NZ_CP015089.1	97305	97977
NAHCNIFP_00096	NZ_CP015089.1	98112	99087
NAHCNIFP_00097	NZ_CP015089.1	99317	99860
NAHCNIFP_00098	NZ_CP015089.1	99965	100427
NAHCNIFP_00099	NZ_CP015089.1	100588	100816
NAHCNIFP_00100	NZ_CP015089.1	100805	101207
NAHCNIFP_00101	NZ_CP015089.1	101216	103184
NAHCNIFP_00102	NZ_CP015089.1	103189	104146
NAHCNIFP_00103	NZ_CP015089.1	104210	104957
NAHCNIFP_00104	NZ_CP015089.1	105056	105983
NAHCNIFP_00105	NZ_CP015089.1	106002	106896
NAHCNIFP_00106	NZ_CP015089.1	107068	108568
NAHCNIFP_00107	NZ_CP015089.1	108557	109835
