GeneID	ContigID	Start	End
NOFPDHID_00001	NC_004632.1	349	1723
NOFPDHID_00002	NC_004632.1	1840	3079
NOFPDHID_00003	NC_004632.1	3276	3750
NOFPDHID_00004	NC_004632.1	4423	6106
NOFPDHID_00005	NC_004632.1	7091	7556
NOFPDHID_00006	NC_004632.1	7587	8028
NOFPDHID_00007	NC_004632.1	8098	8365
NOFPDHID_00008	NC_004632.1	8449	9316
NOFPDHID_00009	NC_004632.1	9552	10932
NOFPDHID_00010	NC_004632.1	11076	12045
NOFPDHID_00011	NC_004632.1	12044	12263
NOFPDHID_00012	NC_004632.1	12596	13712
NOFPDHID_00013	NC_004632.1	14663	15446
NOFPDHID_00014	NC_004632.1	16193	16424
NOFPDHID_00015	NC_004632.1	16445	16799
NOFPDHID_00016	NC_004632.1	17332	18283
NOFPDHID_00017	NC_004632.1	18457	18877
NOFPDHID_00018	NC_004632.1	18873	19155
NOFPDHID_00019	NC_004632.1	19503	20451
NOFPDHID_00020	NC_004632.1	20812	21094
NOFPDHID_00021	NC_004632.1	21093	21777
NOFPDHID_00022	NC_004632.1	22171	22372
NOFPDHID_00023	NC_004632.1	22409	22631
NOFPDHID_00024	NC_004632.1	22641	22938
NOFPDHID_00025	NC_004632.1	22963	23584
NOFPDHID_00026	NC_004632.1	23791	24130
NOFPDHID_00027	NC_004632.1	24129	24417
NOFPDHID_00028	NC_004632.1	25354	25732
NOFPDHID_00029	NC_004632.1	25778	26615
NOFPDHID_00030	NC_004632.1	26682	26883
NOFPDHID_00031	NC_004632.1	26949	27228
NOFPDHID_00032	NC_004632.1	27525	27870
NOFPDHID_00033	NC_004632.1	28129	28459
NOFPDHID_00034	NC_004632.1	28469	30425
NOFPDHID_00035	NC_004632.1	30518	30728
NOFPDHID_00036	NC_004632.1	30759	30993
NOFPDHID_00037	NC_004632.1	31002	31812
NOFPDHID_00038	NC_004632.1	31808	32831
NOFPDHID_00039	NC_004632.1	33015	33429
NOFPDHID_00040	NC_004632.1	33496	34693
NOFPDHID_00041	NC_004632.1	34734	36081
NOFPDHID_00042	NC_004632.1	36136	36322
NOFPDHID_00043	NC_004632.1	36936	37470
NOFPDHID_00044	NC_004632.1	37558	37768
NOFPDHID_00045	NC_004632.1	37785	38058
NOFPDHID_00046	NC_004632.1	38060	38552
NOFPDHID_00047	NC_004632.1	38588	39062
NOFPDHID_00048	NC_004632.1	39058	39859
NOFPDHID_00049	NC_004632.1	39855	41037
NOFPDHID_00050	NC_004632.1	41136	41733
NOFPDHID_00051	NC_004632.1	41729	42281
NOFPDHID_00052	NC_004632.1	42317	42563
NOFPDHID_00053	NC_004632.1	42591	42879
NOFPDHID_00054	NC_004632.1	42921	47595
NOFPDHID_00055	NC_004632.1	47620	47974
NOFPDHID_00056	NC_004632.1	47970	48678
NOFPDHID_00057	NC_004632.1	49106	49793
NOFPDHID_00058	NC_004632.1	49798	51157
NOFPDHID_00059	NC_004632.1	51153	51864
NOFPDHID_00060	NC_004632.1	51872	52415
NOFPDHID_00061	NC_004632.1	52490	52886
NOFPDHID_00062	NC_004632.1	52967	53579
NOFPDHID_00063	NC_004632.1	53553	56610
NOFPDHID_00064	NC_004632.1	56620	57835
NOFPDHID_00065	NC_004632.1	57824	58427
NOFPDHID_00066	NC_004632.1	58457	60602
NOFPDHID_00067	NC_004632.1	60704	60950
NOFPDHID_00068	NC_004632.1	60946	61594
NOFPDHID_00069	NC_004632.1	61734	62889
NOFPDHID_00070	NC_004632.1	62878	63256
NOFPDHID_00071	NC_004632.1	63252	63453
NOFPDHID_00072	NC_004632.1	63545	64631
NOFPDHID_00073	NC_004632.1	64617	66906
NOFPDHID_00074	NC_004632.1	66983	67412
