NAHCNIFP_00001	554	1340
NAHCNIFP_00002	1304	2369
NAHCNIFP_00003	2383	3799
NAHCNIFP_00004	3820	5122
NAHCNIFP_00005	5319	7071
NAHCNIFP_00006	7279	8029
NAHCNIFP_00007	8044	8830
NAHCNIFP_00008	8833	9496
NAHCNIFP_00009	9492	10254
NAHCNIFP_00010	10262	10499
NAHCNIFP_00011	10499	10961
NAHCNIFP_00012	10971	11640
NAHCNIFP_00013	11657	13295
NAHCNIFP_00014	13291	14083
NAHCNIFP_00015	14114	14882
NAHCNIFP_00016	15313	16297
NAHCNIFP_00017	16311	16728
NAHCNIFP_00018	16872	17136
NAHCNIFP_00019	17271	17943
NAHCNIFP_00020	17943	19794
NAHCNIFP_00021	19790	21140
NAHCNIFP_00022	21136	22183
NAHCNIFP_00023	22321	23188
NAHCNIFP_00024	23184	23439
NAHCNIFP_00025	23428	23857
NAHCNIFP_00026	23890	24688
NAHCNIFP_00027	24689	25487
NAHCNIFP_00028	25522	26266
NAHCNIFP_00029	26288	27290
NAHCNIFP_00030	27522	28131
NAHCNIFP_00031	28171	28807
NAHCNIFP_00032	28901	29933
NAHCNIFP_00033	29968	30760
NAHCNIFP_00034	30770	31520
NAHCNIFP_00035	31701	32247
NAHCNIFP_00036	32319	33876
NAHCNIFP_00037	34076	35438
NAHCNIFP_00038	35778	36819
NAHCNIFP_00039	36815	37685
NAHCNIFP_00040	37684	38674
NAHCNIFP_00041	38670	39672
NAHCNIFP_00042	39668	41051
NAHCNIFP_00043	41047	42370
NAHCNIFP_00044	42393	43617
NAHCNIFP_00045	43918	44578
NAHCNIFP_00046	45121	46912
NAHCNIFP_00047	46908	47844
NAHCNIFP_00048	47833	48031
NAHCNIFP_00049	48032	48791
NAHCNIFP_00050	48787	49399
NAHCNIFP_00051	49395	50310
NAHCNIFP_00052	50476	51760
NAHCNIFP_00053	52108	53707
NAHCNIFP_00054	53746	54820
NAHCNIFP_00055	54816	55692
NAHCNIFP_00056	55688	56483
NAHCNIFP_00057	56552	57566
NAHCNIFP_00058	57649	58078
NAHCNIFP_00059	58082	58757
NAHCNIFP_00060	58734	60276
NAHCNIFP_00061	60302	61295
NAHCNIFP_00062	61230	62055
NAHCNIFP_00063	62167	63517
NAHCNIFP_00064	63541	64687
NAHCNIFP_00065	64792	65020
NAHCNIFP_00066	65020	65410
NAHCNIFP_00067	65414	66542
NAHCNIFP_00068	66545	67301
NAHCNIFP_00069	67301	69398
NAHCNIFP_00070	69397	70198
NAHCNIFP_00071	70197	70467
NAHCNIFP_00072	70495	70822
NAHCNIFP_00073	70833	71244
NAHCNIFP_00074	71254	71656
NAHCNIFP_00075	71723	73061
NAHCNIFP_00076	73271	74456
NAHCNIFP_00077	74455	75424
NAHCNIFP_00078	75671	76967
NAHCNIFP_00079	77582	78443
NAHCNIFP_00080	78799	79465
NAHCNIFP_00081	79633	82012
NAHCNIFP_00082	82245	83265
NAHCNIFP_00083	83418	83880
NAHCNIFP_00084	83902	85138
NAHCNIFP_00085	85162	85495
NAHCNIFP_00086	85516	87016
NAHCNIFP_00087	87012	88338
NAHCNIFP_00088	88334	89147
NAHCNIFP_00089	89150	90539
NAHCNIFP_00090	90561	92133
NAHCNIFP_00091	92129	93794
NAHCNIFP_00092	93793	94702
NAHCNIFP_00093	94718	95636
NAHCNIFP_00094	95698	97207
NAHCNIFP_00095	97305	97977
NAHCNIFP_00096	98112	99087
NAHCNIFP_00097	99317	99860
NAHCNIFP_00098	99965	100427
NAHCNIFP_00099	100588	100816
NAHCNIFP_00100	100805	101207
NAHCNIFP_00101	101216	103184
NAHCNIFP_00102	103189	104146
NAHCNIFP_00103	104210	104957
NAHCNIFP_00104	105056	105983
NAHCNIFP_00105	106002	106896
NAHCNIFP_00106	107068	108568
NAHCNIFP_00107	108557	109835
NAHCNIFP_00108	110495	112700
NAHCNIFP_00109	112906	113098
NAHCNIFP_00110	113171	113969
NAHCNIFP_00111	113965	114685
NAHCNIFP_00112	114735	115536
NAHCNIFP_00113	115644	115848
NAHCNIFP_00114	115996	117595
NAHCNIFP_00115	117604	118285
NAHCNIFP_00116	118357	118837
NAHCNIFP_00117	118986	119643
NAHCNIFP_00118	119668	120310
NAHCNIFP_00119	120315	120669
NAHCNIFP_00120	120652	121594
NAHCNIFP_00121	121590	122166
NAHCNIFP_00122	122314	124021
NAHCNIFP_00123	124017	124692
NAHCNIFP_00124	124688	125039
NAHCNIFP_00125	125035	125884
NAHCNIFP_00126	125905	126967
NAHCNIFP_00127	127240	128062
NAHCNIFP_00128	128058	128505
NAHCNIFP_00129	128473	128908
NAHCNIFP_00130	129051	129888
NAHCNIFP_00131	130002	130413
NAHCNIFP_00132	130409	130730
NAHCNIFP_00133	130742	131393
