GeneID	ContigID	Start	End
EEGLCJHL_00001	NC_009341.1	129	861
EEGLCJHL_00002	NC_009341.1	898	1144
EEGLCJHL_00003	NC_009341.1	1082	1499
EEGLCJHL_00004	NC_009341.1	1495	2302
EEGLCJHL_00005	NC_009341.1	2382	2952
EEGLCJHL_00006	NC_009341.1	3102	3798
EEGLCJHL_00007	NC_009341.1	3815	4337
EEGLCJHL_00008	NC_009341.1	4482	5106
EEGLCJHL_00009	NC_009341.1	5167	5986
EEGLCJHL_00010	NC_009341.1	6018	6549
EEGLCJHL_00011	NC_009341.1	6734	6959
EEGLCJHL_00012	NC_009341.1	7050	7629
EEGLCJHL_00013	NC_009341.1	7616	10160
EEGLCJHL_00014	NC_009341.1	10156	10627
EEGLCJHL_00015	NC_009341.1	10641	13479
EEGLCJHL_00016	NC_009341.1	13986	15189
EEGLCJHL_00017	NC_009341.1	15525	15921
EEGLCJHL_00018	NC_009341.1	16009	16174
EEGLCJHL_00019	NC_009341.1	16278	16566
