GeneID	ContigID	Start	End
GDNAKGOC_00001	NC_006814.3	30	1398
GDNAKGOC_00002	NC_006814.3	1575	2706
GDNAKGOC_00003	NC_006814.3	2930	3155
GDNAKGOC_00004	NC_006814.3	3154	4282
GDNAKGOC_00005	NC_006814.3	4282	6247
GDNAKGOC_00006	NC_006814.3	6257	8732
GDNAKGOC_00007	NC_006814.3	8932	9229
GDNAKGOC_00008	NC_006814.3	9262	9793
GDNAKGOC_00009	NC_006814.3	9821	10058
GDNAKGOC_00010	NC_006814.3	10236	12258
GDNAKGOC_00011	NC_006814.3	12270	12726
GDNAKGOC_00012	NC_006814.3	12751	14146
GDNAKGOC_00013	NC_006814.3	14387	15329
GDNAKGOC_00014	NC_006814.3	15432	16362
GDNAKGOC_00015	NC_006814.3	16386	17361
GDNAKGOC_00016	NC_006814.3	17506	17695
GDNAKGOC_00017	NC_006814.3	17746	18007
GDNAKGOC_00018	NC_006814.3	18056	19283
GDNAKGOC_00020	NC_006814.3	19853	20474
GDNAKGOC_00021	NC_006814.3	20490	20844
GDNAKGOC_00022	NC_006814.3	21323	22274
GDNAKGOC_00023	NC_006814.3	22410	22722
GDNAKGOC_00024	NC_006814.3	22721	23798
GDNAKGOC_00025	NC_006814.3	23794	24325
GDNAKGOC_00026	NC_006814.3	24510	25452
GDNAKGOC_00027	NC_006814.3	25672	25864
GDNAKGOC_00028	NC_006814.3	25927	27163
GDNAKGOC_00029	NC_006814.3	27423	27639
GDNAKGOC_00030	NC_006814.3	27642	28044
GDNAKGOC_00031	NC_006814.3	28174	28399
GDNAKGOC_00032	NC_006814.3	28401	28596
GDNAKGOC_00033	NC_006814.3	28688	28952
GDNAKGOC_00034	NC_006814.3	29357	30182
GDNAKGOC_00035	NC_006814.3	30347	31748
GDNAKGOC_00036	NC_006814.3	31915	33223
GDNAKGOC_00037	NC_006814.3	33319	34117
GDNAKGOC_00038	NC_006814.3	34135	34699
GDNAKGOC_00039	NC_006814.3	34698	35223
GDNAKGOC_00040	NC_006814.3	35226	35490
GDNAKGOC_00041	NC_006814.3	35641	37876
GDNAKGOC_00042	NC_006814.3	38123	39164
GDNAKGOC_00043	NC_006814.3	39160	39733
GDNAKGOC_00044	NC_006814.3	39768	39951
GDNAKGOC_00045	NC_006814.3	40180	41515
GDNAKGOC_00046	NC_006814.3	41633	41990
GDNAKGOC_00047	NC_006814.3	42201	42963
GDNAKGOC_00048	NC_006814.3	42959	43856
GDNAKGOC_00049	NC_006814.3	43852	44845
GDNAKGOC_00050	NC_006814.3	45193	45907
GDNAKGOC_00051	NC_006814.3	45975	47895
GDNAKGOC_00052	NC_006814.3	48015	48834
GDNAKGOC_00053	NC_006814.3	48868	49066
GDNAKGOC_00054	NC_006814.3	49011	49725
GDNAKGOC_00055	NC_006814.3	49706	49916
GDNAKGOC_00056	NC_006814.3	50078	51092
GDNAKGOC_00057	NC_006814.3	51695	52523
GDNAKGOC_00058	NC_006814.3	52582	54025
GDNAKGOC_00059	NC_006814.3	54085	56920
GDNAKGOC_00060	NC_006814.3	56948	58073
GDNAKGOC_00061	NC_006814.3	58260	58674
GDNAKGOC_00066	NC_006814.3	64664	65087
GDNAKGOC_00067	NC_006814.3	65296	65641
GDNAKGOC_00068	NC_006814.3	65955	67146
GDNAKGOC_00069	NC_006814.3	67175	67817
GDNAKGOC_00070	NC_006814.3	67977	68208
GDNAKGOC_00071	NC_006814.3	68303	69173
GDNAKGOC_00072	NC_006814.3	69169	70117
GDNAKGOC_00073	NC_006814.3	70129	71086
GDNAKGOC_00074	NC_006814.3	71115	71952
GDNAKGOC_00075	NC_006814.3	72595	73354
GDNAKGOC_00076	NC_006814.3	73482	73941
GDNAKGOC_00077	NC_006814.3	74378	75971
GDNAKGOC_00078	NC_006814.3	75972	77565
GDNAKGOC_00079	NC_006814.3	77541	79248
GDNAKGOC_00082	NC_006814.3	79912	80629
GDNAKGOC_00083	NC_006814.3	80697	82554
GDNAKGOC_00084	NC_006814.3	82543	83893
GDNAKGOC_00085	NC_006814.3	83893	84718
GDNAKGOC_00086	NC_006814.3	84726	85524
GDNAKGOC_00087	NC_006814.3	85602	86841
GDNAKGOC_00088	NC_006814.3	87311	87791
GDNAKGOC_00089	NC_006814.3	87842	88658
GDNAKGOC_00090	NC_006814.3	88839	89115
GDNAKGOC_00091	NC_006814.3	89157	90615
GDNAKGOC_00092	NC_006814.3	91029	91185
GDNAKGOC_00093	NC_006814.3	91250	91940
GDNAKGOC_00094	NC_006814.3	91986	92868
GDNAKGOC_00095	NC_006814.3	92876	93530
GDNAKGOC_00096	NC_006814.3	93532	94882
GDNAKGOC_00097	NC_006814.3	95027	95969
GDNAKGOC_00098	NC_006814.3	96006	96903
GDNAKGOC_00099	NC_006814.3	96919	97480
GDNAKGOC_00100	NC_006814.3	97578	98685
GDNAKGOC_00101	NC_006814.3	98874	99276
GDNAKGOC_00102	NC_006814.3	99285	101043
GDNAKGOC_00103	NC_006814.3	101103	101244
GDNAKGOC_00104	NC_006814.3	101345	102206
GDNAKGOC_00105	NC_006814.3	102198	102348
GDNAKGOC_00106	NC_006814.3	102344	102815
GDNAKGOC_00107	NC_006814.3	102765	103653
GDNAKGOC_00108	NC_006814.3	103667	104792
GDNAKGOC_00109	NC_006814.3	104859	105507
GDNAKGOC_00110	NC_006814.3	105573	106425
GDNAKGOC_00111	NC_006814.3	106518	107448
GDNAKGOC_00112	NC_006814.3	107524	108280
GDNAKGOC_00113	NC_006814.3	108279	109893
GDNAKGOC_00114	NC_006814.3	110224	110857
GDNAKGOC_00115	NC_006814.3	110924	111284
GDNAKGOC_00116	NC_006814.3	111330	112119
GDNAKGOC_00117	NC_006814.3	112682	113387
GDNAKGOC_00118	NC_006814.3	113476	113956
GDNAKGOC_00119	NC_006814.3	113959	115417
GDNAKGOC_00120	NC_006814.3	115438	116365
GDNAKGOC_00121	NC_006814.3	116458	117205
GDNAKGOC_00122	NC_006814.3	117248	118190
GDNAKGOC_00123	NC_006814.3	118379	119195
GDNAKGOC_00124	NC_006814.3	119207	119864
GDNAKGOC_00125	NC_006814.3	119981	120791
GDNAKGOC_00126	NC_006814.3	120890	121307
GDNAKGOC_00127	NC_006814.3	121537	122779
GDNAKGOC_00128	NC_006814.3	122923	123202
GDNAKGOC_00129	NC_006814.3	123258	123537
GDNAKGOC_00130	NC_006814.3	123678	124131
GDNAKGOC_00131	NC_006814.3	124217	125204
GDNAKGOC_00132	NC_006814.3	125362	126046
GDNAKGOC_00133	NC_006814.3	126058	126883
GDNAKGOC_00134	NC_006814.3	127009	128485
GDNAKGOC_00135	NC_006814.3	128477	129215
GDNAKGOC_00136	NC_006814.3	129260	130499
GDNAKGOC_00137	NC_006814.3	130651	131734
GDNAKGOC_00138	NC_006814.3	131763	132504
GDNAKGOC_00139	NC_006814.3	132594	133728
GDNAKGOC_00140	NC_006814.3	133724	134510
GDNAKGOC_00141	NC_006814.3	134481	135303
GDNAKGOC_00142	NC_006814.3	135727	138742
GDNAKGOC_00143	NC_006814.3	138897	140052
GDNAKGOC_00144	NC_006814.3	140421	140898
GDNAKGOC_00145	NC_006814.3	141013	141502
GDNAKGOC_00146	NC_006814.3	141522	142326
GDNAKGOC_00147	NC_006814.3	142475	142961
GDNAKGOC_00148	NC_006814.3	143305	144235
GDNAKGOC_00149	NC_006814.3	144260	145034
GDNAKGOC_00150	NC_006814.3	145033	145831
GDNAKGOC_00151	NC_006814.3	145830	146643
GDNAKGOC_00152	NC_006814.3	146690	147263
GDNAKGOC_00153	NC_006814.3	147413	147899
GDNAKGOC_00154	NC_006814.3	147954	149352
GDNAKGOC_00155	NC_006814.3	149467	151417
GDNAKGOC_00156	NC_006814.3	151438	152707
GDNAKGOC_00157	NC_006814.3	152885	155081
GDNAKGOC_00158	NC_006814.3	155064	155778
GDNAKGOC_00159	NC_006814.3	155834	156398
GDNAKGOC_00160	NC_006814.3	156397	157609
GDNAKGOC_00161	NC_006814.3	157715	158933
GDNAKGOC_00162	NC_006814.3	159006	160959
GDNAKGOC_00163	NC_006814.3	161202	163041
GDNAKGOC_00164	NC_006814.3	163012	163156
GDNAKGOC_00165	NC_006814.3	163670	164081
GDNAKGOC_00166	NC_006814.3	164183	164633
GDNAKGOC_00167	NC_006814.3	165276	166611
GDNAKGOC_00168	NC_006814.3	166685	167051
GDNAKGOC_00169	NC_006814.3	167016	168378
GDNAKGOC_00170	NC_006814.3	168377	169475
GDNAKGOC_00171	NC_006814.3	169583	170957
GDNAKGOC_00172	NC_006814.3	171320	172550
GDNAKGOC_00173	NC_006814.3	172568	173663
GDNAKGOC_00174	NC_006814.3	173786	175622
GDNAKGOC_00175	NC_006814.3	175711	176677
GDNAKGOC_00176	NC_006814.3	176688	177483
GDNAKGOC_00177	NC_006814.3	177557	178319
GDNAKGOC_00178	NC_006814.3	178484	179177
GDNAKGOC_00179	NC_006814.3	179394	179997
GDNAKGOC_00180	NC_006814.3	180060	180621
GDNAKGOC_00181	NC_006814.3	180722	181826
GDNAKGOC_00182	NC_006814.3	181825	182443
GDNAKGOC_00183	NC_006814.3	182485	185476
GDNAKGOC_00184	NC_006814.3	185576	186968
