GeneID	ContigID	Start	End
CJIGMNEM_00001	NC_011888.1	202	292
CJIGMNEM_00002	NC_011888.1	687	1323
CJIGMNEM_00003	NC_011888.1	1447	1837
CJIGMNEM_00004	NC_011888.1	1833	4392
CJIGMNEM_00005	NC_011888.1	4351	4660
CJIGMNEM_00006	NC_011888.1	4656	5355
CJIGMNEM_00007	NC_011888.1	5354	5564
CJIGMNEM_00008	NC_011888.1	5746	7003
CJIGMNEM_00009	NC_011888.1	6995	7256
CJIGMNEM_00010	NC_011888.1	7324	7633
CJIGMNEM_00011	NC_011888.1	7828	8557
CJIGMNEM_00012	NC_011888.1	8861	9122
CJIGMNEM_00013	NC_011888.1	9137	9800
CJIGMNEM_00014	NC_011888.1	9913	10720
CJIGMNEM_00015	NC_011888.1	10900	11257
CJIGMNEM_00016	NC_011888.1	11564	11780
CJIGMNEM_00017	NC_011888.1	12313	13129
CJIGMNEM_00018	NC_011888.1	13125	13326
CJIGMNEM_00019	NC_011888.1	13468	14413
CJIGMNEM_00020	NC_011888.1	14862	15516
CJIGMNEM_00021	NC_011888.1	15544	17230
CJIGMNEM_00022	NC_011888.1	17919	18063
CJIGMNEM_00023	NC_011888.1	18277	19204
CJIGMNEM_00024	NC_011888.1	19262	19703
