GeneID	ContigID	Start	End
FKGJFHAC_00001	NC_011892.1	120	657
FKGJFHAC_00002	NC_011892.1	1227	2676
FKGJFHAC_00003	NC_011892.1	2780	3014
FKGJFHAC_00004	NC_011892.1	3398	4706
FKGJFHAC_00005	NC_011892.1	4928	5333
FKGJFHAC_00006	NC_011892.1	5357	5558
FKGJFHAC_00007	NC_011892.1	5606	5834
FKGJFHAC_00008	NC_011892.1	5952	6288
FKGJFHAC_00009	NC_011892.1	6525	6630
FKGJFHAC_00010	NC_011892.1	6626	7031
FKGJFHAC_00011	NC_011892.1	7374	7815
FKGJFHAC_00012	NC_011892.1	8487	8964
FKGJFHAC_00013	NC_011892.1	9324	9681
FKGJFHAC_00014	NC_011892.1	9629	9797
FKGJFHAC_00015	NC_011892.1	10154	10871
FKGJFHAC_00016	NC_011892.1	10929	11226
FKGJFHAC_00017	NC_011892.1	11368	11674
FKGJFHAC_00018	NC_011892.1	11666	11960
FKGJFHAC_00019	NC_011892.1	12243	13524
FKGJFHAC_00020	NC_011892.1	13655	14240
FKGJFHAC_00021	NC_011892.1	14412	15024
FKGJFHAC_00022	NC_011892.1	15063	15165
FKGJFHAC_00023	NC_011892.1	15537	17598
FKGJFHAC_00024	NC_011892.1	17714	17834
FKGJFHAC_00025	NC_011892.1	17850	18309
FKGJFHAC_00026	NC_011892.1	18461	18632
FKGJFHAC_00027	NC_011892.1	19425	19842
FKGJFHAC_00028	NC_011892.1	19873	21511
FKGJFHAC_00029	NC_011892.1	21950	23480
FKGJFHAC_00030	NC_011892.1	23951	24089
FKGJFHAC_00031	NC_011892.1	24201	25137
FKGJFHAC_00032	NC_011892.1	25373	26447
FKGJFHAC_00033	NC_011892.1	26772	27204
FKGJFHAC_00034	NC_011892.1	27237	27624
FKGJFHAC_00035	NC_011892.1	27623	27878
FKGJFHAC_00036	NC_011892.1	27998	30128
FKGJFHAC_00037	NC_011892.1	30242	30383
FKGJFHAC_00038	NC_011892.1	30612	30828
FKGJFHAC_00039	NC_011892.1	30910	31483
FKGJFHAC_00040	NC_011892.1	31592	31784
FKGJFHAC_00041	NC_011892.1	31935	32577
FKGJFHAC_00042	NC_011892.1	32784	33117
FKGJFHAC_00043	NC_011892.1	33125	33833
FKGJFHAC_00044	NC_011892.1	33832	34780
FKGJFHAC_00045	NC_011892.1	34979	35378
FKGJFHAC_00046	NC_011892.1	35347	35503
FKGJFHAC_00047	NC_011892.1	36063	36243
FKGJFHAC_00048	NC_011892.1	36528	37506
FKGJFHAC_00049	NC_011892.1	38445	39054
FKGJFHAC_00050	NC_011892.1	39193	39412
FKGJFHAC_00051	NC_011892.1	39541	40420
FKGJFHAC_00052	NC_011892.1	40457	41240
FKGJFHAC_00053	NC_011892.1	41253	42690
FKGJFHAC_00054	NC_011892.1	42803	43475
FKGJFHAC_00055	NC_011892.1	43622	44675
FKGJFHAC_00056	NC_011892.1	44708	44975
FKGJFHAC_00057	NC_011892.1	45583	47065
FKGJFHAC_00058	NC_011892.1	47213	48872
FKGJFHAC_00059	NC_011892.1	48970	50278
FKGJFHAC_00060	NC_011892.1	50443	51400
FKGJFHAC_00061	NC_011892.1	51375	52419
FKGJFHAC_00062	NC_011892.1	52463	53297
FKGJFHAC_00063	NC_011892.1	53322	54600
FKGJFHAC_00064	NC_011892.1	54655	56131
FKGJFHAC_00065	NC_011892.1	56203	56446
FKGJFHAC_00066	NC_011892.1	57503	57926
FKGJFHAC_00067	NC_011892.1	58130	58883
FKGJFHAC_00068	NC_011892.1	58926	59142
FKGJFHAC_00069	NC_011892.1	59189	60128
FKGJFHAC_00070	NC_011892.1	60141	61062
FKGJFHAC_00071	NC_011892.1	61167	62502
FKGJFHAC_00072	NC_011892.1	62578	63253
FKGJFHAC_00073	NC_011892.1	63297	64212
FKGJFHAC_00074	NC_011892.1	64242	67311
FKGJFHAC_00075	NC_011892.1	67315	68650
FKGJFHAC_00076	NC_011892.1	68685	68898
FKGJFHAC_00077	NC_011892.1	69125	69830
FKGJFHAC_00078	NC_011892.1	69928	70357
FKGJFHAC_00079	NC_011892.1	70562	71495
FKGJFHAC_00080	NC_011892.1	71627	72050
FKGJFHAC_00081	NC_011892.1	72099	72867
FKGJFHAC_00082	NC_011892.1	72866	73376
FKGJFHAC_00083	NC_011892.1	73386	73845
FKGJFHAC_00084	NC_011892.1	73872	74460
FKGJFHAC_00085	NC_011892.1	74541	75315
FKGJFHAC_00086	NC_011892.1	75327	76221
FKGJFHAC_00087	NC_011892.1	76388	77024
FKGJFHAC_00088	NC_011892.1	77020	77971
FKGJFHAC_00089	NC_011892.1	77974	80194
FKGJFHAC_00090	NC_011892.1	80214	80688
FKGJFHAC_00091	NC_011892.1	80731	81454
FKGJFHAC_00092	NC_011892.1	81744	81945
FKGJFHAC_00093	NC_011892.1	82109	82523
FKGJFHAC_00094	NC_011892.1	82804	82996
FKGJFHAC_00095	NC_011892.1	82983	83496
FKGJFHAC_00096	NC_011892.1	83634	83859
FKGJFHAC_00097	NC_011892.1	83869	84250
FKGJFHAC_00098	NC_011892.1	84357	84504
FKGJFHAC_00099	NC_011892.1	84594	85929
FKGJFHAC_00100	NC_011892.1	86017	86875
FKGJFHAC_00101	NC_011892.1	86893	87070
FKGJFHAC_00102	NC_011892.1	87602	87887
FKGJFHAC_00103	NC_011892.1	88344	88713
FKGJFHAC_00104	NC_011892.1	88854	89229
FKGJFHAC_00105	NC_011892.1	89370	90411
FKGJFHAC_00106	NC_011892.1	90626	90818
FKGJFHAC_00107	NC_011892.1	90804	91329
FKGJFHAC_00108	NC_011892.1	91801	92143
FKGJFHAC_00109	NC_011892.1	92449	92935
FKGJFHAC_00110	NC_011892.1	93202	94273
FKGJFHAC_00111	NC_011892.1	94378	97345
FKGJFHAC_00112	NC_011892.1	97376	99080
FKGJFHAC_00113	NC_011892.1	99317	100064
FKGJFHAC_00114	NC_011892.1	100134	100998
