GeneID	ContigID	Start	End
JOEHMELB_00001	NZ_CP014237.1	1150	1771
JOEHMELB_00002	NZ_CP014237.1	1820	2027
JOEHMELB_00003	NZ_CP014237.1	2104	2521
JOEHMELB_00004	NZ_CP014237.1	2550	3570
JOEHMELB_00005	NZ_CP014237.1	3751	4555
JOEHMELB_00006	NZ_CP014237.1	5036	5960
JOEHMELB_00007	NZ_CP014237.1	6101	7205
JOEHMELB_00008	NZ_CP014237.1	7297	8290
JOEHMELB_00009	NZ_CP014237.1	8337	8745
JOEHMELB_00010	NZ_CP014237.1	8934	9258
JOEHMELB_00011	NZ_CP014237.1	9418	9814
JOEHMELB_00012	NZ_CP014237.1	9935	10685
JOEHMELB_00013	NZ_CP014237.1	11197	12574
JOEHMELB_00014	NZ_CP014237.1	12599	14003
JOEHMELB_00015	NZ_CP014237.1	13983	14841
JOEHMELB_00016	NZ_CP014237.1	14958	16437
JOEHMELB_00017	NZ_CP014237.1	16615	18118
JOEHMELB_00018	NZ_CP014237.1	18128	19469
JOEHMELB_00019	NZ_CP014237.1	19526	20837
JOEHMELB_00020	NZ_CP014237.1	20847	22368
JOEHMELB_00021	NZ_CP014237.1	22385	23207
JOEHMELB_00022	NZ_CP014237.1	23364	24336
JOEHMELB_00023	NZ_CP014237.1	24363	25425
JOEHMELB_00024	NZ_CP014237.1	25855	26728
JOEHMELB_00025	NZ_CP014237.1	26724	27114
JOEHMELB_00026	NZ_CP014237.1	27169	28168
JOEHMELB_00027	NZ_CP014237.1	29117	32597
JOEHMELB_00028	NZ_CP014237.1	32618	33056
JOEHMELB_00029	NZ_CP014237.1	33055	33301
JOEHMELB_00030	NZ_CP014237.1	33385	34594
JOEHMELB_00031	NZ_CP014237.1	34660	35173
