GeneID	ContigID	Start	End
JNLLCPPD_00001	NZ_CP016489.1	0	588
JNLLCPPD_00002	NZ_CP016489.1	587	1343
JNLLCPPD_00003	NZ_CP016489.1	1441	2017
JNLLCPPD_00004	NZ_CP016489.1	2013	2568
JNLLCPPD_00005	NZ_CP016489.1	2578	5377
JNLLCPPD_00006	NZ_CP016489.1	5452	5737
JNLLCPPD_00007	NZ_CP016489.1	6636	7269
JNLLCPPD_00008	NZ_CP016489.1	7546	7810
JNLLCPPD_00009	NZ_CP016489.1	7835	8078
JNLLCPPD_00010	NZ_CP016489.1	8248	9043
JNLLCPPD_00011	NZ_CP016489.1	9078	10809
JNLLCPPD_00012	NZ_CP016489.1	11403	14328
JNLLCPPD_00013	NZ_CP016489.1	14348	14942
JNLLCPPD_00014	NZ_CP016489.1	14972	15797
JNLLCPPD_00015	NZ_CP016489.1	15827	17225
JNLLCPPD_00016	NZ_CP016489.1	17238	18078
JNLLCPPD_00017	NZ_CP016489.1	18679	19474
JNLLCPPD_00018	NZ_CP016489.1	19655	20549
JNLLCPPD_00019	NZ_CP016489.1	20658	21144
JNLLCPPD_00020	NZ_CP016489.1	21155	21362
JNLLCPPD_00021	NZ_CP016489.1	21324	22188
JNLLCPPD_00022	NZ_CP016489.1	22315	24784
JNLLCPPD_00023	NZ_CP016489.1	24786	25671
JNLLCPPD_00024	NZ_CP016489.1	25674	26499
JNLLCPPD_00025	NZ_CP016489.1	26485	27781
JNLLCPPD_00026	NZ_CP016489.1	27879	29193
JNLLCPPD_00027	NZ_CP016489.1	29211	30048
JNLLCPPD_00028	NZ_CP016489.1	30057	30636
JNLLCPPD_00029	NZ_CP016489.1	30638	31616
JNLLCPPD_00030	NZ_CP016489.1	31612	31906
JNLLCPPD_00031	NZ_CP016489.1	33779	34121
JNLLCPPD_00032	NZ_CP016489.1	34113	34434
JNLLCPPD_00033	NZ_CP016489.1	34707	34881
JNLLCPPD_00034	NZ_CP016489.1	35266	35515
JNLLCPPD_00035	NZ_CP016489.1	35854	36841
JNLLCPPD_00036	NZ_CP016489.1	36862	37237
JNLLCPPD_00037	NZ_CP016489.1	37248	37791
JNLLCPPD_00038	NZ_CP016489.1	37968	38478
JNLLCPPD_00039	NZ_CP016489.1	38494	38737
JNLLCPPD_00040	NZ_CP016489.1	39183	39429
JNLLCPPD_00041	NZ_CP016489.1	39425	39761
JNLLCPPD_00042	NZ_CP016489.1	40516	41623
JNLLCPPD_00043	NZ_CP016489.1	41684	42257
JNLLCPPD_00044	NZ_CP016489.1	42300	42444
JNLLCPPD_00045	NZ_CP016489.1	42446	42698
