GeneID	ContigID	Start	End
KBCJIFFL_00001	NC_016750.1	0	1194
KBCJIFFL_00002	NC_016750.1	1190	1775
KBCJIFFL_00003	NC_016750.1	1960	2818
KBCJIFFL_00004	NC_016750.1	2942	3524
KBCJIFFL_00005	NC_016750.1	3539	4130
KBCJIFFL_00006	NC_016750.1	4451	4910
KBCJIFFL_00007	NC_016750.1	5008	5446
KBCJIFFL_00008	NC_016750.1	5454	7032
KBCJIFFL_00009	NC_016750.1	7343	7823
KBCJIFFL_00010	NC_016750.1	7850	8045
KBCJIFFL_00011	NC_016750.1	8089	8365
KBCJIFFL_00012	NC_016750.1	8495	8960
KBCJIFFL_00013	NC_016750.1	9512	9878
KBCJIFFL_00014	NC_016750.1	9856	11089
KBCJIFFL_00015	NC_016750.1	11085	11712
KBCJIFFL_00016	NC_016750.1	11728	12331
