BPCLAKMM_00001	11	443
BPCLAKMM_00002	463	1558
BPCLAKMM_00003	1628	2597
BPCLAKMM_00004	2628	2937
BPCLAKMM_00005	3077	3416
BPCLAKMM_00006	3482	4592
BPCLAKMM_00007	4588	5401
BPCLAKMM_00008	5926	6718
BPCLAKMM_00009	6789	7029
BPCLAKMM_00010	7053	7431
BPCLAKMM_00011	9448	9730
BPCLAKMM_00012	9770	9962
BPCLAKMM_00013	9958	10639
BPCLAKMM_00014	10628	10907
BPCLAKMM_00015	10929	11157
BPCLAKMM_00016	11398	13474
BPCLAKMM_00017	13593	15105
BPCLAKMM_00018	15226	15442
BPCLAKMM_00019	15445	16570
BPCLAKMM_00020	16667	16916
BPCLAKMM_00021	17002	18268
BPCLAKMM_00022	18230	19853
BPCLAKMM_00023	19866	23034
BPCLAKMM_00024	23094	24861
BPCLAKMM_00025	24850	26920
BPCLAKMM_00026	27068	27449
BPCLAKMM_00027	27441	27762
BPCLAKMM_00028	27754	29062
BPCLAKMM_00029	29528	30068
BPCLAKMM_00030	30096	30912
BPCLAKMM_00031	31021	31606
BPCLAKMM_00032	31654	32518
BPCLAKMM_00033	32535	33318
BPCLAKMM_00034	33827	34862
