GeneID	ContigID	Start	End
KHGNKGEC_00001	NC_007606.1	335	2798
KHGNKGEC_00002	NC_007606.1	2799	3732
KHGNKGEC_00003	NC_007606.1	3732	5019
KHGNKGEC_00004	NC_007606.1	5232	5529
KHGNKGEC_00005	NC_007606.1	5681	6458
KHGNKGEC_00006	NC_007606.1	6527	6797
KHGNKGEC_00007	NC_007606.1	6748	7951
KHGNKGEC_00008	NC_007606.1	8229	9183
KHGNKGEC_00009	NC_007606.1	9297	9885
KHGNKGEC_00010	NC_007606.1	9919	10486
KHGNKGEC_00011	NC_007606.1	10634	11348
KHGNKGEC_00012	NC_007606.1	11373	11733
KHGNKGEC_00013	NC_007606.1	12154	14071
KHGNKGEC_00014	NC_007606.1	14159	15290
KHGNKGEC_00015	NC_007606.1	15393	15603
KHGNKGEC_00016	NC_007606.1	15864	16080
KHGNKGEC_00017	NC_007606.1	16285	16558
KHGNKGEC_00018	NC_007606.1	16904	18071
KHGNKGEC_00019	NC_007606.1	18136	19036
KHGNKGEC_00020	NC_007606.1	19073	19499
KHGNKGEC_00021	NC_007606.1	19711	19984
KHGNKGEC_00022	NC_007606.1	20010	20406
KHGNKGEC_00023	NC_007606.1	20545	20836
KHGNKGEC_00024	NC_007606.1	21787	24385
KHGNKGEC_00025	NC_007606.1	24559	24922
KHGNKGEC_00026	NC_007606.1	24959	25754
KHGNKGEC_00027	NC_007606.1	25769	26636
KHGNKGEC_00028	NC_007606.1	26741	27050
KHGNKGEC_00029	NC_007606.1	27254	28805
KHGNKGEC_00030	NC_007606.1	28851	29721
KHGNKGEC_00031	NC_007606.1	30171	30462
KHGNKGEC_00032	NC_007606.1	30506	31853
KHGNKGEC_00033	NC_007606.1	32223	32760
KHGNKGEC_00034	NC_007606.1	32800	33463
KHGNKGEC_00035	NC_007606.1	33571	34498
KHGNKGEC_00036	NC_007606.1	34494	35265
KHGNKGEC_00037	NC_007606.1	35369	35810
KHGNKGEC_00038	NC_007606.1	35873	36287
KHGNKGEC_00039	NC_007606.1	36234	37104
KHGNKGEC_00040	NC_007606.1	37107	37488
KHGNKGEC_00041	NC_007606.1	37761	38562
KHGNKGEC_00042	NC_007606.1	38963	39254
KHGNKGEC_00043	NC_007606.1	39603	39867
KHGNKGEC_00044	NC_007606.1	40195	41137
KHGNKGEC_00045	NC_007606.1	41179	43996
KHGNKGEC_00046	NC_007606.1	43995	44490
KHGNKGEC_00047	NC_007606.1	44577	45027
KHGNKGEC_00048	NC_007606.1	45028	45979
KHGNKGEC_00049	NC_007606.1	46044	46959
KHGNKGEC_00050	NC_007606.1	47125	47947
KHGNKGEC_00051	NC_007606.1	48404	49553
KHGNKGEC_00052	NC_007606.1	49570	52792
KHGNKGEC_00053	NC_007606.1	52799	53018
KHGNKGEC_00054	NC_007606.1	53052	53409
KHGNKGEC_00055	NC_007606.1	53533	54124
KHGNKGEC_00056	NC_007606.1	54129	54915
KHGNKGEC_00057	NC_007606.1	55023	56577
KHGNKGEC_00058	NC_007606.1	56650	57868
KHGNKGEC_00059	NC_007606.1	57996	59139
KHGNKGEC_00060	NC_007606.1	59169	60684
KHGNKGEC_00061	NC_007606.1	61155	61926
KHGNKGEC_00062	NC_007606.1	61940	62882
KHGNKGEC_00063	NC_007606.1	62932	63136
KHGNKGEC_00064	NC_007606.1	63186	64218
KHGNKGEC_00065	NC_007606.1	64214	64502
KHGNKGEC_00066	NC_007606.1	64559	65480
KHGNKGEC_00067	NC_007606.1	65492	65723
KHGNKGEC_00068	NC_007606.1	66001	66532
KHGNKGEC_00069	NC_007606.1	66524	68192
KHGNKGEC_00070	NC_007606.1	68248	68863
KHGNKGEC_00071	NC_007606.1	68948	69182
KHGNKGEC_00072	NC_007606.1	69184	69499
KHGNKGEC_00073	NC_007606.1	69495	70344
KHGNKGEC_00074	NC_007606.1	70350	70728
KHGNKGEC_00075	NC_007606.1	70730	71552
KHGNKGEC_00076	NC_007606.1	71548	72538
KHGNKGEC_00077	NC_007606.1	72537	73824
KHGNKGEC_00078	NC_007606.1	73876	76231
KHGNKGEC_00079	NC_007606.1	76464	77301
KHGNKGEC_00080	NC_007606.1	77595	78312
KHGNKGEC_00081	NC_007606.1	78718	79378
KHGNKGEC_00082	NC_007606.1	79389	82296
KHGNKGEC_00083	NC_007606.1	82459	82792
KHGNKGEC_00084	NC_007606.1	82861	83959
KHGNKGEC_00085	NC_007606.1	83936	84332
KHGNKGEC_00086	NC_007606.1	84358	84631
KHGNKGEC_00087	NC_007606.1	84670	84931
KHGNKGEC_00088	NC_007606.1	85442	85733
KHGNKGEC_00089	NC_007606.1	85777	86362
KHGNKGEC_00090	NC_007606.1	86436	87132
KHGNKGEC_00091	NC_007606.1	87299	88802
KHGNKGEC_00092	NC_007606.1	88812	90513
KHGNKGEC_00093	NC_007606.1	90851	91064
KHGNKGEC_00094	NC_007606.1	91068	91734
KHGNKGEC_00095	NC_007606.1	91819	92584
KHGNKGEC_00096	NC_007606.1	92697	93396
KHGNKGEC_00097	NC_007606.1	93379	94990
KHGNKGEC_00098	NC_007606.1	94965	95949
KHGNKGEC_00099	NC_007606.1	96262	96679
KHGNKGEC_00100	NC_007606.1	96993	97218
KHGNKGEC_00101	NC_007606.1	97183	97291
KHGNKGEC_00102	NC_007606.1	97446	99105
KHGNKGEC_00103	NC_007606.1	99193	99325
KHGNKGEC_00104	NC_007606.1	99432	100038
KHGNKGEC_00105	NC_007606.1	100048	101449
KHGNKGEC_00106	NC_007606.1	101451	102543
KHGNKGEC_00107	NC_007606.1	102542	104114
KHGNKGEC_00108	NC_007606.1	104461	104734
KHGNKGEC_00109	NC_007606.1	104940	105156
KHGNKGEC_00110	NC_007606.1	105156	105393
KHGNKGEC_00111	NC_007606.1	105437	105728
KHGNKGEC_00112	NC_007606.1	106282	108007
KHGNKGEC_00113	NC_007606.1	108009	108501
KHGNKGEC_00114	NC_007606.1	108680	109685
KHGNKGEC_00115	NC_007606.1	110287	110746
KHGNKGEC_00116	NC_007606.1	110747	111689
