GeneID	ContigID	Start	End
JDGNEPJI_00001	NC_009340.1	388	820
JDGNEPJI_00002	NC_009340.1	1142	2375
JDGNEPJI_00003	NC_009340.1	2377	2602
JDGNEPJI_00004	NC_009340.1	3454	6289
JDGNEPJI_00005	NC_009340.1	6300	6777
JDGNEPJI_00006	NC_009340.1	6773	9302
JDGNEPJI_00007	NC_009340.1	9289	9883
JDGNEPJI_00008	NC_009340.1	9982	10243
JDGNEPJI_00009	NC_009340.1	10533	11217
JDGNEPJI_00010	NC_009340.1	11577	12690
JDGNEPJI_00011	NC_009340.1	12923	13442
JDGNEPJI_00012	NC_009340.1	13438	15796
JDGNEPJI_00013	NC_009340.1	15914	16490
JDGNEPJI_00014	NC_009340.1	16723	17290
JDGNEPJI_00015	NC_009340.1	17544	18027
JDGNEPJI_00016	NC_009340.1	18232	18973
JDGNEPJI_00017	NC_009340.1	19214	19784
JDGNEPJI_00018	NC_009340.1	19811	19931
JDGNEPJI_00019	NC_009340.1	20032	20236
JDGNEPJI_00020	NC_009340.1	20359	20716
JDGNEPJI_00021	NC_009340.1	20708	21590
JDGNEPJI_00022	NC_009340.1	21763	22594
JDGNEPJI_00023	NC_009340.1	22593	23094
JDGNEPJI_00024	NC_009340.1	23248	23923
JDGNEPJI_00025	NC_009340.1	24193	24421
JDGNEPJI_00026	NC_009340.1	24413	24992
JDGNEPJI_00027	NC_009340.1	25099	25297
