GeneID	ContigID	Start	End
ILCCIOEA_00001	NC_005043.1	0	282
ILCCIOEA_00002	NC_005043.1	572	878
ILCCIOEA_00003	NC_005043.1	894	2373
ILCCIOEA_00004	NC_005043.1	2369	3836
ILCCIOEA_00005	NC_005043.1	4126	6895
ILCCIOEA_00006	NC_005043.1	7604	10499
ILCCIOEA_00007	NC_005043.1	10884	11688
ILCCIOEA_00008	NC_005043.1	11814	13122
ILCCIOEA_00009	NC_005043.1	13322	13598
ILCCIOEA_00010	NC_005043.1	13691	15749
ILCCIOEA_00011	NC_005043.1	15891	16617
ILCCIOEA_00012	NC_005043.1	16643	18215
ILCCIOEA_00013	NC_005043.1	18583	20722
ILCCIOEA_00014	NC_005043.1	20874	21108
ILCCIOEA_00015	NC_005043.1	21390	21924
ILCCIOEA_00016	NC_005043.1	21935	24176
ILCCIOEA_00017	NC_005043.1	24414	26190
ILCCIOEA_00018	NC_005043.1	26227	27172
ILCCIOEA_00019	NC_005043.1	27316	27505
ILCCIOEA_00020	NC_005043.1	27520	29005
ILCCIOEA_00021	NC_005043.1	29170	30358
ILCCIOEA_00022	NC_005043.1	30598	32686
ILCCIOEA_00023	NC_005043.1	32702	34409
ILCCIOEA_00024	NC_005043.1	34390	34981
ILCCIOEA_00025	NC_005043.1	35009	36614
ILCCIOEA_00026	NC_005043.1	36656	37595
ILCCIOEA_00027	NC_005043.1	37679	38603
ILCCIOEA_00028	NC_005043.1	38757	39624
ILCCIOEA_00029	NC_005043.1	39773	42233
ILCCIOEA_00030	NC_005043.1	42538	43324
ILCCIOEA_00031	NC_005043.1	43385	43754
ILCCIOEA_00032	NC_005043.1	43889	44531
ILCCIOEA_00033	NC_005043.1	44709	44886
ILCCIOEA_00034	NC_005043.1	44921	46100
ILCCIOEA_00035	NC_005043.1	46136	48173
ILCCIOEA_00036	NC_005043.1	48205	49456
ILCCIOEA_00037	NC_005043.1	49564	51028
ILCCIOEA_00038	NC_005043.1	51057	51798
ILCCIOEA_00039	NC_005043.1	51790	52117
ILCCIOEA_00040	NC_005043.1	52117	53833
ILCCIOEA_00041	NC_005043.1	53958	54249
ILCCIOEA_00042	NC_005043.1	54313	55642
ILCCIOEA_00043	NC_005043.1	55994	57344
ILCCIOEA_00044	NC_005043.1	57401	58184
ILCCIOEA_00045	NC_005043.1	58554	60762
ILCCIOEA_00046	NC_005043.1	60998	61151
ILCCIOEA_00047	NC_005043.1	61182	63300
ILCCIOEA_00048	NC_005043.1	63309	63792
ILCCIOEA_00049	NC_005043.1	63991	64309
ILCCIOEA_00050	NC_005043.1	64796	65501
ILCCIOEA_00051	NC_005043.1	65478	66840
ILCCIOEA_00052	NC_005043.1	66805	67519
ILCCIOEA_00053	NC_005043.1	67624	68089
ILCCIOEA_00054	NC_005043.1	68448	70245
ILCCIOEA_00055	NC_005043.1	70429	71053
ILCCIOEA_00056	NC_005043.1	71134	72061
ILCCIOEA_00057	NC_005043.1	72111	72549
ILCCIOEA_00058	NC_005043.1	72550	73027
ILCCIOEA_00059	NC_005043.1	73029	73707
ILCCIOEA_00060	NC_005043.1	73803	75189
ILCCIOEA_00061	NC_005043.1	75841	76075
ILCCIOEA_00062	NC_005043.1	76419	78150
ILCCIOEA_00063	NC_005043.1	78420	80154
ILCCIOEA_00064	NC_005043.1	80448	81552
ILCCIOEA_00065	NC_005043.1	81823	82399
ILCCIOEA_00066	NC_005043.1	83021	84584
ILCCIOEA_00068	NC_005043.1	85089	85539
ILCCIOEA_00069	NC_005043.1	85547	86555
ILCCIOEA_00070	NC_005043.1	86849	87071
ILCCIOEA_00072	NC_005043.1	87267	88452
ILCCIOEA_00074	NC_005043.1	88595	88847
ILCCIOEA_00075	NC_005043.1	88851	89400
ILCCIOEA_00076	NC_005043.1	89506	89932
ILCCIOEA_00077	NC_005043.1	89958	90657
ILCCIOEA_00078	NC_005043.1	90672	91185
ILCCIOEA_00079	NC_005043.1	91228	91618
ILCCIOEA_00080	NC_005043.1	91754	95513
ILCCIOEA_00081	NC_005043.1	95536	99718
ILCCIOEA_00082	NC_005043.1	99826	100810
ILCCIOEA_00083	NC_005043.1	100856	101249
ILCCIOEA_00084	NC_005043.1	101257	102001
ILCCIOEA_00085	NC_005043.1	102398	103025
ILCCIOEA_00086	NC_005043.1	103073	103874
ILCCIOEA_00087	NC_005043.1	103867	105643
ILCCIOEA_00088	NC_005043.1	105647	106964
ILCCIOEA_00089	NC_005043.1	106948	107578
ILCCIOEA_00090	NC_005043.1	107568	109551
ILCCIOEA_00091	NC_005043.1	109645	110071
ILCCIOEA_00092	NC_005043.1	110051	110513
ILCCIOEA_00093	NC_005043.1	110646	113469
ILCCIOEA_00094	NC_005043.1	113489	116288
ILCCIOEA_00095	NC_005043.1	116328	121809
ILCCIOEA_00096	NC_005043.1	122049	123504
ILCCIOEA_00097	NC_005043.1	123597	124986
ILCCIOEA_00098	NC_005043.1	125038	125338
ILCCIOEA_00099	NC_005043.1	125373	126636
ILCCIOEA_00100	NC_005043.1	126632	127427
ILCCIOEA_00101	NC_005043.1	127617	128964
ILCCIOEA_00102	NC_005043.1	128974	130009
ILCCIOEA_00103	NC_005043.1	130167	131370
ILCCIOEA_00104	NC_005043.1	131520	132342
ILCCIOEA_00105	NC_005043.1	132585	133872
ILCCIOEA_00106	NC_005043.1	133883	134657
ILCCIOEA_00107	NC_005043.1	134794	135352
ILCCIOEA_00109	NC_005043.1	136149	139281
ILCCIOEA_00110	NC_005043.1	139318	141229
ILCCIOEA_00111	NC_005043.1	141425	142232
ILCCIOEA_00112	NC_005043.1	142261	142591
ILCCIOEA_00113	NC_005043.1	142829	143903
ILCCIOEA_00114	NC_005043.1	143892	144759
ILCCIOEA_00115	NC_005043.1	144773	146120
ILCCIOEA_00116	NC_005043.1	146110	146470
ILCCIOEA_00117	NC_005043.1	146483	147569
ILCCIOEA_00118	NC_005043.1	147596	147962
ILCCIOEA_00119	NC_005043.1	148017	148662
ILCCIOEA_00120	NC_005043.1	148658	149276
ILCCIOEA_00121	NC_005043.1	149272	149566
ILCCIOEA_00122	NC_005043.1	149565	151221
ILCCIOEA_00123	NC_005043.1	151265	153464
ILCCIOEA_00124	NC_005043.1	154108	155566
ILCCIOEA_00125	NC_005043.1	155590	156103
ILCCIOEA_00126	NC_005043.1	156188	156359
ILCCIOEA_00127	NC_005043.1	156324	158583
ILCCIOEA_00128	NC_005043.1	158621	159638
ILCCIOEA_00129	NC_005043.1	159771	160551
ILCCIOEA_00130	NC_005043.1	160555	161740
ILCCIOEA_00132	NC_005043.1	162043	163078
ILCCIOEA_00133	NC_005043.1	163081	164059
ILCCIOEA_00134	NC_005043.1	164055	164829
ILCCIOEA_00135	NC_005043.1	164958	166593
ILCCIOEA_00136	NC_005043.1	166634	166943
ILCCIOEA_00137	NC_005043.1	167060	168896
ILCCIOEA_00138	NC_005043.1	168993	169749
ILCCIOEA_00139	NC_005043.1	170191	171541
ILCCIOEA_00140	NC_005043.1	171584	172151
ILCCIOEA_00141	NC_005043.1	172164	172605
ILCCIOEA_00142	NC_005043.1	172601	173297
ILCCIOEA_00143	NC_005043.1	173705	174830
ILCCIOEA_00144	NC_005043.1	175457	178058
ILCCIOEA_00145	NC_005043.1	178271	179867
ILCCIOEA_00146	NC_005043.1	180107	180593
ILCCIOEA_00147	NC_005043.1	180719	181169
ILCCIOEA_00148	NC_005043.1	181340	183200
ILCCIOEA_00149	NC_005043.1	183209	185198
ILCCIOEA_00150	NC_005043.1	185328	189942
ILCCIOEA_00151	NC_005043.1	190116	191637
ILCCIOEA_00152	NC_005043.1	191809	192760
ILCCIOEA_00153	NC_005043.1	192927	195390
ILCCIOEA_00154	NC_005043.1	195386	196700
ILCCIOEA_00157	NC_005043.1	196979	197174
ILCCIOEA_00158	NC_005043.1	197261	197804
ILCCIOEA_00159	NC_005043.1	197790	198219
ILCCIOEA_00160	NC_005043.1	198386	198926
ILCCIOEA_00161	NC_005043.1	198959	199268
ILCCIOEA_00162	NC_005043.1	199563	201198
ILCCIOEA_00163	NC_005043.1	201201	202029
ILCCIOEA_00164	NC_005043.1	202206	203235
ILCCIOEA_00165	NC_005043.1	203432	203804
ILCCIOEA_00166	NC_005043.1	203904	204408
ILCCIOEA_00167	NC_005043.1	204404	204992
ILCCIOEA_00168	NC_005043.1	205036	205372
ILCCIOEA_00169	NC_005043.1	205380	205683
ILCCIOEA_00170	NC_005043.1	205820	205985
ILCCIOEA_00171	NC_005043.1	206113	206908
ILCCIOEA_00172	NC_005043.1	207428	208433
ILCCIOEA_00173	NC_005043.1	208552	209821
ILCCIOEA_00174	NC_005043.1	209843	210584
ILCCIOEA_00175	NC_005043.1	210644	210908
ILCCIOEA_00176	NC_005043.1	211669	212134
ILCCIOEA_00177	NC_005043.1	212304	212685
ILCCIOEA_00178	NC_005043.1	212692	213928
ILCCIOEA_00179	NC_005043.1	214011	214866
ILCCIOEA_00180	NC_005043.1	215192	215459
ILCCIOEA_00181	NC_005043.1	215459	215810
ILCCIOEA_00182	NC_005043.1	215758	216313
ILCCIOEA_00183	NC_005043.1	216737	218102
ILCCIOEA_00184	NC_005043.1	218098	218602
ILCCIOEA_00185	NC_005043.1	218624	219182
ILCCIOEA_00186	NC_005043.1	219168	219858
ILCCIOEA_00187	NC_005043.1	220305	221478
ILCCIOEA_00188	NC_005043.1	221654	222455
ILCCIOEA_00189	NC_005043.1	222517	223810
ILCCIOEA_00190	NC_005043.1	223806	227235
ILCCIOEA_00191	NC_005043.1	227325	228684
ILCCIOEA_00192	NC_005043.1	228717	229398
ILCCIOEA_00193	NC_005043.1	229387	230041
ILCCIOEA_00194	NC_005043.1	230089	230533
ILCCIOEA_00195	NC_005043.1	230616	231651
ILCCIOEA_00196	NC_005043.1	231596	233195
ILCCIOEA_00197	NC_005043.1	233345	234929
ILCCIOEA_00198	NC_005043.1	234984	236292
ILCCIOEA_00199	NC_005043.1	236569	238156
ILCCIOEA_00200	NC_005043.1	238448	239393
ILCCIOEA_00201	NC_005043.1	239423	240278
ILCCIOEA_00202	NC_005043.1	240270	241125
ILCCIOEA_00203	NC_005043.1	241121	241910
ILCCIOEA_00204	NC_005043.1	242414	243212
ILCCIOEA_00205	NC_005043.1	243821	244571
ILCCIOEA_00206	NC_005043.1	244614	246027
ILCCIOEA_00207	NC_005043.1	246359	248012
ILCCIOEA_00208	NC_005043.1	248442	248682
ILCCIOEA_00209	NC_005043.1	248843	249791
ILCCIOEA_00210	NC_005043.1	249866	250163
ILCCIOEA_00211	NC_005043.1	250291	251467
ILCCIOEA_00212	NC_005043.1	251856	253071
ILCCIOEA_00213	NC_005043.1	253169	254429
ILCCIOEA_00214	NC_005043.1	254584	255022
ILCCIOEA_00215	NC_005043.1	255327	255996
ILCCIOEA_00216	NC_005043.1	255992	256511
ILCCIOEA_00217	NC_005043.1	256770	257889
ILCCIOEA_00218	NC_005043.1	258109	258655
ILCCIOEA_00219	NC_005043.1	259070	259481
ILCCIOEA_00220	NC_005043.1	259917	260259
ILCCIOEA_00221	NC_005043.1	260369	260750
ILCCIOEA_00222	NC_005043.1	260848	261091
ILCCIOEA_00223	NC_005043.1	261286	261958
ILCCIOEA_00224	NC_005043.1	261979	262384
ILCCIOEA_00225	NC_005043.1	262419	262830
ILCCIOEA_00226	NC_005043.1	262822	263524
ILCCIOEA_00227	NC_005043.1	263741	264977
ILCCIOEA_00228	NC_005043.1	264986	265667
ILCCIOEA_00229	NC_005043.1	265663	266371
