GeneID	ContigID	Start	End
PGLEMDJN_00001	NZ_CP014913.1	281	428
PGLEMDJN_00002	NZ_CP014913.1	432	738
PGLEMDJN_00003	NZ_CP014913.1	697	1210
PGLEMDJN_00004	NZ_CP014913.1	1278	1959
PGLEMDJN_00005	NZ_CP014913.1	1990	2239
PGLEMDJN_00006	NZ_CP014913.1	2367	3090
PGLEMDJN_00007	NZ_CP014913.1	3140	3998
PGLEMDJN_00008	NZ_CP014913.1	4027	4357
PGLEMDJN_00009	NZ_CP014913.1	4608	4857
PGLEMDJN_00010	NZ_CP014913.1	4925	6350
PGLEMDJN_00011	NZ_CP014913.1	6917	7157
PGLEMDJN_00012	NZ_CP014913.1	7568	7841
PGLEMDJN_00013	NZ_CP014913.1	8012	8291
PGLEMDJN_00014	NZ_CP014913.1	9287	10532
PGLEMDJN_00015	NZ_CP014913.1	10624	11071
PGLEMDJN_00016	NZ_CP014913.1	11132	11921
PGLEMDJN_00017	NZ_CP014913.1	11913	12147
PGLEMDJN_00018	NZ_CP014913.1	12202	12496
PGLEMDJN_00019	NZ_CP014913.1	12647	12920
PGLEMDJN_00020	NZ_CP014913.1	12919	13474
PGLEMDJN_00021	NZ_CP014913.1	13488	13710
PGLEMDJN_00022	NZ_CP014913.1	13733	14129
PGLEMDJN_00023	NZ_CP014913.1	14318	15041
PGLEMDJN_00024	NZ_CP014913.1	15135	15264
PGLEMDJN_00025	NZ_CP014913.1	15420	15570
PGLEMDJN_00026	NZ_CP014913.1	15869	16208
PGLEMDJN_00027	NZ_CP014913.1	16333	16516
PGLEMDJN_00028	NZ_CP014913.1	16712	17264
PGLEMDJN_00029	NZ_CP014913.1	17394	20037
PGLEMDJN_00030	NZ_CP014913.1	20417	21587
PGLEMDJN_00031	NZ_CP014913.1	23699	24275
PGLEMDJN_00032	NZ_CP014913.1	24308	25199
PGLEMDJN_00033	NZ_CP014913.1	25204	26371
PGLEMDJN_00034	NZ_CP014913.1	26493	26850
PGLEMDJN_00035	NZ_CP014913.1	26849	27128
PGLEMDJN_00036	NZ_CP014913.1	27204	27792
PGLEMDJN_00037	NZ_CP014913.1	27843	28215
PGLEMDJN_00038	NZ_CP014913.1	28201	28471
PGLEMDJN_00039	NZ_CP014913.1	28694	29111
PGLEMDJN_00040	NZ_CP014913.1	29133	29469
PGLEMDJN_00041	NZ_CP014913.1	29505	30801
PGLEMDJN_00042	NZ_CP014913.1	30844	32578
PGLEMDJN_00043	NZ_CP014913.1	32625	32949
PGLEMDJN_00044	NZ_CP014913.1	33184	33526
PGLEMDJN_00045	NZ_CP014913.1	33946	34420
PGLEMDJN_00046	NZ_CP014913.1	34401	35571
PGLEMDJN_00047	NZ_CP014913.1	36473	37433
PGLEMDJN_00048	NZ_CP014913.1	37425	37983
PGLEMDJN_00049	NZ_CP014913.1	37967	38447
PGLEMDJN_00050	NZ_CP014913.1	38493	39216
PGLEMDJN_00051	NZ_CP014913.1	39326	39671
PGLEMDJN_00052	NZ_CP014913.1	39664	39928
PGLEMDJN_00053	NZ_CP014913.1	40013	40601
PGLEMDJN_00054	NZ_CP014913.1	40613	40979
PGLEMDJN_00055	NZ_CP014913.1	41324	41486
PGLEMDJN_00056	NZ_CP014913.1	41513	41687
PGLEMDJN_00057	NZ_CP014913.1	41973	42495
PGLEMDJN_00058	NZ_CP014913.1	42472	42640
PGLEMDJN_00059	NZ_CP014913.1	42975	43404
PGLEMDJN_00060	NZ_CP014913.1	43447	43639
PGLEMDJN_00061	NZ_CP014913.1	43619	44057
PGLEMDJN_00062	NZ_CP014913.1	44059	44254
PGLEMDJN_00063	NZ_CP014913.1	44250	44613
PGLEMDJN_00064	NZ_CP014913.1	44605	44821
PGLEMDJN_00065	NZ_CP014913.1	44882	45329
PGLEMDJN_00066	NZ_CP014913.1	45421	46666
PGLEMDJN_00067	NZ_CP014913.1	46822	47533
PGLEMDJN_00068	NZ_CP014913.1	47529	48390
PGLEMDJN_00069	NZ_CP014913.1	48401	49067
PGLEMDJN_00070	NZ_CP014913.1	49176	50010
