GeneID	ContigID	Start	End
HLLDOIMN_00001	NZ_CP014625.1	3	477
HLLDOIMN_00002	NZ_CP014625.1	581	1511
HLLDOIMN_00003	NZ_CP014625.1	1638	1938
HLLDOIMN_00004	NZ_CP014625.1	1939	2800
HLLDOIMN_00005	NZ_CP014625.1	3176	3383
HLLDOIMN_00006	NZ_CP014625.1	3808	4087
HLLDOIMN_00007	NZ_CP014625.1	4848	5130
HLLDOIMN_00008	NZ_CP014625.1	5119	5482
HLLDOIMN_00009	NZ_CP014625.1	5615	5894
HLLDOIMN_00010	NZ_CP014625.1	5913	6123
HLLDOIMN_00011	NZ_CP014625.1	6393	7221
HLLDOIMN_00012	NZ_CP014625.1	7281	8640
HLLDOIMN_00013	NZ_CP014625.1	8968	9415
HLLDOIMN_00014	NZ_CP014625.1	9443	9911
HLLDOIMN_00015	NZ_CP014625.1	9907	10891
HLLDOIMN_00016	NZ_CP014625.1	10955	11198
HLLDOIMN_00017	NZ_CP014625.1	11207	12122
HLLDOIMN_00018	NZ_CP014625.1	12121	12853
HLLDOIMN_00019	NZ_CP014625.1	12873	14103
HLLDOIMN_00020	NZ_CP014625.1	14107	14584
HLLDOIMN_00021	NZ_CP014625.1	14590	15007
HLLDOIMN_00022	NZ_CP014625.1	15180	16557
HLLDOIMN_00023	NZ_CP014625.1	16811	18191
HLLDOIMN_00024	NZ_CP014625.1	18171	19014
HLLDOIMN_00025	NZ_CP014625.1	19006	19777
HLLDOIMN_00026	NZ_CP014625.1	19805	20564
HLLDOIMN_00027	NZ_CP014625.1	20706	21948
HLLDOIMN_00028	NZ_CP014625.1	22269	23262
HLLDOIMN_00029	NZ_CP014625.1	23341	23881
HLLDOIMN_00030	NZ_CP014625.1	24116	24230
HLLDOIMN_00031	NZ_CP014625.1	24374	24752
HLLDOIMN_00032	NZ_CP014625.1	24751	25630
HLLDOIMN_00033	NZ_CP014625.1	25901	27653
HLLDOIMN_00034	NZ_CP014625.1	27876	28653
HLLDOIMN_00035	NZ_CP014625.1	28670	29621
