GeneID	ContigID	Start	End
BJOLHOBI_00001	contig-100_1948	1148	1502
BJOLHOBI_00002	contig-100_1948	1556	3029
BJOLHOBI_00004	contig-100_1948	3711	5559
BJOLHOBI_00005	contig-100_2005	6	594
BJOLHOBI_00006	contig-100_2005	593	1013
BJOLHOBI_00007	contig-100_2005	1012	1588
BJOLHOBI_00008	contig-100_2005	1664	1841
BJOLHOBI_00009	contig-100_2005	2033	3512
BJOLHOBI_00010	contig-100_2005	3526	3928
BJOLHOBI_00011	contig-100_2005	4051	4768
BJOLHOBI_00012	contig-100_2021	186	1752
BJOLHOBI_00013	contig-100_2021	1768	3163
BJOLHOBI_00014	contig-100_2032	95	290
BJOLHOBI_00015	contig-100_2032	736	1165
BJOLHOBI_00016	contig-100_2032	1204	1348
BJOLHOBI_00017	contig-100_2032	1471	1762
BJOLHOBI_00018	contig-100_2032	1795	4009
BJOLHOBI_00019	contig-100_2032	4324	5248
BJOLHOBI_00020	contig-100_2275	694	1261
BJOLHOBI_00021	contig-100_2275	1280	1586
BJOLHOBI_00022	contig-100_2275	1599	1965
BJOLHOBI_00023	contig-100_2275	2023	2404
BJOLHOBI_00024	contig-100_2275	2482	3229
BJOLHOBI_00025	contig-100_2275	3340	3616
BJOLHOBI_00026	contig-100_2339	428	1253
BJOLHOBI_00027	contig-100_2339	1254	4278
BJOLHOBI_00028	contig-100_2388	236	1781
BJOLHOBI_00029	contig-100_2388	1954	3370
BJOLHOBI_00030	contig-100_2388	3399	4218
BJOLHOBI_00031	contig-100_2422	21	945
BJOLHOBI_00032	contig-100_2467	155	1163
BJOLHOBI_00033	contig-100_2467	1205	1484
BJOLHOBI_00034	contig-100_2467	1528	2356
BJOLHOBI_00035	contig-100_2467	2390	2909
BJOLHOBI_00036	contig-100_2467	2933	3749
BJOLHOBI_00037	contig-100_2467	3787	4063
BJOLHOBI_00038	contig-100_2475	177	405
BJOLHOBI_00039	contig-100_2475	405	720
BJOLHOBI_00040	contig-100_2475	764	1634
BJOLHOBI_00041	contig-100_2475	1661	2453
BJOLHOBI_00042	contig-100_2475	2804	3215
BJOLHOBI_00044	contig-100_2494	342	1068
BJOLHOBI_00045	contig-100_2494	1048	1642
BJOLHOBI_00046	contig-100_2494	1693	2239
BJOLHOBI_00047	contig-100_2494	2305	3328
BJOLHOBI_00048	contig-100_2494	3343	3859
BJOLHOBI_00049	contig-100_2522	210	1866
BJOLHOBI_00050	contig-100_2522	1896	2607
BJOLHOBI_00051	contig-100_2522	2667	3537
BJOLHOBI_00052	contig-100_2522	3550	3847
BJOLHOBI_00053	contig-100_2561	99	915
BJOLHOBI_00054	contig-100_2601	10	685
BJOLHOBI_00055	contig-100_2601	705	3639
BJOLHOBI_00056	contig-100_2606	25	358
BJOLHOBI_00057	contig-100_2606	380	1571
BJOLHOBI_00058	contig-100_2606	1591	1969
BJOLHOBI_00059	contig-100_2606	1980	2688
BJOLHOBI_00060	contig-100_2606	2706	3357
BJOLHOBI_00061	contig-100_2606	3353	3755
BJOLHOBI_00062	contig-100_2645	456	2472
BJOLHOBI_00063	contig-100_2645	3163	3637
BJOLHOBI_00064	contig-100_2671	1005	3183
BJOLHOBI_00065	contig-100_2671	3175	3679
BJOLHOBI_00066	contig-100_2685	147	354
BJOLHOBI_00067	contig-100_2685	363	510
BJOLHOBI_00068	contig-100_2685	745	1528
BJOLHOBI_00069	contig-100_2685	1535	1910
BJOLHOBI_00070	contig-100_2685	1918	2671
BJOLHOBI_00071	contig-100_2685	2781	3177
BJOLHOBI_00072	contig-100_2691	34	544
BJOLHOBI_00073	contig-100_2691	577	1216
BJOLHOBI_00075	contig-100_2691	1556	2351
BJOLHOBI_00076	contig-100_2694	355	1447
BJOLHOBI_00077	contig-100_2694	1462	2938
BJOLHOBI_00078	contig-100_2694	2961	3645
BJOLHOBI_00079	contig-100_2704	495	1671
BJOLHOBI_00080	contig-100_2704	1663	3592
BJOLHOBI_00081	contig-100_2714	231	351
BJOLHOBI_00082	contig-100_2714	326	1541
BJOLHOBI_00083	contig-100_2714	1561	3571
BJOLHOBI_00084	contig-100_2726	1844	3005
BJOLHOBI_00085	contig-100_2726	3035	3497
BJOLHOBI_00086	contig-100_2752	127	430
BJOLHOBI_00087	contig-100_2752	433	1705
BJOLHOBI_00088	contig-100_2752	1701	3531
BJOLHOBI_00089	contig-100_2756	57	945
BJOLHOBI_00090	contig-100_2756	987	2091
BJOLHOBI_00091	contig-100_2756	2099	2921
BJOLHOBI_00092	contig-100_2780	447	1389
BJOLHOBI_00093	contig-100_2780	1832	2645
BJOLHOBI_00094	contig-100_2780	2854	3307
BJOLHOBI_00095	contig-100_2781	31	1219
BJOLHOBI_00096	contig-100_2781	1307	2243
BJOLHOBI_00097	contig-100_2781	2333	3011
BJOLHOBI_00098	contig-100_2781	3062	3515
BJOLHOBI_00099	contig-100_2791	257	968
BJOLHOBI_00100	contig-100_2791	951	2058
BJOLHOBI_00101	contig-100_2791	2101	3490
BJOLHOBI_00102	contig-100_2799	174	369
BJOLHOBI_00103	contig-100_2799	1207	3367
BJOLHOBI_00104	contig-100_2815	156	555
BJOLHOBI_00105	contig-100_2815	560	1337
BJOLHOBI_00106	contig-100_2815	1333	1783
BJOLHOBI_00107	contig-100_2815	1864	2446
BJOLHOBI_00108	contig-100_2815	2729	3290
BJOLHOBI_00109	contig-100_2838	353	935
BJOLHOBI_00110	contig-100_2838	901	2344
BJOLHOBI_00111	contig-100_2838	2455	3388
BJOLHOBI_00112	contig-100_2854	334	3421
BJOLHOBI_00113	contig-100_2856	45	543
BJOLHOBI_00114	contig-100_2856	554	2033
BJOLHOBI_00115	contig-100_2862	23	269
BJOLHOBI_00116	contig-100_2862	324	1068
BJOLHOBI_00117	contig-100_2862	1149	1851
BJOLHOBI_00118	contig-100_2862	2038	2389
BJOLHOBI_00119	contig-100_2864	31	1111
BJOLHOBI_00120	contig-100_2864	1134	3072
BJOLHOBI_00121	contig-100_2867	349	961
BJOLHOBI_00122	contig-100_2867	992	2084
BJOLHOBI_00123	contig-100_2867	2083	3220
BJOLHOBI_00124	contig-100_2867	3197	3431
BJOLHOBI_00125	contig-100_2868	1451	2345
BJOLHOBI_00126	contig-100_2868	2313	3189
BJOLHOBI_00127	contig-100_2891	7	1255
BJOLHOBI_00128	contig-100_2891	3128	3380
BJOLHOBI_00129	contig-100_2892	338	2615
BJOLHOBI_00130	contig-100_2894	47	254
BJOLHOBI_00131	contig-100_2894	374	1448
BJOLHOBI_00132	contig-100_2894	1447	2812
BJOLHOBI_00133	contig-100_2894	2856	3372
BJOLHOBI_00134	contig-100_2914	84	957
BJOLHOBI_00135	contig-100_2914	976	1993
BJOLHOBI_00136	contig-100_2980	25	691
BJOLHOBI_00137	contig-100_2980	780	1569
BJOLHOBI_00138	contig-100_2980	1616	2435
BJOLHOBI_00139	contig-100_3087	799	1510
BJOLHOBI_00140	contig-100_3087	1521	2064
BJOLHOBI_00141	contig-100_3087	2065	2515
BJOLHOBI_00142	contig-100_3087	2511	3075
BJOLHOBI_00143	contig-100_3131	47	965
BJOLHOBI_00144	contig-100_3131	993	2310
BJOLHOBI_00145	contig-100_3131	2434	2533
BJOLHOBI_00146	contig-100_3149	443	1484
BJOLHOBI_00147	contig-100_3149	1960	2401
BJOLHOBI_00148	contig-100_3149	2397	2622
BJOLHOBI_00149	contig-100_3155	13	865
BJOLHOBI_00150	contig-100_3164	465	1854
BJOLHOBI_00151	contig-100_3164	1935	2775
BJOLHOBI_00152	contig-100_3191	49	514
BJOLHOBI_00153	contig-100_3191	517	919
BJOLHOBI_00154	contig-100_3191	1054	1909
BJOLHOBI_00155	contig-100_3191	1947	2409
BJOLHOBI_00156	contig-100_3191	2463	2976
BJOLHOBI_00157	contig-100_3193	50	1340
BJOLHOBI_00158	contig-100_3193	1411	2863
BJOLHOBI_00159	contig-100_3207	29	596
BJOLHOBI_00160	contig-100_3207	615	921
BJOLHOBI_00161	contig-100_3207	934	1303
BJOLHOBI_00162	contig-100_3207	1352	1583
BJOLHOBI_00163	contig-100_3207	1720	2395
BJOLHOBI_00164	contig-100_3207	2633	3056
BJOLHOBI_00165	contig-100_3208	28	1129
BJOLHOBI_00166	contig-100_3208	1165	1297
BJOLHOBI_00167	contig-100_3208	1459	2527
BJOLHOBI_00168	contig-100_3234	159	1464
BJOLHOBI_00169	contig-100_3234	1484	2282
BJOLHOBI_00170	contig-100_3236	439	1285
BJOLHOBI_00171	contig-100_3236	1778	2138
BJOLHOBI_00172	contig-100_3247	176	962
BJOLHOBI_00173	contig-100_3247	977	1100
BJOLHOBI_00174	contig-100_3247	1115	2312
BJOLHOBI_00175	contig-100_3267	189	552
BJOLHOBI_00176	contig-100_3267	645	2343
BJOLHOBI_00177	contig-100_3267	2393	2921
BJOLHOBI_00178	contig-100_3273	310	2047
BJOLHOBI_00179	contig-100_3273	2197	2725
BJOLHOBI_00180	contig-100_3292	316	1420
BJOLHOBI_00181	contig-100_3292	1420	2638
BJOLHOBI_00182	contig-100_3306	73	874
BJOLHOBI_00183	contig-100_3306	890	1643
BJOLHOBI_00184	contig-100_3306	1643	2891
BJOLHOBI_00185	contig-100_3326	485	959
BJOLHOBI_00186	contig-100_3326	1044	2103
BJOLHOBI_00187	contig-100_3326	2115	2823
BJOLHOBI_00188	contig-100_3340	29	293
BJOLHOBI_00189	contig-100_3340	179	1196
BJOLHOBI_00190	contig-100_3340	1227	1683
BJOLHOBI_00191	contig-100_3340	1833	2871
BJOLHOBI_00192	contig-100_3355	123	450
BJOLHOBI_00193	contig-100_3355	620	884
BJOLHOBI_00194	contig-100_3355	958	1483
BJOLHOBI_00195	contig-100_3355	1543	2329
BJOLHOBI_00196	contig-100_3358	185	467
BJOLHOBI_00197	contig-100_3358	758	1103
BJOLHOBI_00198	contig-100_3358	1081	1528
BJOLHOBI_00199	contig-100_3358	1616	2465
BJOLHOBI_00200	contig-100_3363	78	1119
BJOLHOBI_00201	contig-100_3363	1197	2241
BJOLHOBI_00202	contig-100_3373	296	734
BJOLHOBI_00203	contig-100_3373	815	2084
BJOLHOBI_00204	contig-100_3373	2170	2434
BJOLHOBI_00205	contig-100_3373	2440	2887
BJOLHOBI_00206	contig-100_3381	464	1163
BJOLHOBI_00207	contig-100_3381	1191	1383
BJOLHOBI_00208	contig-100_3381	1414	1573
BJOLHOBI_00209	contig-100_3381	1582	2053
BJOLHOBI_00210	contig-100_3395	64	337
BJOLHOBI_00211	contig-100_3395	362	1310
BJOLHOBI_00212	contig-100_3395	1315	2518
BJOLHOBI_00213	contig-100_3402	5	515
BJOLHOBI_00214	contig-100_3402	773	1142
BJOLHOBI_00215	contig-100_3402	1371	1725
BJOLHOBI_00216	contig-100_3402	2003	2741
BJOLHOBI_00217	contig-100_3421	2003	2780
BJOLHOBI_00218	contig-100_3439	357	2856
BJOLHOBI_00219	contig-100_3440	89	278
BJOLHOBI_00220	contig-100_3440	385	796
BJOLHOBI_00221	contig-100_3440	957	1503
BJOLHOBI_00222	contig-100_3440	1556	2015
BJOLHOBI_00223	contig-100_3440	2025	2823
BJOLHOBI_00224	contig-100_3450	645	1752
BJOLHOBI_00225	contig-100_3450	1835	2510
BJOLHOBI_00226	contig-100_3450	2541	2703
BJOLHOBI_00227	contig-100_3472	0	744
BJOLHOBI_00228	contig-100_3472	781	1336
BJOLHOBI_00229	contig-100_3472	1371	2385
BJOLHOBI_00230	contig-100_3472	2443	2764
BJOLHOBI_00231	contig-100_3508	1276	2443
BJOLHOBI_00232	contig-100_3539	11	680
BJOLHOBI_00233	contig-100_3539	843	1035
BJOLHOBI_00234	contig-100_3543	191	512
BJOLHOBI_00235	contig-100_3543	643	1483
BJOLHOBI_00236	contig-100_3565	67	286
BJOLHOBI_00237	contig-100_3565	321	1362
BJOLHOBI_00238	contig-100_3565	1382	2297
BJOLHOBI_00239	contig-100_3565	2289	2499
BJOLHOBI_00240	contig-100_3580	47	380
BJOLHOBI_00241	contig-100_3580	593	842
BJOLHOBI_00242	contig-100_3580	1174	1882
BJOLHOBI_00243	contig-100_3580	2082	2739
BJOLHOBI_00244	contig-100_3590	40	559
BJOLHOBI_00245	contig-100_3590	579	1131
BJOLHOBI_00246	contig-100_3590	1213	2629
BJOLHOBI_00247	contig-100_3599	2	419
BJOLHOBI_00248	contig-100_3599	418	847
BJOLHOBI_00249	contig-100_3599	1070	1433
BJOLHOBI_00250	contig-100_3599	1485	2067
BJOLHOBI_00251	contig-100_3599	2063	2549
BJOLHOBI_00252	contig-100_3602	73	682
BJOLHOBI_00253	contig-100_3602	836	1673
BJOLHOBI_00254	contig-100_3602	1669	2065
BJOLHOBI_00255	contig-100_3615	25	490
BJOLHOBI_00256	contig-100_3615	489	1476
BJOLHOBI_00257	contig-100_3615	2150	2684
BJOLHOBI_00258	contig-100_3619	55	427
BJOLHOBI_00259	contig-100_3619	423	1326
BJOLHOBI_00260	contig-100_3619	1738	2101
BJOLHOBI_00261	contig-100_3619	2101	2542
BJOLHOBI_00263	contig-100_3638	713	1637
BJOLHOBI_00264	contig-100_3638	1650	2676
BJOLHOBI_00265	contig-100_3639	111	534
BJOLHOBI_00266	contig-100_3639	537	1056
BJOLHOBI_00267	contig-100_3639	1059	1182
BJOLHOBI_00268	contig-100_3639	1196	2084
BJOLHOBI_00269	contig-100_3639	2150	2681
BJOLHOBI_00270	contig-100_3667	45	471
BJOLHOBI_00271	contig-100_3667	610	1183
BJOLHOBI_00272	contig-100_3667	1281	2256
BJOLHOBI_00273	contig-100_3680	3	351
BJOLHOBI_00274	contig-100_3680	343	1204
BJOLHOBI_00275	contig-100_3680	1203	2316
BJOLHOBI_00276	contig-100_3686	32	383
BJOLHOBI_00277	contig-100_3686	385	547
BJOLHOBI_00278	contig-100_3686	573	1587
BJOLHOBI_00279	contig-100_3686	1635	2364
BJOLHOBI_00280	contig-100_3686	2372	2663
BJOLHOBI_00281	contig-100_3713	160	928
BJOLHOBI_00282	contig-100_3713	1182	1530
BJOLHOBI_00283	contig-100_3713	1677	2571
BJOLHOBI_00284	contig-100_3716	3	291
BJOLHOBI_00285	contig-100_3716	392	1016
BJOLHOBI_00286	contig-100_3716	1421	2585
BJOLHOBI_00287	contig-100_3723	85	328
BJOLHOBI_00288	contig-100_3723	441	1275
BJOLHOBI_00289	contig-100_3728	195	552
BJOLHOBI_00290	contig-100_3728	555	2121
BJOLHOBI_00291	contig-100_3733	159	1728
BJOLHOBI_00292	contig-100_3733	1758	1920
BJOLHOBI_00293	contig-100_3751	954	1788
BJOLHOBI_00294	contig-100_3751	1824	2532
BJOLHOBI_00295	contig-100_3752	1001	1580
BJOLHOBI_00296	contig-100_3752	1913	2111
BJOLHOBI_00297	contig-100_3752	2383	2527
BJOLHOBI_00298	contig-100_3755	6	1674
BJOLHOBI_00299	contig-100_3780	348	1062
