GeneID	ContigID	Start	End
EGPLAEKL_03520	contig-100_118	106	1192
EGPLAEKL_03521	contig-100_118	1239	2124
EGPLAEKL_03522	contig-100_118	2259	4260
EGPLAEKL_03523	contig-100_118	4300	4681
EGPLAEKL_03524	contig-100_118	4723	5881
EGPLAEKL_03525	contig-100_118	6029	7247
EGPLAEKL_03526	contig-100_118	7471	7774
EGPLAEKL_03527	contig-100_118	7788	9090
EGPLAEKL_03528	contig-100_118	9099	9417
EGPLAEKL_03529	contig-100_118	9550	10000
EGPLAEKL_03530	contig-100_118	10003	10408
EGPLAEKL_03531	contig-100_118	10500	10872
EGPLAEKL_03532	contig-100_118	10899	12117
EGPLAEKL_03533	contig-100_118	12519	12822
EGPLAEKL_03534	contig-100_118	12838	14143
EGPLAEKL_03535	contig-100_118	14325	14649
EGPLAEKL_03536	contig-100_118	14652	15978
EGPLAEKL_03537	contig-100_118	16026	16731
EGPLAEKL_03538	contig-100_118	16769	17951
EGPLAEKL_03539	contig-100_118	18140	18554
EGPLAEKL_03540	contig-100_118	18771	21447
EGPLAEKL_03541	contig-100_118	21551	22289
EGPLAEKL_03542	contig-100_118	22489	23563
EGPLAEKL_03543	contig-100_118	24052	25423
EGPLAEKL_03544	contig-100_118	25497	26613
EGPLAEKL_03545	contig-100_118	26649	27777
EGPLAEKL_03546	contig-100_118	27851	28487
EGPLAEKL_03547	contig-100_118	28726	29569
EGPLAEKL_03548	contig-100_118	29742	30057
EGPLAEKL_03549	contig-100_118	30310	31633
EGPLAEKL_03550	contig-100_118	31760	33110
EGPLAEKL_03551	contig-100_118	33109	33814
EGPLAEKL_03552	contig-100_118	33934	34138
EGPLAEKL_03553	contig-100_118	34461	35004
EGPLAEKL_03554	contig-100_118	35280	37788
EGPLAEKL_03555	contig-100_118	38053	39031
EGPLAEKL_03556	contig-100_118	39030	39213
EGPLAEKL_03557	contig-100_118	39467	39791
EGPLAEKL_03558	contig-100_118	40119	40764
EGPLAEKL_03559	contig-100_118	40753	41647
EGPLAEKL_03560	contig-100_118	41714	43202
EGPLAEKL_03561	contig-100_118	43311	44496
EGPLAEKL_03562	contig-100_118	44809	46525
EGPLAEKL_03563	contig-100_118	46589	46901
EGPLAEKL_03564	contig-100_118	47001	48636
EGPLAEKL_03565	contig-100_118	48900	49446
EGPLAEKL_03566	contig-100_118	49450	49819
EGPLAEKL_03567	contig-100_118	49870	50764
EGPLAEKL_03568	contig-100_118	50914	51937
EGPLAEKL_03569	contig-100_118	52311	52509
EGPLAEKL_03570	contig-100_118	52520	52910
EGPLAEKL_03571	contig-100_118	52928	53150
EGPLAEKL_03572	contig-100_118	53146	53539
EGPLAEKL_03573	contig-100_118	53555	53783
EGPLAEKL_03574	contig-100_118	53889	54645
EGPLAEKL_03575	contig-100_118	54641	55262
EGPLAEKL_03576	contig-100_118	55307	55739
EGPLAEKL_03577	contig-100_118	55889	57866
