GeneID	ContigID	Start	End
KAJHFFJL_00001	contig-100_1866	520	2371
KAJHFFJL_00002	contig-100_1866	2606	3002
KAJHFFJL_00003	contig-100_1866	3061	4129
KAJHFFJL_00004	contig-100_1866	4399	5080
KAJHFFJL_00005	contig-100_2160	235	748
KAJHFFJL_00006	contig-100_2160	754	1789
KAJHFFJL_00007	contig-100_2160	2041	3496
KAJHFFJL_00008	contig-100_2160	3543	4422
KAJHFFJL_00009	contig-100_2160	4260	4737
KAJHFFJL_00010	contig-100_2256	50	281
KAJHFFJL_00011	contig-100_2256	300	1848
KAJHFFJL_00012	contig-100_2256	1947	2565
KAJHFFJL_00013	contig-100_2256	2837	3389
KAJHFFJL_00014	contig-100_2256	3469	4510
KAJHFFJL_00015	contig-100_2313	276	579
KAJHFFJL_00016	contig-100_2313	618	1044
KAJHFFJL_00017	contig-100_2313	1177	1672
KAJHFFJL_00018	contig-100_2313	1649	1889
KAJHFFJL_00019	contig-100_2313	1915	2827
KAJHFFJL_00020	contig-100_2313	2848	4363
KAJHFFJL_00021	contig-100_2316	146	611
KAJHFFJL_00022	contig-100_2316	736	967
KAJHFFJL_00023	contig-100_2316	1062	1314
KAJHFFJL_00024	contig-100_2316	1429	2323
KAJHFFJL_00025	contig-100_2316	2349	3141
KAJHFFJL_00026	contig-100_2316	3137	4262
KAJHFFJL_00027	contig-100_2577	75	1017
KAJHFFJL_00028	contig-100_2577	861	1350
KAJHFFJL_00029	contig-100_2577	1419	2784
KAJHFFJL_00030	contig-100_2577	2935	3619
KAJHFFJL_00031	contig-100_2697	953	1265
KAJHFFJL_00032	contig-100_2697	2175	2733
KAJHFFJL_00033	contig-100_2842	3292	3448
KAJHFFJL_00034	contig-100_2889	24	2517
KAJHFFJL_00035	contig-100_3130	234	960
KAJHFFJL_00036	contig-100_3130	1214	3119
KAJHFFJL_00037	contig-100_3184	1403	1670
KAJHFFJL_00039	contig-100_3215	1085	2423
KAJHFFJL_00040	contig-100_3215	2429	3005
KAJHFFJL_00041	contig-100_3222	12	276
KAJHFFJL_00042	contig-100_3222	307	1111
KAJHFFJL_00043	contig-100_3222	1178	1367
KAJHFFJL_00044	contig-100_3222	1630	1810
KAJHFFJL_00045	contig-100_3222	1910	2309
KAJHFFJL_00046	contig-100_3222	2362	2659
KAJHFFJL_00048	contig-100_3310	717	2163
KAJHFFJL_00049	contig-100_3310	2221	2878
KAJHFFJL_00050	contig-100_3323	294	1854
KAJHFFJL_00051	contig-100_3323	1877	2525
KAJHFFJL_00052	contig-100_3323	2661	2874
KAJHFFJL_00053	contig-100_3339	11	1097
KAJHFFJL_00054	contig-100_3359	612	1446
KAJHFFJL_00055	contig-100_3359	1442	2687
KAJHFFJL_00056	contig-100_3454	344	1511
KAJHFFJL_00057	contig-100_3454	1716	2820
KAJHFFJL_00058	contig-100_3461	729	1092
KAJHFFJL_00059	contig-100_3461	1158	1320
KAJHFFJL_00060	contig-100_3461	1316	2720
KAJHFFJL_00061	contig-100_3505	424	1210
KAJHFFJL_00062	contig-100_3505	1209	2367
KAJHFFJL_00063	contig-100_3512	1013	1610
KAJHFFJL_00064	contig-100_3512	1843	2449
KAJHFFJL_00065	contig-100_3545	294	786
KAJHFFJL_00066	contig-100_3545	1340	2645
KAJHFFJL_00067	contig-100_3555	678	945
KAJHFFJL_00068	contig-100_3555	1492	2443
KAJHFFJL_00069	contig-100_3555	2607	2742
KAJHFFJL_00070	contig-100_3559	51	495
KAJHFFJL_00071	contig-100_3559	483	1389
KAJHFFJL_00072	contig-100_3559	1401	2091
KAJHFFJL_00073	contig-100_3559	2173	2725
KAJHFFJL_00074	contig-100_3578	264	822
