GeneID	ContigID	Start	End
AJHHOIDG_01681	contig-100_1040	960	1722
AJHHOIDG_01682	contig-100_1040	1750	2617
AJHHOIDG_01683	contig-100_1040	2963	3338
AJHHOIDG_01684	contig-100_1040	3817	4654
AJHHOIDG_01685	contig-100_1040	4702	5737
AJHHOIDG_01686	contig-100_1040	5684	6017
AJHHOIDG_01687	contig-100_1040	6540	7185
AJHHOIDG_01688	contig-100_1040	7484	10880
AJHHOIDG_01689	contig-100_1040	11508	11787
AJHHOIDG_01690	contig-100_1040	11789	12386
AJHHOIDG_01691	contig-100_1040	12540	12861
AJHHOIDG_01692	contig-100_1068	481	970
AJHHOIDG_01693	contig-100_1068	950	2084
AJHHOIDG_01694	contig-100_1068	2085	2817
AJHHOIDG_01695	contig-100_1068	2816	3080
AJHHOIDG_01696	contig-100_1068	3076	3760
AJHHOIDG_01697	contig-100_1068	3752	5555
AJHHOIDG_01698	contig-100_1068	5686	5971
AJHHOIDG_01699	contig-100_1068	5955	7416
AJHHOIDG_01700	contig-100_1068	7402	8416
AJHHOIDG_01701	contig-100_1068	8416	9004
AJHHOIDG_01702	contig-100_1068	9005	10535
AJHHOIDG_01703	contig-100_1068	10552	11791
AJHHOIDG_01704	contig-100_1068	12248	12698
AJHHOIDG_01705	contig-100_1082	208	3307
AJHHOIDG_01706	contig-100_1082	3299	4373
AJHHOIDG_01707	contig-100_1082	4612	5641
AJHHOIDG_01708	contig-100_1082	5671	6883
AJHHOIDG_01709	contig-100_1082	6904	7651
AJHHOIDG_01710	contig-100_1082	7794	8943
AJHHOIDG_01711	contig-100_1082	8956	9985
AJHHOIDG_01712	contig-100_1082	10026	10338
AJHHOIDG_01713	contig-100_1082	10425	11301
AJHHOIDG_01714	contig-100_1082	11297	11912
AJHHOIDG_01715	contig-100_1082	11904	12222
AJHHOIDG_01716	contig-100_1093	39	657
AJHHOIDG_01717	contig-100_1093	634	1855
AJHHOIDG_01718	contig-100_1093	2198	3872
AJHHOIDG_01719	contig-100_1093	4053	5031
AJHHOIDG_01720	contig-100_1093	5410	7684
AJHHOIDG_01721	contig-100_1093	8155	8839
AJHHOIDG_01722	contig-100_1093	8835	10170
AJHHOIDG_01723	contig-100_1093	10269	11130
AJHHOIDG_01724	contig-100_1093	11383	12169
AJHHOIDG_00001	contig-100_111	203	1178
AJHHOIDG_00002	contig-100_111	1214	1691
AJHHOIDG_00003	contig-100_111	1674	2070
AJHHOIDG_00004	contig-100_111	2103	3012
AJHHOIDG_00005	contig-100_111	3071	3845
AJHHOIDG_00006	contig-100_111	4202	5108
AJHHOIDG_00007	contig-100_111	5109	7191
AJHHOIDG_00008	contig-100_111	7430	9284
AJHHOIDG_00009	contig-100_111	9296	10412
AJHHOIDG_00010	contig-100_111	10754	11453
AJHHOIDG_00011	contig-100_111	11449	12577
AJHHOIDG_00012	contig-100_111	12871	14107
AJHHOIDG_00013	contig-100_111	14266	16879
AJHHOIDG_00014	contig-100_111	16955	17144
AJHHOIDG_00015	contig-100_111	17254	20602
AJHHOIDG_00016	contig-100_111	20731	21691
AJHHOIDG_00017	contig-100_111	21892	23653
AJHHOIDG_00018	contig-100_111	23916	24381
AJHHOIDG_00019	contig-100_111	24392	25283
AJHHOIDG_00020	contig-100_111	25482	25956
AJHHOIDG_00021	contig-100_111	26047	26935
AJHHOIDG_00022	contig-100_111	27016	27370
AJHHOIDG_00023	contig-100_111	27382	28123
AJHHOIDG_00024	contig-100_111	28119	28716
AJHHOIDG_00025	contig-100_111	28715	29447
AJHHOIDG_00026	contig-100_111	29773	30010
AJHHOIDG_00027	contig-100_111	30037	31099
AJHHOIDG_00028	contig-100_111	31064	32519
AJHHOIDG_00029	contig-100_111	32637	33279
AJHHOIDG_00030	contig-100_111	33349	34036
AJHHOIDG_00031	contig-100_111	34115	35357
AJHHOIDG_00032	contig-100_111	35446	36757
AJHHOIDG_00033	contig-100_111	36998	37274
AJHHOIDG_00034	contig-100_111	37394	38657
AJHHOIDG_00035	contig-100_111	38723	39539
AJHHOIDG_00036	contig-100_111	39897	40986
AJHHOIDG_00037	contig-100_111	41220	42618
AJHHOIDG_00038	contig-100_111	43147	43939
AJHHOIDG_00039	contig-100_111	44341	45202
AJHHOIDG_00040	contig-100_111	45295	45847
AJHHOIDG_00041	contig-100_111	45794	47018
AJHHOIDG_00042	contig-100_111	47029	48265
AJHHOIDG_00043	contig-100_111	48433	48988
AJHHOIDG_00044	contig-100_111	49005	49959
AJHHOIDG_00045	contig-100_111	50178	50907
AJHHOIDG_00046	contig-100_111	51280	52150
AJHHOIDG_00047	contig-100_111	52697	53102
AJHHOIDG_00048	contig-100_111	53394	53952
AJHHOIDG_00049	contig-100_111	54370	54682
AJHHOIDG_00050	contig-100_111	55128	56610
AJHHOIDG_00051	contig-100_111	57186	58722
AJHHOIDG_00052	contig-100_111	58739	59111
AJHHOIDG_00053	contig-100_111	59126	59846
AJHHOIDG_00054	contig-100_111	60044	61106
AJHHOIDG_00055	contig-100_111	61757	62336
AJHHOIDG_00056	contig-100_111	62612	63077
AJHHOIDG_00057	contig-100_111	63519	64011
AJHHOIDG_00058	contig-100_111	64159	65395
AJHHOIDG_00059	contig-100_111	65453	66392
AJHHOIDG_00060	contig-100_111	66493	66607
AJHHOIDG_00061	contig-100_111	66793	67291
AJHHOIDG_00062	contig-100_111	67733	68117
AJHHOIDG_00063	contig-100_111	68097	68973
AJHHOIDG_00064	contig-100_111	68962	69667
AJHHOIDG_00065	contig-100_111	70194	71634
