GeneID	ContigID	Start	End
IKDBKJGE_00144	contig-100_1158	176	1358
IKDBKJGE_00145	contig-100_1158	1354	3904
IKDBKJGE_00146	contig-100_1158	3917	4130
IKDBKJGE_00147	contig-100_1158	4359	5112
IKDBKJGE_00148	contig-100_1158	5186	5525
IKDBKJGE_00149	contig-100_1158	5570	5753
IKDBKJGE_00150	contig-100_1158	6085	6319
IKDBKJGE_00151	contig-100_1158	6432	7584
IKDBKJGE_00152	contig-100_1158	7670	8012
IKDBKJGE_00153	contig-100_1158	8008	8569
IKDBKJGE_00154	contig-100_1158	8513	8918
IKDBKJGE_00155	contig-100_1158	9148	9598
IKDBKJGE_00156	contig-100_1158	9594	10956
IKDBKJGE_00157	contig-100_1208	96	552
IKDBKJGE_00158	contig-100_1208	1119	5904
IKDBKJGE_00159	contig-100_1208	5938	7135
IKDBKJGE_00160	contig-100_1208	7075	7192
IKDBKJGE_00161	contig-100_1208	7424	8072
IKDBKJGE_00162	contig-100_1208	8233	8746
IKDBKJGE_00163	contig-100_1208	8882	9299
IKDBKJGE_00164	contig-100_1208	9298	9643
IKDBKJGE_00165	contig-100_1208	10602	10956
IKDBKJGE_00166	contig-100_1248	125	788
IKDBKJGE_00167	contig-100_1248	802	1138
IKDBKJGE_00168	contig-100_1248	1088	1277
IKDBKJGE_00169	contig-100_1248	1771	2026
IKDBKJGE_00170	contig-100_1248	1997	2381
IKDBKJGE_00171	contig-100_1248	2536	3505
IKDBKJGE_00172	contig-100_1248	3552	4335
IKDBKJGE_00173	contig-100_1248	4525	5122
IKDBKJGE_00174	contig-100_1248	5168	5849
IKDBKJGE_00175	contig-100_1248	6383	7154
IKDBKJGE_00176	contig-100_1248	7564	8326
IKDBKJGE_00177	contig-100_1248	8759	9419
IKDBKJGE_00178	contig-100_1248	9373	9496
IKDBKJGE_00179	contig-100_1248	9489	10083
IKDBKJGE_00180	contig-100_1248	10079	10511
IKDBKJGE_00181	contig-100_1416	435	663
IKDBKJGE_00182	contig-100_1416	666	1194
IKDBKJGE_00183	contig-100_1416	1348	1537
IKDBKJGE_00184	contig-100_1416	1626	1815
IKDBKJGE_00185	contig-100_1416	1852	2872
IKDBKJGE_00186	contig-100_1416	2868	3552
IKDBKJGE_00187	contig-100_1416	3651	4548
IKDBKJGE_00188	contig-100_1416	4606	5512
IKDBKJGE_00189	contig-100_1416	5564	6089
IKDBKJGE_00190	contig-100_1416	6140	6551
IKDBKJGE_00191	contig-100_1416	6551	8171
IKDBKJGE_00192	contig-100_1416	8186	8516
IKDBKJGE_00193	contig-100_1430	56	233
IKDBKJGE_00194	contig-100_1430	364	586
IKDBKJGE_00195	contig-100_1430	582	1464
IKDBKJGE_00196	contig-100_1430	1718	2114
IKDBKJGE_00197	contig-100_1430	2106	2496
IKDBKJGE_00198	contig-100_1430	2532	3177
IKDBKJGE_00199	contig-100_1430	3173	3758
IKDBKJGE_00200	contig-100_1430	3924	4617
IKDBKJGE_00201	contig-100_1430	4618	5599
IKDBKJGE_00202	contig-100_1430	5622	8241
IKDBKJGE_00203	contig-100_1558	65	4208
IKDBKJGE_00204	contig-100_1558	4204	5665
IKDBKJGE_00205	contig-100_1558	5664	7464
IKDBKJGE_00206	contig-100_1558	7460	7844
IKDBKJGE_00207	contig-100_1653	1282	1375
IKDBKJGE_00208	contig-100_1653	1499	2333
IKDBKJGE_00209	contig-100_1653	2325	5082
IKDBKJGE_00210	contig-100_1653	5160	7149
IKDBKJGE_00211	contig-100_1670	1208	1328
IKDBKJGE_00212	contig-100_1670	1377	2613
IKDBKJGE_00213	contig-100_1670	2893	3154
IKDBKJGE_00214	contig-100_1670	3283	3463
IKDBKJGE_00215	contig-100_1670	3495	3663
IKDBKJGE_00216	contig-100_1670	5342	6578
IKDBKJGE_00217	contig-100_1908	103	280
IKDBKJGE_00218	contig-100_1908	532	712
IKDBKJGE_00219	contig-100_1908	964	2242
IKDBKJGE_00220	contig-100_1908	2290	2719
IKDBKJGE_00221	contig-100_1908	3398	3650
IKDBKJGE_00222	contig-100_1908	3717	4152
IKDBKJGE_00223	contig-100_1908	4160	5144
IKDBKJGE_00224	contig-100_1908	5167	5776
IKDBKJGE_00225	contig-100_2000	109	829
IKDBKJGE_00226	contig-100_2000	971	1361
IKDBKJGE_00227	contig-100_2000	2037	2892
IKDBKJGE_00228	contig-100_2000	3028	4021
IKDBKJGE_00229	contig-100_2000	4692	5412
IKDBKJGE_00230	contig-100_2089	481	1438
IKDBKJGE_00231	contig-100_2089	1511	1895
IKDBKJGE_00232	contig-100_2089	1891	3850
IKDBKJGE_00233	contig-100_2089	4018	4237
IKDBKJGE_00234	contig-100_2089	4272	4554
IKDBKJGE_00235	contig-100_2089	4645	4987
IKDBKJGE_00236	contig-100_2178	21	312
IKDBKJGE_00237	contig-100_2178	305	725
IKDBKJGE_00238	contig-100_2178	820	1243
IKDBKJGE_00239	contig-100_2178	1266	1743
IKDBKJGE_00240	contig-100_2178	1700	2105
IKDBKJGE_00241	contig-100_2178	2097	2295
