GeneID	ContigID	Start	End
EAOCPAFP_00001	contig-100_110	1193	2270
EAOCPAFP_00002	contig-100_110	2262	4392
EAOCPAFP_00003	contig-100_110	4456	5308
EAOCPAFP_00004	contig-100_110	5304	6513
EAOCPAFP_00005	contig-100_110	6562	7534
EAOCPAFP_00006	contig-100_110	8174	9665
EAOCPAFP_00007	contig-100_110	9725	10700
EAOCPAFP_00008	contig-100_110	10812	11886
EAOCPAFP_00009	contig-100_110	11966	12950
EAOCPAFP_00010	contig-100_110	13247	14243
EAOCPAFP_00011	contig-100_110	14421	15675
EAOCPAFP_00012	contig-100_110	15678	16590
EAOCPAFP_00013	contig-100_110	16605	17040
EAOCPAFP_00014	contig-100_110	17036	17702
EAOCPAFP_00015	contig-100_110	17988	19083
EAOCPAFP_00016	contig-100_110	19350	19995
EAOCPAFP_00017	contig-100_110	20096	20990
EAOCPAFP_00018	contig-100_110	21087	22152
EAOCPAFP_00019	contig-100_110	22154	23606
EAOCPAFP_00020	contig-100_110	23620	25420
EAOCPAFP_00021	contig-100_110	25416	26883
EAOCPAFP_00022	contig-100_110	27002	28451
EAOCPAFP_00023	contig-100_110	28450	29359
EAOCPAFP_00024	contig-100_110	29392	30892
EAOCPAFP_00025	contig-100_110	30905	31367
EAOCPAFP_00026	contig-100_110	31470	32448
EAOCPAFP_00027	contig-100_110	32905	34456
EAOCPAFP_00028	contig-100_110	34648	36298
EAOCPAFP_00029	contig-100_110	36710	37832
EAOCPAFP_00030	contig-100_110	37884	38331
EAOCPAFP_00031	contig-100_110	38344	39283
EAOCPAFP_00032	contig-100_110	39447	41055
EAOCPAFP_00033	contig-100_110	41051	42155
EAOCPAFP_00034	contig-100_110	42187	42538
EAOCPAFP_00035	contig-100_110	42635	43643
EAOCPAFP_00036	contig-100_110	43635	44541
EAOCPAFP_00037	contig-100_110	44542	45364
EAOCPAFP_00038	contig-100_110	45360	46218
EAOCPAFP_00039	contig-100_110	46230	47334
EAOCPAFP_00040	contig-100_110	47330	48428
EAOCPAFP_00041	contig-100_110	48800	49994
EAOCPAFP_00042	contig-100_110	49993	50968
EAOCPAFP_00043	contig-100_110	51455	52412
EAOCPAFP_00044	contig-100_110	53202	53598
EAOCPAFP_00045	contig-100_110	53594	53834
EAOCPAFP_00046	contig-100_110	54037	55219
EAOCPAFP_00047	contig-100_110	55215	56325
EAOCPAFP_00048	contig-100_110	56321	57083
EAOCPAFP_00049	contig-100_110	57057	57681
EAOCPAFP_00050	contig-100_110	57750	58296
EAOCPAFP_00051	contig-100_110	58292	58970
EAOCPAFP_00052	contig-100_110	58966	59914
EAOCPAFP_00053	contig-100_110	60136	60880
EAOCPAFP_00054	contig-100_110	61238	61685
EAOCPAFP_00055	contig-100_110	61688	63878
EAOCPAFP_00056	contig-100_110	64094	64718
EAOCPAFP_00057	contig-100_110	64847	66026
EAOCPAFP_00058	contig-100_110	66090	66960
EAOCPAFP_00059	contig-100_110	66964	67948
EAOCPAFP_00060	contig-100_110	67944	68709
EAOCPAFP_00061	contig-100_110	68695	69415
EAOCPAFP_00062	contig-100_110	69430	70399
EAOCPAFP_00063	contig-100_110	70463	71189
EAOCPAFP_00064	contig-100_110	71335	73393
EAOCPAFP_00065	contig-100_110	73389	75111
EAOCPAFP_00066	contig-100_110	75172	76168
EAOCPAFP_00067	contig-100_110	76164	76740
EAOCPAFP_00068	contig-100_110	76761	78075
EAOCPAFP_00069	contig-100_110	78169	79210
EAOCPAFP_00070	contig-100_110	79229	80312
EAOCPAFP_00071	contig-100_110	80318	81557
EAOCPAFP_00072	contig-100_110	81806	82598
EAOCPAFP_00073	contig-100_110	82905	85467
EAOCPAFP_00074	contig-100_110	85587	86472
EAOCPAFP_00075	contig-100_110	86500	87433
EAOCPAFP_00076	contig-100_110	87453	88203
EAOCPAFP_00077	contig-100_110	88513	89560
EAOCPAFP_00078	contig-100_110	89617	91258
EAOCPAFP_00079	contig-100_110	91827	93081
EAOCPAFP_00080	contig-100_110	93097	93400
EAOCPAFP_00081	contig-100_110	93396	96387
EAOCPAFP_00082	contig-100_110	96397	96952
EAOCPAFP_00083	contig-100_112	702	1899
EAOCPAFP_00084	contig-100_112	1895	2393
EAOCPAFP_00085	contig-100_112	2379	3345
EAOCPAFP_00086	contig-100_112	3337	4339
EAOCPAFP_00087	contig-100_112	4335	5454
EAOCPAFP_00088	contig-100_112	5455	6316
EAOCPAFP_00089	contig-100_112	6331	7273
EAOCPAFP_00090	contig-100_112	7340	8870
EAOCPAFP_00091	contig-100_112	9092	9893
EAOCPAFP_00092	contig-100_112	10041	10932
EAOCPAFP_00093	contig-100_112	10950	12435
EAOCPAFP_00094	contig-100_112	12483	13527
EAOCPAFP_00095	contig-100_112	13549	14548
EAOCPAFP_00096	contig-100_112	14579	16037
EAOCPAFP_00097	contig-100_112	16153	17473
EAOCPAFP_00098	contig-100_112	17502	18321
EAOCPAFP_00099	contig-100_112	18320	19208
EAOCPAFP_00100	contig-100_112	19308	20235
EAOCPAFP_00101	contig-100_112	20291	21308
EAOCPAFP_00102	contig-100_112	21304	22210
EAOCPAFP_00103	contig-100_112	22299	23829
EAOCPAFP_00104	contig-100_112	23843	24833
EAOCPAFP_00105	contig-100_112	24916	25405
EAOCPAFP_00106	contig-100_112	25415	26900
EAOCPAFP_00107	contig-100_112	26957	27866
EAOCPAFP_00108	contig-100_112	27878	29672
EAOCPAFP_00109	contig-100_112	29801	30506
EAOCPAFP_00110	contig-100_112	30502	31375
EAOCPAFP_00111	contig-100_112	31505	32492
EAOCPAFP_00112	contig-100_112	32564	34046
EAOCPAFP_00113	contig-100_112	34122	34551
EAOCPAFP_00114	contig-100_112	34561	36037
EAOCPAFP_00115	contig-100_112	36056	36962
EAOCPAFP_00116	contig-100_112	36958	37708
EAOCPAFP_00117	contig-100_112	38247	38355
EAOCPAFP_00118	contig-100_112	38351	38900
EAOCPAFP_00119	contig-100_112	39000	39339
EAOCPAFP_00120	contig-100_112	39893	40574
EAOCPAFP_00121	contig-100_112	41086	42055
EAOCPAFP_00122	contig-100_112	42227	43016
EAOCPAFP_00123	contig-100_112	43094	44207
EAOCPAFP_00124	contig-100_112	44255	45545
EAOCPAFP_00125	contig-100_112	45544	46087
EAOCPAFP_00126	contig-100_112	46083	46905
EAOCPAFP_00127	contig-100_112	46971	47913
EAOCPAFP_00128	contig-100_112	47982	49161
EAOCPAFP_00129	contig-100_112	49198	50806
EAOCPAFP_00130	contig-100_112	50820	52248
EAOCPAFP_00131	contig-100_112	52285	53278
EAOCPAFP_00132	contig-100_112	53559	54666
EAOCPAFP_00133	contig-100_112	54710	56006
EAOCPAFP_00134	contig-100_112	56002	56542
EAOCPAFP_00135	contig-100_112	56717	57881
EAOCPAFP_00136	contig-100_112	57922	58735
EAOCPAFP_00137	contig-100_112	58909	59878
EAOCPAFP_00138	contig-100_112	59909	60506
EAOCPAFP_00139	contig-100_112	60702	61962
EAOCPAFP_00140	contig-100_112	62111	63143
EAOCPAFP_00141	contig-100_112	63144	64014
EAOCPAFP_00142	contig-100_112	64013	64688
EAOCPAFP_00143	contig-100_112	64680	65403
EAOCPAFP_00144	contig-100_112	65474	66665
EAOCPAFP_00145	contig-100_112	66733	67954
EAOCPAFP_00146	contig-100_112	67966	69352
EAOCPAFP_00147	contig-100_112	69486	70527
EAOCPAFP_00148	contig-100_112	70548	71121
EAOCPAFP_00149	contig-100_112	71268	72546
EAOCPAFP_00150	contig-100_112	72547	74017
EAOCPAFP_00151	contig-100_112	74098	75055
EAOCPAFP_00152	contig-100_112	75519	75936
EAOCPAFP_00153	contig-100_112	75953	77492
EAOCPAFP_00154	contig-100_112	77537	78914
EAOCPAFP_00155	contig-100_112	79124	80060
EAOCPAFP_00156	contig-100_112	80135	82559
EAOCPAFP_00157	contig-100_112	82705	83467
EAOCPAFP_00158	contig-100_112	83470	84220
EAOCPAFP_00159	contig-100_112	84285	86652
EAOCPAFP_00160	contig-100_112	86676	88671
EAOCPAFP_00161	contig-100_112	88667	89696
EAOCPAFP_00162	contig-100_112	89771	90719
EAOCPAFP_00163	contig-100_112	90959	91766
EAOCPAFP_00164	contig-100_112	91762	94009
EAOCPAFP_00165	contig-100_112	94048	94654
EAOCPAFP_00166	contig-100_112	94667	96056
EAOCPAFP_00167	contig-100_112	96059	96731
EAOCPAFP_00168	contig-100_484	4	277
EAOCPAFP_00169	contig-100_484	548	1859
EAOCPAFP_00170	contig-100_484	1851	2382
EAOCPAFP_00171	contig-100_484	2458	3433
EAOCPAFP_00172	contig-100_484	3744	4545
EAOCPAFP_00173	contig-100_484	5187	5787
EAOCPAFP_00174	contig-100_484	5860	6475
EAOCPAFP_00175	contig-100_484	6488	7316
EAOCPAFP_00176	contig-100_484	7409	8462
EAOCPAFP_00177	contig-100_484	8466	9084
EAOCPAFP_00178	contig-100_484	9080	10352
EAOCPAFP_00179	contig-100_484	10366	11107
EAOCPAFP_00180	contig-100_484	11103	12252
EAOCPAFP_00181	contig-100_484	12388	13012
EAOCPAFP_00182	contig-100_484	13298	14060
EAOCPAFP_00183	contig-100_484	14056	14818
EAOCPAFP_00184	contig-100_484	14860	16021
EAOCPAFP_00185	contig-100_484	16022	16808
EAOCPAFP_00186	contig-100_484	16833	17682
EAOCPAFP_00187	contig-100_484	17802	18759
EAOCPAFP_00188	contig-100_484	19256	20219
EAOCPAFP_00189	contig-100_484	20260	20764
EAOCPAFP_00190	contig-100_484	20967	22464
EAOCPAFP_00191	contig-100_484	22721	24320
EAOCPAFP_00192	contig-100_484	24399	25218
EAOCPAFP_00193	contig-100_484	25298	25862
EAOCPAFP_00194	contig-100_484	25988	26729
EAOCPAFP_00195	contig-100_484	26729	27737
EAOCPAFP_00196	contig-100_484	27760	29011
EAOCPAFP_00197	contig-100_484	29050	30046
EAOCPAFP_00198	contig-100_601	94	775
EAOCPAFP_00199	contig-100_601	778	2191
EAOCPAFP_00200	contig-100_601	2213	3098
EAOCPAFP_00201	contig-100_601	3146	4712
EAOCPAFP_00202	contig-100_601	4708	5833
EAOCPAFP_00203	contig-100_601	5952	6615
EAOCPAFP_00204	contig-100_601	6624	7398
EAOCPAFP_00205	contig-100_601	7394	8207
EAOCPAFP_00206	contig-100_601	8408	9353
EAOCPAFP_00207	contig-100_601	9475	10510
EAOCPAFP_00208	contig-100_601	10506	12555
EAOCPAFP_00209	contig-100_601	12551	13433
EAOCPAFP_00210	contig-100_601	13440	15891
EAOCPAFP_00211	contig-100_601	15984	16743
EAOCPAFP_00212	contig-100_601	16742	17672
EAOCPAFP_00213	contig-100_601	17673	18576
EAOCPAFP_00214	contig-100_601	18617	19508
EAOCPAFP_00215	contig-100_601	19755	20508
EAOCPAFP_00216	contig-100_601	20500	21862
EAOCPAFP_00217	contig-100_601	21863	23240
EAOCPAFP_00218	contig-100_601	23243	24392
