GeneID	ContigID	Start	End
MJOADFBA_00093	contig-100_121	438	1446
MJOADFBA_00094	contig-100_121	1466	2156
MJOADFBA_00095	contig-100_121	2268	2424
MJOADFBA_00096	contig-100_121	2729	3254
MJOADFBA_00097	contig-100_121	3263	3614
MJOADFBA_00098	contig-100_121	3619	3952
MJOADFBA_00099	contig-100_121	3982	4423
MJOADFBA_00100	contig-100_121	4727	6248
MJOADFBA_00101	contig-100_121	6279	6969
MJOADFBA_00102	contig-100_121	7178	8567
MJOADFBA_00103	contig-100_121	8818	9544
MJOADFBA_00104	contig-100_121	9625	10447
MJOADFBA_00105	contig-100_121	10462	11593
MJOADFBA_00106	contig-100_121	11733	12369
MJOADFBA_00107	contig-100_121	12858	14268
MJOADFBA_00108	contig-100_121	14412	15165
MJOADFBA_00109	contig-100_121	15217	15844
MJOADFBA_00110	contig-100_121	16116	16329
MJOADFBA_00111	contig-100_121	16453	17629
MJOADFBA_00112	contig-100_121	17712	18051
MJOADFBA_00114	contig-100_121	19018	19798
MJOADFBA_00115	contig-100_121	19845	20595
MJOADFBA_00116	contig-100_121	20739	22083
MJOADFBA_00117	contig-100_121	22296	23847
MJOADFBA_00118	contig-100_121	24071	24761
MJOADFBA_00119	contig-100_121	24881	25655
MJOADFBA_00120	contig-100_121	26253	29076
MJOADFBA_00121	contig-100_121	29175	30120
MJOADFBA_00122	contig-100_121	30232	31060
MJOADFBA_00123	contig-100_121	31070	31943
MJOADFBA_00124	contig-100_121	31970	32726
MJOADFBA_00125	contig-100_121	32745	33447
MJOADFBA_00126	contig-100_121	33514	34204
MJOADFBA_00127	contig-100_121	34225	35095
MJOADFBA_00128	contig-100_121	35054	35846
MJOADFBA_00129	contig-100_121	35842	36625
MJOADFBA_00130	contig-100_121	36643	37588
MJOADFBA_00131	contig-100_121	37610	39431
MJOADFBA_00132	contig-100_121	39681	40671
MJOADFBA_00133	contig-100_121	40792	41455
MJOADFBA_00134	contig-100_121	41589	43671
MJOADFBA_00135	contig-100_121	43699	44788
MJOADFBA_00136	contig-100_121	44888	46469
MJOADFBA_00137	contig-100_121	46620	46950
MJOADFBA_00138	contig-100_121	47203	48382
MJOADFBA_00139	contig-100_121	48615	49524
MJOADFBA_00140	contig-100_121	49732	52339
MJOADFBA_00141	contig-100_121	52526	55265
MJOADFBA_00142	contig-100_121	55285	56209
MJOADFBA_00143	contig-100_121	56600	57386
MJOADFBA_00144	contig-100_121	57463	58156
MJOADFBA_00145	contig-100_121	58238	58730
MJOADFBA_00146	contig-100_121	58751	60035
MJOADFBA_00147	contig-100_121	60071	60524
MJOADFBA_00148	contig-100_121	60557	61784
MJOADFBA_00149	contig-100_121	61860	62445
