GeneID	ContigID	Start	End
DJPNEMIB_00243	contig-100_1086	199	328
DJPNEMIB_00244	contig-100_1086	834	2052
DJPNEMIB_00245	contig-100_1086	2048	3092
DJPNEMIB_00246	contig-100_1086	3191	3518
DJPNEMIB_00247	contig-100_1086	3575	3899
DJPNEMIB_00248	contig-100_1086	3914	4049
DJPNEMIB_00249	contig-100_1086	4278	5106
DJPNEMIB_00250	contig-100_1086	5912	7193
DJPNEMIB_00251	contig-100_1086	7189	8194
DJPNEMIB_00252	contig-100_1086	8306	9164
DJPNEMIB_00253	contig-100_1086	9286	9457
DJPNEMIB_00254	contig-100_1086	9447	9675
DJPNEMIB_00255	contig-100_1086	9705	10017
DJPNEMIB_00256	contig-100_1086	10647	11376
DJPNEMIB_00257	contig-100_1086	11512	12445
DJPNEMIB_00258	contig-100_1223	182	428
DJPNEMIB_00259	contig-100_1223	428	2795
DJPNEMIB_00260	contig-100_1223	2808	4260
DJPNEMIB_00261	contig-100_1223	4672	4882
DJPNEMIB_00262	contig-100_1223	5702	5924
DJPNEMIB_00263	contig-100_1223	5920	7372
DJPNEMIB_00264	contig-100_1223	7385	8780
DJPNEMIB_00265	contig-100_1223	8792	9263
DJPNEMIB_00266	contig-100_1223	9287	9572
DJPNEMIB_00267	contig-100_1223	10343	10574
DJPNEMIB_00268	contig-100_1353	16	631
DJPNEMIB_00269	contig-100_1353	643	1126
DJPNEMIB_00270	contig-100_1353	1324	1489
DJPNEMIB_00271	contig-100_1353	1703	1904
DJPNEMIB_00272	contig-100_1353	2517	4500
DJPNEMIB_00273	contig-100_1353	4496	5447
DJPNEMIB_00274	contig-100_1353	5443	6811
DJPNEMIB_00275	contig-100_1353	6848	7670
DJPNEMIB_00276	contig-100_1353	7802	7988
DJPNEMIB_00277	contig-100_1353	8285	8459
DJPNEMIB_00278	contig-100_1353	8478	8802
DJPNEMIB_00279	contig-100_1353	9074	9329
DJPNEMIB_00280	contig-100_1377	226	1012
DJPNEMIB_00281	contig-100_1377	1023	2208
DJPNEMIB_00282	contig-100_1377	2211	3423
DJPNEMIB_00283	contig-100_1377	3547	4573
DJPNEMIB_00284	contig-100_1377	5239	6061
DJPNEMIB_00285	contig-100_1377	6206	7439
DJPNEMIB_00286	contig-100_1377	7447	8767
DJPNEMIB_00287	contig-100_1377	8947	9175
DJPNEMIB_00288	contig-100_1377	9060	9306
DJPNEMIB_00289	contig-100_1393	37	358
DJPNEMIB_00290	contig-100_1393	1220	1376
DJPNEMIB_00291	contig-100_1393	1478	2438
DJPNEMIB_00292	contig-100_1393	2446	3778
DJPNEMIB_00293	contig-100_1393	3765	6069
DJPNEMIB_00294	contig-100_1393	5932	6205
