GeneID	ContigID	Start	End
PGJMADEG_01604	contig-100_1007	507	1497
PGJMADEG_01605	contig-100_1007	1779	3159
PGJMADEG_01606	contig-100_1007	3145	3607
PGJMADEG_01607	contig-100_1007	3798	4062
PGJMADEG_01608	contig-100_1007	4118	4940
PGJMADEG_01609	contig-100_1007	5195	6491
PGJMADEG_01610	contig-100_1007	6670	8425
PGJMADEG_01612	contig-100_1007	8866	9205
PGJMADEG_01613	contig-100_1007	9218	9806
PGJMADEG_01614	contig-100_1007	9798	9996
PGJMADEG_01615	contig-100_1007	10277	11531
PGJMADEG_01616	contig-100_1007	11520	12711
PGJMADEG_01617	contig-100_1007	12876	13470
PGJMADEG_01618	contig-100_1021	80	746
PGJMADEG_01619	contig-100_1021	746	860
PGJMADEG_01620	contig-100_1021	893	3317
PGJMADEG_01621	contig-100_1021	3579	4890
PGJMADEG_01622	contig-100_1021	5012	5669
PGJMADEG_01623	contig-100_1021	5708	7079
PGJMADEG_01624	contig-100_1021	7102	8185
PGJMADEG_01626	contig-100_1021	8510	9695
PGJMADEG_01628	contig-100_1021	9898	10126
PGJMADEG_01629	contig-100_1021	10155	10725
PGJMADEG_01630	contig-100_1021	10791	11220
PGJMADEG_01631	contig-100_1021	11271	11973
PGJMADEG_01632	contig-100_1021	11994	12498
PGJMADEG_01633	contig-100_1021	12656	13031
PGJMADEG_01634	contig-100_1024	19	1225
PGJMADEG_01635	contig-100_1024	1234	2173
PGJMADEG_01636	contig-100_1024	2176	3391
PGJMADEG_01637	contig-100_1024	3601	4618
PGJMADEG_01638	contig-100_1024	4784	6206
PGJMADEG_01639	contig-100_1024	6279	8967
PGJMADEG_01640	contig-100_1024	9004	10462
PGJMADEG_01641	contig-100_1024	10504	11026
PGJMADEG_01642	contig-100_1024	11145	12030
PGJMADEG_01643	contig-100_1024	12253	12481
PGJMADEG_01644	contig-100_1024	12547	13129
PGJMADEG_01645	contig-100_1026	385	622
PGJMADEG_01646	contig-100_1026	1330	1477
PGJMADEG_01647	contig-100_1026	1681	1942
PGJMADEG_01648	contig-100_1026	2180	4343
PGJMADEG_01649	contig-100_1026	4346	5711
PGJMADEG_01650	contig-100_1026	5852	6179
PGJMADEG_01651	contig-100_1026	6548	8141
PGJMADEG_01652	contig-100_1026	8218	9886
PGJMADEG_01653	contig-100_1026	10105	11002
PGJMADEG_01654	contig-100_1026	11264	12563
PGJMADEG_01655	contig-100_1026	12653	13229
PGJMADEG_01656	contig-100_1032	41	605
PGJMADEG_01657	contig-100_1032	609	4134
PGJMADEG_01658	contig-100_1032	4166	5168
PGJMADEG_01659	contig-100_1032	5300	5945
PGJMADEG_01660	contig-100_1032	5970	6645
PGJMADEG_01661	contig-100_1032	6672	7365
PGJMADEG_01662	contig-100_1032	7432	9736
PGJMADEG_01663	contig-100_1032	9806	11132
PGJMADEG_01664	contig-100_1032	11128	12463
PGJMADEG_01665	contig-100_1032	12746	13298
PGJMADEG_01666	contig-100_1035	158	284
PGJMADEG_01667	contig-100_1035	298	1078
PGJMADEG_01668	contig-100_1035	1114	2086
PGJMADEG_01669	contig-100_1035	2200	2986
PGJMADEG_01670	contig-100_1035	2992	4171
PGJMADEG_01671	contig-100_1035	4296	4761
PGJMADEG_01672	contig-100_1035	4833	5700
PGJMADEG_01673	contig-100_1035	5909	7199
PGJMADEG_01674	contig-100_1035	7176	7962
PGJMADEG_01675	contig-100_1035	8401	10405
PGJMADEG_01676	contig-100_1035	10896	12756
PGJMADEG_01677	contig-100_1043	485	3605
PGJMADEG_01678	contig-100_1043	3620	4781
PGJMADEG_01679	contig-100_1043	4773	7335
PGJMADEG_01680	contig-100_1043	7536	7905
PGJMADEG_01681	contig-100_1043	8204	9167
PGJMADEG_01682	contig-100_1043	9349	10666
PGJMADEG_01683	contig-100_1043	10821	11733
PGJMADEG_01684	contig-100_1043	11735	12485
PGJMADEG_01685	contig-100_1043	12451	13087
PGJMADEG_01686	contig-100_1044	218	533
PGJMADEG_01687	contig-100_1044	596	2516
PGJMADEG_01688	contig-100_1044	2549	3149
PGJMADEG_01689	contig-100_1044	3256	3778
PGJMADEG_01690	contig-100_1044	3784	4660
PGJMADEG_01691	contig-100_1044	4771	5140
PGJMADEG_01692	contig-100_1044	5153	5693
PGJMADEG_01693	contig-100_1044	5766	6342
PGJMADEG_01694	contig-100_1044	6363	7407
PGJMADEG_01695	contig-100_1044	7417	10069
PGJMADEG_01696	contig-100_1044	10087	11431
PGJMADEG_01697	contig-100_1044	11646	12396
PGJMADEG_01698	contig-100_1044	12455	12899
PGJMADEG_01699	contig-100_1083	15	777
