GeneID	ContigID	Start	End
ONFEDMPB_00001	contig-100_2113	1	481
ONFEDMPB_00002	contig-100_2113	619	2356
ONFEDMPB_00003	contig-100_2113	2357	4082
ONFEDMPB_00004	contig-100_2113	4121	4724
ONFEDMPB_00005	contig-100_2113	4723	4999
ONFEDMPB_00006	contig-100_2232	58	451
ONFEDMPB_00007	contig-100_2232	447	1098
ONFEDMPB_00008	contig-100_2232	1094	1277
ONFEDMPB_00009	contig-100_2232	1322	1565
ONFEDMPB_00010	contig-100_2232	1566	2529
ONFEDMPB_00011	contig-100_2232	2541	2907
ONFEDMPB_00012	contig-100_2232	2922	3117
ONFEDMPB_00013	contig-100_2232	3097	3475
ONFEDMPB_00014	contig-100_2232	3479	4010
ONFEDMPB_00015	contig-100_2273	25	949
ONFEDMPB_00016	contig-100_2273	969	1671
ONFEDMPB_00017	contig-100_2273	1667	2336
ONFEDMPB_00018	contig-100_2273	2310	3669
ONFEDMPB_00019	contig-100_2273	3673	4477
ONFEDMPB_00020	contig-100_2359	1255	2494
ONFEDMPB_00021	contig-100_2359	2742	3606
ONFEDMPB_00022	contig-100_2359	3692	4166
ONFEDMPB_00023	contig-100_2370	95	1256
ONFEDMPB_00024	contig-100_2370	1327	1690
ONFEDMPB_00025	contig-100_2370	1723	4246
ONFEDMPB_00026	contig-100_2399	45	753
ONFEDMPB_00027	contig-100_2399	917	1241
ONFEDMPB_00028	contig-100_2399	1258	3037
ONFEDMPB_00029	contig-100_2399	3029	3140
ONFEDMPB_00030	contig-100_2399	4012	4204
ONFEDMPB_00031	contig-100_2471	67	2290
ONFEDMPB_00032	contig-100_2471	2290	2485
ONFEDMPB_00033	contig-100_2471	2580	3150
ONFEDMPB_00034	contig-100_2502	678	1164
ONFEDMPB_00035	contig-100_2502	1342	1717
ONFEDMPB_00036	contig-100_2502	1700	1943
ONFEDMPB_00037	contig-100_2502	2245	3853
ONFEDMPB_00038	contig-100_2551	54	450
ONFEDMPB_00039	contig-100_2551	446	1220
ONFEDMPB_00040	contig-100_2551	1203	1710
ONFEDMPB_00041	contig-100_2551	1818	1908
ONFEDMPB_00042	contig-100_2551	2132	2999
ONFEDMPB_00043	contig-100_2551	3065	3470
ONFEDMPB_00044	contig-100_2551	3483	3750
ONFEDMPB_00045	contig-100_2567	820	1879
ONFEDMPB_00046	contig-100_2567	2603	3806
ONFEDMPB_00047	contig-100_2568	39	1701
ONFEDMPB_00048	contig-100_2568	1710	2664
ONFEDMPB_00049	contig-100_2568	3028	3520
ONFEDMPB_00050	contig-100_2569	125	407
ONFEDMPB_00051	contig-100_2569	593	1052
ONFEDMPB_00052	contig-100_2569	1126	1792
ONFEDMPB_00053	contig-100_2569	1795	2656
ONFEDMPB_00054	contig-100_2569	2657	3359
ONFEDMPB_00055	contig-100_2571	12	231
ONFEDMPB_00056	contig-100_2571	320	1694
ONFEDMPB_00057	contig-100_2571	1686	2748
ONFEDMPB_00058	contig-100_2571	2748	3441
ONFEDMPB_00059	contig-100_2617	214	1786
ONFEDMPB_00060	contig-100_2617	1794	2088
ONFEDMPB_00061	contig-100_2617	2539	2953
ONFEDMPB_00062	contig-100_2617	3118	3463
ONFEDMPB_00063	contig-100_2652	19	466
ONFEDMPB_00064	contig-100_2652	455	908
ONFEDMPB_00065	contig-100_2652	897	1053
ONFEDMPB_00066	contig-100_2652	1240	1735
ONFEDMPB_00067	contig-100_2652	2145	3684
ONFEDMPB_00068	contig-100_2663	478	757
ONFEDMPB_00069	contig-100_2663	763	1012
ONFEDMPB_00070	contig-100_2663	1365	1665
ONFEDMPB_00071	contig-100_2663	1729	1990
ONFEDMPB_00072	contig-100_2663	2335	2539
ONFEDMPB_00073	contig-100_2663	2504	3158
ONFEDMPB_00074	contig-100_2663	3285	3675
ONFEDMPB_00075	contig-100_2675	194	593
ONFEDMPB_00076	contig-100_2675	667	1120
ONFEDMPB_00077	contig-100_2675	1116	1788
ONFEDMPB_00078	contig-100_2675	1789	2977
ONFEDMPB_00079	contig-100_2675	3185	3671
ONFEDMPB_00080	contig-100_2681	40	649
ONFEDMPB_00081	contig-100_2681	631	2065
ONFEDMPB_00082	contig-100_2681	2155	2440
ONFEDMPB_00083	contig-100_2681	2563	2935
ONFEDMPB_00084	contig-100_2681	2987	3317
ONFEDMPB_00085	contig-100_2703	266	746
ONFEDMPB_00086	contig-100_2703	1525	2794
ONFEDMPB_00087	contig-100_2703	2786	3536
ONFEDMPB_00088	contig-100_2723	1150	3166
ONFEDMPB_00089	contig-100_2723	3341	3581
ONFEDMPB_00090	contig-100_2754	537	987
ONFEDMPB_00091	contig-100_2754	1394	1886
ONFEDMPB_00092	contig-100_2754	2021	2450
ONFEDMPB_00093	contig-100_2754	2760	3228
ONFEDMPB_00094	contig-100_2754	3361	3562
ONFEDMPB_00095	contig-100_2758	1606	2725
ONFEDMPB_00096	contig-100_2758	2675	3131
ONFEDMPB_00097	contig-100_2758	3333	3546
ONFEDMPB_00098	contig-100_2812	304	568
ONFEDMPB_00099	contig-100_2812	692	1079
ONFEDMPB_00100	contig-100_2812	1078	2302
ONFEDMPB_00101	contig-100_2836	16	733
ONFEDMPB_00102	contig-100_2836	785	1757
ONFEDMPB_00103	contig-100_2885	1144	2203
ONFEDMPB_00104	contig-100_2885	2192	2798
ONFEDMPB_00105	contig-100_2885	2798	3152
ONFEDMPB_00106	contig-100_2986	301	1048
ONFEDMPB_00107	contig-100_2986	1094	1223
ONFEDMPB_00108	contig-100_2986	1247	2582
ONFEDMPB_00109	contig-100_2986	2581	3250
ONFEDMPB_00110	contig-100_3006	96	348
ONFEDMPB_00111	contig-100_3006	536	698
ONFEDMPB_00112	contig-100_3006	795	1713
ONFEDMPB_00113	contig-100_3006	1749	2994
ONFEDMPB_00114	contig-100_3006	3097	3244
ONFEDMPB_00115	contig-100_3020	1621	3169
ONFEDMPB_00116	contig-100_3031	903	1464
ONFEDMPB_00117	contig-100_3031	1516	2329
ONFEDMPB_00118	contig-100_3031	2331	2949
ONFEDMPB_00119	contig-100_3031	3048	3225
ONFEDMPB_00120	contig-100_3058	582	897
ONFEDMPB_00121	contig-100_3058	896	1343
ONFEDMPB_00122	contig-100_3058	1548	2295
ONFEDMPB_00123	contig-100_3058	2372	2564
ONFEDMPB_00124	contig-100_3058	2574	2850
ONFEDMPB_00125	contig-100_3092	254	524
ONFEDMPB_00126	contig-100_3092	572	779
ONFEDMPB_00127	contig-100_3092	781	991
ONFEDMPB_00128	contig-100_3092	992	1196
ONFEDMPB_00129	contig-100_3092	1170	1443
ONFEDMPB_00130	contig-100_3092	1488	2145
ONFEDMPB_00131	contig-100_3092	2454	3120
ONFEDMPB_00132	contig-100_3104	1743	2175
ONFEDMPB_00133	contig-100_3104	2316	2865
ONFEDMPB_00134	contig-100_3104	2877	3165
ONFEDMPB_00135	contig-100_3129	639	936
ONFEDMPB_00136	contig-100_3129	914	1898
ONFEDMPB_00137	contig-100_3129	1873	2983
ONFEDMPB_00138	contig-100_3153	315	1530
ONFEDMPB_00139	contig-100_3161	61	1528
ONFEDMPB_00140	contig-100_3161	1538	2885
ONFEDMPB_00141	contig-100_3190	615	1641
ONFEDMPB_00142	contig-100_3190	1650	2316
ONFEDMPB_00143	contig-100_3218	50	215
ONFEDMPB_00144	contig-100_3218	211	994
ONFEDMPB_00145	contig-100_3218	980	1832
ONFEDMPB_00146	contig-100_3218	1950	2868
ONFEDMPB_00147	contig-100_3220	1	268
ONFEDMPB_00148	contig-100_3220	285	426
ONFEDMPB_00149	contig-100_3220	646	826
ONFEDMPB_00150	contig-100_3220	956	1106
ONFEDMPB_00151	contig-100_3220	1117	1429
ONFEDMPB_00152	contig-100_3220	2002	2317
ONFEDMPB_00153	contig-100_3220	2446	2704
ONFEDMPB_00156	contig-100_3284	617	1064
ONFEDMPB_00157	contig-100_3284	1296	1395
ONFEDMPB_00158	contig-100_3284	1431	1686
ONFEDMPB_00159	contig-100_3284	1703	2399
ONFEDMPB_00160	contig-100_3308	52	1162
